Date,Open,High,Low,Close,Volume,Adj Close
2016-04-20,1.40,1.48,1.40,1.42,1200,1.42
2016-04-19,1.38,1.45,1.38,1.43,2300,1.43
2016-04-18,1.36,1.44,1.35,1.44,1600,1.44
2016-04-15,1.43,1.43,1.35,1.35,3100,1.35
2016-04-14,1.37,1.42,1.37,1.42,1100,1.42
2016-04-13,1.40,1.40,1.37,1.37,300,1.37
2016-04-12,1.39,1.47,1.36,1.47,9500,1.47
2016-04-11,1.35,1.39,1.35,1.39,400,1.39
2016-04-08,1.41,1.42,1.35,1.41,2200,1.41
2016-04-07,1.43,1.43,1.35,1.39,4100,1.39
2016-04-06,1.49,1.49,1.43,1.47,1100,1.47
2016-04-05,1.44,1.48,1.44,1.44,300,1.44
2016-04-04,1.50,1.51,1.47,1.47,4800,1.47
2016-04-01,1.52,1.52,1.50,1.50,3800,1.50
2016-03-31,1.45,1.55,1.42,1.52,9600,1.52
2016-03-30,1.50,1.51,1.46,1.51,3400,1.51
2016-03-29,1.48,1.49,1.45,1.49,20800,1.49
2016-03-28,1.46,1.52,1.46,1.52,3600,1.52
2016-03-24,1.52,1.52,1.47,1.47,48200,1.47
2016-03-23,1.57,1.57,1.50,1.50,800,1.50
2016-03-22,1.53,1.55,1.53,1.53,2100,1.53
2016-03-21,1.51,1.57,1.51,1.57,1800,1.57
2016-03-18,1.63,1.63,1.63,1.63,000,1.63
2016-03-17,1.62,1.63,1.56,1.63,700,1.63
2016-03-16,1.67,1.69,1.63,1.63,36500,1.63
2016-03-15,1.70,1.70,1.46,1.66,1500,1.66
2016-03-14,1.71,1.71,1.71,1.71,200,1.71
2016-03-11,1.74,1.74,1.71,1.71,900,1.71
2016-03-10,1.77,1.77,1.60,1.64,4100,1.64
2016-03-09,1.62,1.66,1.60,1.66,800,1.66
2016-03-08,1.72,1.73,1.60,1.71,700,1.71
2016-03-07,1.73,1.80,1.73,1.79,30900,1.79
2016-03-04,1.80,1.80,1.75,1.77,15300,1.77
2016-03-03,1.72,1.88,1.72,1.80,9600,1.80
2016-03-02,1.63,1.72,1.55,1.66,5200,1.66
2016-03-01,1.44,1.51,1.44,1.51,2600,1.51
2016-02-29,1.51,1.51,1.50,1.50,2000,1.50
2016-02-26,1.51,1.51,1.50,1.50,3100,1.50
2016-02-25,1.51,1.52,1.49,1.49,700,1.49
2016-02-24,1.60,1.61,1.44,1.44,7200,1.44
2016-02-23,1.42,1.61,1.40,1.60,3500,1.60
2016-02-22,1.51,1.57,1.40,1.57,8200,1.57
2016-02-19,1.59,1.60,1.51,1.59,16700,1.59
2016-02-18,1.53,1.60,1.39,1.53,12300,1.53
2016-02-17,1.41,1.53,1.39,1.53,20600,1.53
2016-02-16,1.40,1.43,1.37,1.42,4200,1.42
2016-02-12,1.37,1.42,1.31,1.35,4300,1.35
2016-02-11,1.30,1.43,1.30,1.43,2800,1.43
2016-02-10,1.36,1.39,1.36,1.36,2500,1.36
2016-02-09,1.40,1.45,1.36,1.43,14800,1.43
2016-02-08,1.49,1.52,1.45,1.45,5200,1.45
2016-02-05,1.45,1.58,1.45,1.58,2100,1.58
2016-02-04,1.60,1.60,1.49,1.50,6000,1.50
2016-02-03,1.37,1.52,1.35,1.52,7700,1.52
2016-02-02,1.34,1.53,1.34,1.42,17800,1.42
2016-02-01,1.54,1.56,1.53,1.55,3200,1.55
2016-01-29,1.56,1.67,1.54,1.56,10900,1.56
2016-01-28,1.60,1.67,1.52,1.67,10000,1.67
2016-01-27,1.68,1.68,1.61,1.66,1500,1.66
2016-01-26,1.65,1.70,1.64,1.70,800,1.70
2016-01-25,1.69,1.73,1.65,1.68,1600,1.68
2016-01-22,1.66,1.71,1.66,1.70,2100,1.70
2016-01-21,1.62,1.64,1.54,1.62,7700,1.62
2016-01-20,1.60,1.60,1.50,1.57,8200,1.57
2016-01-19,1.68,1.68,1.64,1.65,11300,1.65
2016-01-15,1.70,1.70,1.54,1.63,73000,1.63
2016-01-14,1.56,1.78,1.53,1.67,20200,1.67
2016-01-13,1.80,1.80,1.52,1.54,19300,1.54
2016-01-12,1.80,1.80,1.76,1.76,8500,1.76
2016-01-11,1.87,1.87,1.69,1.74,41200,1.74
2016-01-08,2.02,2.02,1.84,1.87,39400,1.87
2016-01-07,2.23,2.23,2.02,2.05,47100,2.05
2016-01-06,2.38,2.43,2.21,2.23,42600,2.23
2016-01-05,2.47,2.52,2.36,2.41,4100,2.41
2016-01-04,2.40,2.55,2.36,2.48,19800,2.48
2015-12-31,2.42,2.55,2.36,2.55,14200,2.55
2015-12-30,2.56,2.59,2.47,2.58,10700,2.58
2015-12-29,2.65,2.65,2.41,2.58,35100,2.58
2015-12-28,2.63,2.68,2.60,2.63,16800,2.63
2015-12-24,2.61,2.73,2.55,2.67,14400,2.67
2015-12-23,2.80,2.80,2.62,2.69,58700,2.69
2015-12-22,2.73,2.84,2.68,2.77,66300,2.77
2015-12-21,2.95,3.00,2.70,2.84,108000,2.84
2015-12-18,2.81,2.91,2.53,2.91,124500,2.91
2015-12-17,2.55,2.76,2.36,2.75,269900,2.75
2015-12-16,1.87,3.20,1.77,2.52,1587200,2.52
2015-12-15,1.73,1.73,1.59,1.61,31000,1.61
2015-12-14,1.78,1.78,1.65,1.65,2100,1.65
2015-12-11,1.66,1.71,1.62,1.63,50800,1.63
2015-12-10,1.71,1.75,1.57,1.60,79100,1.60
2015-12-09,1.94,1.94,1.65,1.66,30200,1.66
2015-12-08,2.02,2.06,1.83,1.85,10100,1.85
2015-12-07,2.05,2.14,2.05,2.14,400,2.14
2015-12-04,2.09,2.14,2.07,2.11,2900,2.11
2015-12-03,2.20,2.20,2.10,2.11,6400,2.11
2015-12-02,2.37,2.39,2.11,2.11,10500,2.11
2015-12-01,2.30,2.38,2.29,2.33,4200,2.33
2015-11-30,2.44,2.45,2.30,2.30,29100,2.30
2015-11-27,2.30,2.54,2.30,2.45,13700,2.45
2015-11-25,2.46,2.46,2.27,2.28,69000,2.28
