Date,Open,High,Low,Close,Volume,Adj Close
2016-10-07,52.360001,52.360001,50.889999,51.52,518100,51.52
2016-10-06,53.389999,53.490002,52.50,52.52,451100,52.52
2016-10-05,52.669998,53.490002,52.599998,53.029999,785800,53.029999
2016-10-04,52.43,53.139999,52.200001,52.380001,491000,52.380001
2016-10-03,51.50,52.389999,51.50,52.27,476800,52.27
2016-09-30,51.580002,52.23,51.25,51.860001,532800,51.860001
2016-09-29,51.369999,52.82,51.110001,51.32,1034500,51.32
2016-09-28,51.200001,51.75,51.200001,51.619999,613900,51.619999
2016-09-27,51.77,52.169998,50.889999,50.950001,942000,50.950001
2016-09-26,52.189999,52.650002,51.939999,52.009998,619100,52.009998
2016-09-23,50.91,52.790001,50.900002,52.380001,824700,52.380001
2016-09-22,50.34,51.720001,50.209999,50.98,1005900,50.98
2016-09-21,50.990002,51.490002,50.639999,51.419998,684800,51.419998
2016-09-20,51.369999,51.41,50.529999,50.950001,891900,50.950001
2016-09-19,51.09,51.669998,50.509998,51.459999,954800,51.459999
2016-09-16,50.470001,51.240002,50.25,50.889999,1465100,50.889999
2016-09-15,51.060001,51.169998,49.93,50.529999,1058900,50.529999
2016-09-14,51.98,52.50,51.610001,51.970001,586500,51.970001
2016-09-13,51.580002,52.299999,51.580002,52.02,534800,52.02
2016-09-12,51.48,52.389999,51.27,52.150002,721100,52.150002
2016-09-09,52.669998,52.720001,51.740002,51.77,673800,51.77
2016-09-08,53.139999,53.380001,52.799999,53.09,475400,53.09
2016-09-07,52.82,53.43,52.389999,53.209999,863100,53.209999
2016-09-06,54.73,54.73,52.810001,52.860001,1190100,52.860001
2016-09-02,54.639999,55.169998,54.639999,54.869999,379500,54.869999
2016-09-01,54.189999,55.060001,54.029999,54.240002,539200,54.240002
2016-08-31,54.599998,54.77,54.16,54.34,475100,54.34
2016-08-30,54.279999,54.77,54.00,54.459999,422700,54.459999
2016-08-29,54.52,55.279999,54.369999,54.470001,369500,54.470001
2016-08-26,54.41,55.040001,53.759998,54.25,356100,54.25
2016-08-25,54.240002,54.509998,54.029999,54.50,410200,54.50
2016-08-24,55.00,55.060001,54.09,54.209999,528700,54.209999
2016-08-23,55.650002,56.110001,54.720001,54.790001,1214300,54.790001
2016-08-22,56.02,56.02,55.43,55.68,456300,55.68
2016-08-19,56.459999,56.779999,55.869999,55.950001,440500,55.950001
2016-08-18,57.130001,57.279999,56.57,56.68,541100,56.68
2016-08-17,57.110001,57.34,55.849998,57.029999,935400,57.029999
2016-08-16,56.59,57.310001,56.200001,56.93,751100,56.93
2016-08-15,55.16,56.650002,55.119999,56.619999,788300,56.619999
2016-08-12,53.66,54.810001,53.66,54.779999,635300,54.779999
2016-08-11,53.669998,54.080002,53.389999,53.91,680300,53.91
2016-08-10,54.169998,54.68,53.700001,53.75,534500,53.75
2016-08-09,54.50,54.830002,54.009998,54.16,733900,54.16
2016-08-08,54.27,55.48,54.07,54.880001,729000,54.880001
2016-08-05,53.75,54.209999,53.07,54.029999,967700,54.029999
2016-08-04,56.669998,57.009998,52.41,53.810001,2045700,53.810001
2016-08-03,54.84,56.380001,54.560001,56.330002,1042100,56.330002
2016-08-02,55.610001,55.669998,54.529999,54.75,402200,54.75
2016-08-01,55.41,56.00,55.23,55.439999,431700,55.439999
2016-07-29,56.23,56.610001,55.299999,55.360001,652200,55.360001
2016-07-28,55.689999,56.360001,55.470001,56.200001,605500,56.200001
2016-07-27,56.580002,56.740002,55.400002,55.669998,784300,55.669998
2016-07-26,55.720001,56.529999,55.630001,56.349998,541200,56.349998
2016-07-25,56.189999,57.00,55.810001,55.98,556800,55.98
2016-07-22,56.029999,56.43,55.639999,56.27,436300,56.27
2016-07-21,55.91,56.75,55.849998,56.130001,874500,56.130001
2016-07-20,56.709999,57.169998,55.98,56.240002,516500,56.240002
2016-07-19,56.48,57.189999,56.200001,56.810001,667100,56.810001
2016-07-18,56.450001,57.259998,56.290001,56.560001,618300,56.560001
2016-07-15,58.169998,58.200001,56.349998,56.59,1377100,56.59
2016-07-14,59.00,59.189999,58.509998,59.07,746700,59.07
2016-07-13,59.580002,59.619999,58.689999,58.720001,569400,58.720001
2016-07-12,59.220001,59.650002,59.16,59.27,435000,59.27
2016-07-11,59.360001,59.52,58.799999,58.84,445900,58.84
2016-07-08,59.439999,59.740002,59.009998,59.349998,592500,59.349998
2016-07-07,58.040001,58.889999,57.98,58.77,589400,58.77
2016-07-06,57.889999,58.48,57.610001,58.09,444000,58.09
2016-07-05,59.200001,59.48,57.799999,58.32,460300,58.32
2016-07-01,60.419998,60.799999,59.040001,59.369999,618000,59.369999
2016-06-30,58.25,60.73,57.889999,60.419998,1555600,60.419998
2016-06-29,56.419998,57.599998,56.330002,57.240002,659800,57.240002
2016-06-28,55.450001,56.59,55.32,56.040001,814700,56.040001
2016-06-27,56.799999,57.34,54.810001,55.240002,1070200,55.240002
2016-06-24,58.50,59.27,57.009998,57.43,1256300,57.43
2016-06-23,58.919998,59.209999,58.470001,59.209999,703100,59.209999
2016-06-22,58.580002,58.740002,57.02,58.490002,968800,58.490002
2016-06-21,60.419998,60.549999,59.290001,59.630001,1026600,59.630001
2016-06-20,60.25,60.84,59.889999,60.459999,475000,60.459999
2016-06-17,60.049999,60.450001,59.400002,59.50,786900,59.50
2016-06-16,59.68,60.099998,58.84,59.91,683100,59.91
2016-06-15,60.02,60.98,59.880001,60.00,385500,60.00
2016-06-14,59.990002,60.490002,59.450001,60.07,756900,60.07
2016-06-13,60.34,61.439999,60.00,60.049999,720300,60.049999
2016-06-10,60.610001,61.139999,59.560001,60.360001,763100,60.360001
2016-06-09,61.43,61.82,60.68,60.990002,914600,60.990002
2016-06-08,63.080002,63.470001,61.650002,61.689999,824500,61.689999
2016-06-07,63.919998,64.220001,63.259998,63.299999,475300,63.299999
2016-06-06,63.779999,64.220001,63.459999,63.639999,475200,63.639999
2016-06-03,64.389999,65.010002,63.360001,63.540001,402400,63.540001
2016-06-02,64.75,65.419998,64.07,64.550003,843800,64.550003
2016-06-01,63.869999,65.080002,63.630001,65.07,871900,65.07
2016-05-31,63.490002,64.199997,63.169998,63.939999,634800,63.939999
2016-05-27,62.330002,63.830002,62.330002,63.18,496400,63.18
2016-05-26,62.669998,62.990002,61.509998,62.009998,814700,62.009998
2016-05-25,62.650002,63.32,61.889999,62.360001,938700,62.360001
2016-05-24,65.139999,65.139999,61.50,62.330002,1720500,62.330002
2016-05-23,65.330002,65.919998,64.07,64.550003,816200,64.550003
2016-05-20,64.989998,65.699997,64.330002,65.459999,538600,65.459999
2016-05-19,64.279999,65.110001,63.610001,64.510002,808700,64.510002
2016-05-18,64.589996,65.050003,62.93,64.32,1256800,64.32
2016-05-17,65.550003,66.639999,64.360001,65.019997,1048200,65.019997
2016-05-16,66.839996,67.690002,65.209999,65.400002,901300,65.400002
2016-05-13,67.830002,68.440002,66.510002,67.040001,753300,67.040001
2016-05-12,69.239998,69.550003,67.419998,68.18,753100,68.18
2016-05-11,68.980003,70.279999,67.580002,68.940002,846200,68.940002
2016-05-10,67.879997,69.68,67.830002,69.550003,849600,69.550003
2016-05-09,68.660004,68.769997,67.379997,67.910004,733200,67.910004
2016-05-06,67.169998,68.889999,66.410004,68.470001,1298000,68.470001
2016-05-05,67.480003,68.50,65.839996,67.220001,1921400,67.220001
2016-05-04,63.880001,64.269997,62.889999,63.650002,909600,63.650002
2016-05-03,65.330002,65.610001,63.349998,63.759998,1047500,63.759998
2016-05-02,65.68,66.089996,64.949997,65.900002,730400,65.900002
