Date,Open,High,Low,Close,Volume,Adj Close
2017-02-13,102.809998,103.129997,102.199997,102.730003,2884200,102.730003
2017-02-10,102.32,102.839996,101.790001,102.629997,3080100,102.629997
2017-02-09,102.330002,102.910004,101.730003,102.769997,3125800,102.769997
2017-02-08,101.449997,102.989998,101.389999,102.629997,4856900,102.629997
2017-02-07,100.00,101.779999,99.940002,101.629997,5437500,101.629997
2017-02-06,100.830002,100.839996,99.919998,100.00,5856000,100.00
2017-02-03,99.18,101.43,99.099998,101.110001,6647400,101.110001
2017-02-02,97.93,99.32,97.25,98.839996,6159800,98.839996
2017-02-01,95.610001,97.00,95.199997,95.949997,5263800,95.949997
2017-01-31,96.110001,96.389999,95.75,96.129997,4132400,96.129997
2017-01-30,96.510002,96.519997,95.629997,95.959999,3382000,95.959999
2017-01-27,96.580002,96.839996,95.830002,96.32,3055200,96.32
2017-01-26,96.559998,96.889999,96.260002,96.360001,3524500,96.360001
2017-01-25,95.669998,96.970001,95.489998,96.389999,4509300,96.389999
2017-01-24,94.919998,95.940002,94.879997,95.779999,4920900,95.779999
2017-01-23,94.610001,94.809998,94.32,94.760002,3281500,94.760002
2017-01-20,94.129997,94.68,94.07,94.57,5357600,94.57
2017-01-19,93.360001,93.970001,93.230003,93.849998,5131900,93.849998
2017-01-18,92.599998,93.519997,92.540001,93.489998,5206600,93.489998
2017-01-17,90.629997,92.559998,90.150002,92.360001,6225200,92.360001
2017-01-13,90.419998,90.699997,89.970001,90.400002,3003000,90.400002
2017-01-12,90.449997,90.860001,90.25,90.510002,2978600,90.510002
2017-01-11,90.650002,90.959999,90.330002,90.440002,3570900,90.440002
2017-01-10,91.660004,91.660004,90.309998,90.519997,4079200,90.519997
2017-01-09,91.089996,91.440002,90.830002,91.309998,3456800,91.309998
2017-01-06,91.389999,91.959999,90.730003,91.839996,3730100,91.839996
2017-01-05,90.690002,91.760002,90.529999,91.129997,4826300,91.129997
2017-01-04,90.529999,91.120003,90.120003,90.419998,6544900,90.419998
2017-01-03,91.790001,92.00,90.919998,91.230003,5019700,91.230003
2016-12-30,91.790001,92.150002,91.300003,91.489998,3309000,91.489998
2016-12-29,90.949997,92.00,90.75,91.730003,3059100,91.730003
2016-12-28,91.029999,91.32,90.610001,90.940002,2175000,90.940002
2016-12-27,91.529999,91.790001,91.089996,91.330002,1990800,91.330002
2016-12-23,91.730003,91.739998,91.279999,91.580002,2547100,91.580002
2016-12-22,91.010002,91.669998,90.760002,91.610001,3682200,91.610001
2016-12-21,90.760002,91.690002,90.639999,91.309998,4294400,91.309998
2016-12-20,90.419998,90.730003,88.900002,90.699997,4586800,90.699997
2016-12-19,91.550003,91.550003,90.690002,91.459999,4334400,90.42
2016-12-16,90.080002,91.43,89.620003,91.309998,7723600,90.271705
2016-12-15,90.290001,90.769997,89.75,89.900002,5550500,88.877742
2016-12-14,92.260002,92.629997,90.209999,90.720001,6652000,89.688417
2016-12-13,91.110001,92.160004,91.010002,92.029999,4900400,90.983519
2016-12-12,90.419998,91.050003,90.339996,90.82,3805100,89.787279
2016-12-09,89.519997,90.529999,89.400002,90.239998,4298000,89.213872
2016-12-08,89.360001,89.800003,88.709999,89.389999,4247100,88.373539
2016-12-07,88.309998,89.889999,87.900002,89.870003,4960600,88.848084
2016-12-06,87.730003,88.470001,87.669998,88.18,3541800,87.177299
2016-12-05,87.919998,88.32,87.57,87.769997,5204400,86.771957
2016-12-02,88.160004,88.699997,87.639999,88.080002,4818400,87.078437
2016-12-01,87.849998,88.099998,86.779999,87.769997,6168900,86.771957
2016-11-30,90.18,90.610001,88.25,88.279999,8426700,87.27616
2016-11-29,90.129997,90.620003,90.00,90.599998,4130700,89.569779
2016-11-28,89.370003,90.349998,89.290001,90.239998,5077200,89.213872
2016-11-25,88.919998,89.510002,88.919998,89.290001,3850500,88.274678
2016-11-23,89.75,89.75,88.540001,88.889999,4896600,87.879224
2016-11-22,89.900002,90.239998,89.199997,90.00,4837600,88.976603
2016-11-21,89.089996,89.68,88.959999,89.620003,5408600,88.600927
2016-11-18,89.379997,89.82,88.269997,89.089996,6471000,88.076947
2016-11-17,88.050003,89.739998,87.940002,89.269997,8751100,88.254901
2016-11-16,87.790001,88.720001,87.379997,87.919998,8201800,86.920253
2016-11-15,87.50,88.279999,87.230003,87.50,8715900,86.505031
2016-11-14,89.199997,89.410004,86.900002,87.330002,12032500,86.336966
2016-11-11,90.459999,90.760002,88.699997,88.949997,7938900,87.93854
2016-11-10,92.709999,92.989998,90.019997,90.50,14941100,89.470918
2016-11-09,96.040001,96.07,93.099998,94.349998,8933900,93.277137
2016-11-08,97.199997,98.209999,97.199997,97.860001,3227000,96.747227
2016-11-07,96.370003,97.349998,96.300003,97.330002,4785200,96.223255
2016-11-04,96.150002,96.589996,95.330002,95.489998,3138800,94.404174
2016-11-03,96.290001,96.580002,95.879997,96.230003,2569900,95.135765
2016-11-02,96.139999,96.519997,95.900002,96.050003,3820900,94.957811
2016-11-01,96.629997,96.739998,95.75,96.080002,3978500,94.987469
2016-10-31,96.480003,96.50,96.040001,96.440002,3327200,95.343376
2016-10-28,96.110001,96.730003,95.779999,96.309998,4147000,95.214849
2016-10-27,96.32,96.889999,95.68,95.779999,3612900,94.690877
2016-10-26,96.580002,96.970001,95.839996,96.050003,3312900,94.957811
2016-10-25,97.150002,97.150002,96.239998,96.580002,3456300,95.481783
2016-10-24,96.790001,97.010002,96.410004,96.910004,4105300,95.808033
2016-10-21,95.919998,97.290001,95.800003,96.309998,5274800,95.214849
2016-10-20,95.959999,96.290001,95.440002,95.57,3872600,94.483266
2016-10-19,96.230003,96.769997,95.690002,95.980003,5552000,94.888607
2016-10-18,96.970001,97.099998,95.919998,96.559998,6262300,95.462006
2016-10-17,95.830002,95.980003,95.260002,95.510002,4097900,94.423951
2016-10-14,96.330002,96.739998,95.82,95.830002,3156300,94.740312
2016-10-13,95.93,96.68,95.440002,96.199997,4769000,95.106099
2016-10-12,95.540001,96.43,95.400002,96.089996,4133900,94.99735
2016-10-11,96.199997,96.25,95.150002,95.519997,4611400,94.433831
2016-10-10,96.440002,96.629997,96.089996,96.25,2205500,95.155534
2016-10-07,95.889999,96.559998,95.699997,96.019997,4056300,94.928146
2016-10-06,95.230003,96.040001,95.00,95.639999,3175200,94.55247
2016-10-05,96.300003,96.459999,95.370003,95.68,4646400,94.592016
2016-10-04,97.209999,97.629997,96.059998,96.099998,5558900,95.007238
2016-10-03,97.349998,98.010002,97.110001,97.419998,4881200,96.312228
2016-09-30,98.230003,98.699997,97.120003,97.220001,7048600,96.114505
2016-09-29,99.529999,99.550003,97.68,97.779999,5462500,96.668135
2016-09-28,99.559998,99.709999,98.900002,99.410004,3974100,98.279605
2016-09-27,99.419998,99.510002,98.639999,99.330002,3338700,98.200513
2016-09-26,100.43,100.43,99.059998,99.139999,4534200,98.012671
2016-09-23,101.599998,101.949997,101.019997,101.529999,3763500,99.347316
2016-09-22,101.089996,102.089996,101.00,101.720001,4363800,99.533234
2016-09-21,99.470001,100.949997,99.059998,100.650002,4491500,98.486237
2016-09-20,99.199997,99.959999,98.839996,99.209999,2759400,97.077192
2016-09-19,99.089996,99.629997,98.769997,98.82,2530200,96.695577
2016-09-16,99.220001,99.370003,98.489998,98.839996,5852300,96.715143
2016-09-15,98.370003,100.00,98.370003,99.75,3870900,97.605584
2016-09-14,99.169998,99.480003,98.279999,98.620003,4134900,96.499879
2016-09-13,99.980003,100.480003,98.519997,98.93,4377800,96.803213
2016-09-12,98.019997,100.989998,97.910004,100.639999,6335900,98.47645
2016-09-09,100.639999,100.980003,97.540001,97.540001,7231500,95.443095
2016-09-08,102.099998,102.199997,100.879997,101.32,3725200,99.141832
2016-09-07,102.00,102.25,101.550003,102.089996,2959000,99.895275
2016-09-06,101.660004,102.379997,101.440002,102.360001,3376200,100.159475
2016-09-02,100.959999,102.099998,100.870003,101.769997,3531400,99.582155
2016-09-01,99.800003,100.669998,99.610001,100.620003,3314400,98.456883
2016-08-31,99.919998,100.019997,99.32,99.93,3143300,97.781715
2016-08-30,100.059998,100.25,99.550003,99.970001,2276600,97.820856
2016-08-29,99.080002,100.32,99.059998,100.260002,3024500,98.104622
2016-08-26,99.959999,100.480003,98.860001,99.099998,2778300,96.969556
2016-08-25,100.199997,100.199997,99.440002,99.839996,2397600,97.693646
2016-08-24,100.129997,100.370003,99.400002,100.129997,2839300,97.977412
2016-08-23,100.25,100.580002,100.150002,100.389999,2101400,98.231825
2016-08-22,99.959999,100.190002,99.699997,100.120003,2380400,97.967632
2016-08-19,100.040001,100.120003,99.540001,99.93,2912400,97.781715
2016-08-18,100.07,100.349998,99.82,100.339996,3256600,98.182897
2016-08-17,99.699997,100.379997,99.449997,100.290001,3894400,98.133976
2016-08-16,98.419998,99.660004,98.400002,99.470001,3374500,97.331605
