AMZN,German watchdog ends Amazon probe after pricing concession * Amazon can't make pricing demands on competing merchants 
AAPL,Apple supplier Biel Crystal violates workers rights-HK activists BEIJING, Nov 26 Biel Crystal Manufactory Ltd, a Hong-Kong based company that makes screens for Apple Inc , is violating workers' rights at its Chinese factories, a Hong Kong rights group alleged in a report. 
BAC,INSIGHT-A new wave of U.S. mortgage trouble threatensInsight: A new wave of U.S. mortgage trouble threatens U.S. borrowers are increasingly missing payments on home equity lines of credit they took out during the housing bubble, a trend that could deal another blow to the country's biggest banks.  Insight: A new wave of U.S. mortgage trouble threatens U.S. borrowers are increasingly missing payments on home equity lines of credit they took out during the housing bubble, a trend that could deal another blow to the country's biggest banks. Nov 26 U.S. borrowers are increasingly missing payments on home equity lines of credit they took out during the housing bubble, a trend that could deal another blow to the country's biggest banks.Insight: A new wave of U.S. mortgage trouble threatens U.S. borrowers are increasingly missing payments on home equity lines of credit they took out during the housing bubble, a trend that could deal another blow to the country's biggest banks.  
BA,FAA to warn airlines of engine icing risk on Boeing 747-8s, DreamlinersFAA to warn airlines of engine icing risk on Boeing 747-8s, DreamlinersMTU Aero sees new engine business growing strongly in 2014 FRANKFURT, Nov 26 German aircraft engine maker MTU Aero Engines sees its new engines business growing faster than its more profitable spare parts business next year as planemakers like Boeing and Airbus  ramp up production of top selling passenger planes.  MTU Aero sees new engine business growing strongly in 2014 FRANKFURT, Nov 26 German aircraft engine maker MTU Aero Engines sees its new engines business growing faster than its more profitable spare parts business next year as planemakers like Boeing and Airbus  ramp up production of top selling passenger planes. The U.S. Federal Aviation Administration (FAA) is set to direct airlines to avoid flying Boeing Co  787 Dreamliners and 747-8 jumbo jets with General Electric Co  engines near thunderstorms after some planes experienced ice buildup in their engines.MTU Aero sees new engine business growing strongly in 2014 FRANKFURT, Nov 26 German aircraft engine maker MTU Aero Engines sees its new engines business growing faster than its more profitable spare parts business next year as planemakers like Boeing and Airbus  ramp up production of top selling passenger planes.   FAA to warn airlines of engine icing risk on Boeing 747-8s, DreamlinersMTU Aero sees new engine business growing strongly in 2014 FRANKFURT, Nov 26 German aircraft engine maker MTU Aero Engines sees its new engines business growing faster than its more profitable spare parts business next year as planemakers like Boeing and Airbus  ramp up production of top selling passenger planes.  MTU Aero sees new engine business growing strongly in 2014 FRANKFURT, Nov 26 German aircraft engine maker MTU Aero Engines sees its new engines business growing faster than its more profitable spare parts business next year as planemakers like Boeing and Airbus  ramp up production of top selling passenger planes. The U.S. Federal Aviation Administration (FAA) is set to direct airlines to avoid flying Boeing Co  787 Dreamliners and 747-8 jumbo jets with General Electric Co  engines near thunderstorms after some planes experienced ice buildup in their engines.MTU Aero sees new engine business growing strongly in 2014 FRANKFURT, Nov 26 German aircraft engine maker MTU Aero Engines sees its new engines business growing faster than its more profitable spare parts business next year as planemakers like Boeing and Airbus  ramp up production of top selling passenger planes.  Nov 25 The U.S. Federal Aviation Administration (FAA) is set to direct airlines to avoid flying Boeing Co  787 Dreamliners and 747-8 jumbo jets with General Electric Co  engines near thunderstorms after some planes experienced ice buildup in their engines.FAA to warn airlines of engine icing risk on Boeing 747-8s, DreamlinersMTU Aero sees new engine business growing strongly in 2014 FRANKFURT, Nov 26 German aircraft engine maker MTU Aero Engines sees its new engines business growing faster than its more profitable spare parts business next year as planemakers like Boeing and Airbus  ramp up production of top selling passenger planes.  MTU Aero sees new engine business growing strongly in 2014 FRANKFURT, Nov 26 German aircraft engine maker MTU Aero Engines sees its new engines business growing faster than its more profitable spare parts business next year as planemakers like Boeing and Airbus  ramp up production of top selling passenger planes. The U.S. Federal Aviation Administration (FAA) is set to direct airlines to avoid flying Boeing Co  787 Dreamliners and 747-8 jumbo jets with General Electric Co  engines near thunderstorms after some planes experienced ice buildup in their engines.MTU Aero sees new engine business growing strongly in 2014 FRANKFURT, Nov 26 German aircraft engine maker MTU Aero Engines sees its new engines business growing faster than its more profitable spare parts business next year as planemakers like Boeing and Airbus  ramp up production of top selling passenger planes.   
CVX,U.S. trial ends over Ecuador pollution judgment against Chevron NEW YORK, Nov 26 An attorney for Chevron Corp  on Tuesday accused U.S. lawyer Steven Donziger of orchestrating an international criminal conspiracy by using bribery and fraud in Ecuador to secure a multibillion-dollar pollution judgment against the oil company. 
CME,UPDATE 1-CME sells Nymex building for $200 mln, to lease trading floor Nov 26 CME Group Inc said on Tuesday that it had sold the home of its New York Mercantile Exchange for $200 million and would lease back the trading floor and some office space for a term of 15 years. 
FB,INSIGHT-At Web startups, glossy numbers often mean littleRPT-INSIGHT-At Web startups, glossy numbers often mean little SAN FRANCISCO, Nov 26     A growing group of social and mobile Web services are poised to become the next Facebook Inc. Just ask them.  RPT-INSIGHT-At Web startups, glossy numbers often mean little SAN FRANCISCO, Nov 26     A growing group of social and mobile Web services are poised to become the next Facebook Inc. Just ask them. SAN FRANCISCO, Nov 26     A growing group of social and mobile Web services are poised to become the next Facebook Inc. Just ask them.RPT-INSIGHT-At Web startups, glossy numbers often mean little SAN FRANCISCO, Nov 26     A growing group of social and mobile Web services are poised to become the next Facebook Inc. Just ask them.  
F,Ford recalls 2013 Escape SUVs for seventh timeU.S. auto sales to end year strong, but fears about incentives mount DETROIT U.S. auto sales are expected to finish the year at a fast pace, with demand possibly at its highest in November, but Wall Street remains worried the industry could return to overly generous incentives that would eat into profits.  U.S. auto sales to end year strong, but fears about incentives mount DETROIT U.S. auto sales are expected to finish the year at a fast pace, with demand possibly at its highest in November, but Wall Street remains worried the industry could return to overly generous incentives that would eat into profits. DETROIT, Nov 26 Ford Motor Co's bad safety streak with its 2013 Escape continued on Tuesday as the automaker issued two more recalls for the second most popular sport utility vehicle in the U.S. market.U.S. auto sales to end year strong, but fears about incentives mount DETROIT U.S. auto sales are expected to finish the year at a fast pace, with demand possibly at its highest in November, but Wall Street remains worried the industry could return to overly generous incentives that would eat into profits.  
GE,FAA to warn airlines of engine icing risk on Boeing 747-8s, DreamlinersFAA to warn airlines of engine icing risk on Boeing 747-8s, Dreamliners The U.S. Federal Aviation Administration (FAA) is set to direct airlines to avoid flying Boeing Co  787 Dreamliners and 747-8 jumbo jets with General Electric Co  engines near thunderstorms after some planes experienced ice buildup in their engines.  FAA to warn airlines of engine icing risk on Boeing 747-8s, Dreamliners The U.S. Federal Aviation Administration (FAA) is set to direct airlines to avoid flying Boeing Co  787 Dreamliners and 747-8 jumbo jets with General Electric Co  engines near thunderstorms after some planes experienced ice buildup in their engines. Nov 25 The U.S. Federal Aviation Administration (FAA) is set to direct airlines to avoid flying Boeing Co  787 Dreamliners and 747-8 jumbo jets with General Electric Co  engines near thunderstorms after some planes experienced ice buildup in their engines.FAA to warn airlines of engine icing risk on Boeing 747-8s, Dreamliners The U.S. Federal Aviation Administration (FAA) is set to direct airlines to avoid flying Boeing Co  787 Dreamliners and 747-8 jumbo jets with General Electric Co  engines near thunderstorms after some planes experienced ice buildup in their engines.  
GS,Ex-Goldman trader plans China, Japan hedge fund-sourcesEx-Goldman trader plans China, Japan hedge fund: sourcesCarlyle to buy funds-of-hedge-funds manager Nov 26 Carlyle Group LP said on Tuesday it would acquire Diversified Global Asset Management Corporation (DGAM), becoming the latest alternative asset manager to add a manager of funds that in turn invest in other hedge funds to its investment platform.  Carlyle to buy funds-of-hedge-funds manager Nov 26 Carlyle Group LP said on Tuesday it would acquire Diversified Global Asset Management Corporation (DGAM), becoming the latest alternative asset manager to add a manager of funds that in turn invest in other hedge funds to its investment platform. HONG KONG Former Goldman Sachs Group Inc trader Andrew Wang is preparing to launch an Asia hedge fund that will bet mainly on the coveted combination of Chinese and Japanese shares, people familiar with the matter said.Carlyle to buy funds-of-hedge-funds manager Nov 26 Carlyle Group LP said on Tuesday it would acquire Diversified Global Asset Management Corporation (DGAM), becoming the latest alternative asset manager to add a manager of funds that in turn invest in other hedge funds to its investment platform.   Ex-Goldman trader plans China, Japan hedge fund: sourcesCarlyle to buy funds-of-hedge-funds manager Nov 26 Carlyle Group LP said on Tuesday it would acquire Diversified Global Asset Management Corporation (DGAM), becoming the latest alternative asset manager to add a manager of funds that in turn invest in other hedge funds to its investment platform.  Carlyle to buy funds-of-hedge-funds manager Nov 26 Carlyle Group LP said on Tuesday it would acquire Diversified Global Asset Management Corporation (DGAM), becoming the latest alternative asset manager to add a manager of funds that in turn invest in other hedge funds to its investment platform. HONG KONG Former Goldman Sachs Group Inc trader Andrew Wang is preparing to launch an Asia hedge fund that will bet mainly on the coveted combination of Chinese and Japanese shares, people familiar with the matter said.Carlyle to buy funds-of-hedge-funds manager Nov 26 Carlyle Group LP said on Tuesday it would acquire Diversified Global Asset Management Corporation (DGAM), becoming the latest alternative asset manager to add a manager of funds that in turn invest in other hedge funds to its investment platform.  HONG KONG, Nov 26 Former Goldman Sachs Group Inc trader Andrew Wang is preparing to launch an Asia hedge fund that will bet mainly on the coveted combination of Chinese and Japanese shares, people familiar with the matter said.Ex-Goldman trader plans China, Japan hedge fund: sourcesCarlyle to buy funds-of-hedge-funds manager Nov 26 Carlyle Group LP said on Tuesday it would acquire Diversified Global Asset Management Corporation (DGAM), becoming the latest alternative asset manager to add a manager of funds that in turn invest in other hedge funds to its investment platform.  Carlyle to buy funds-of-hedge-funds manager Nov 26 Carlyle Group LP said on Tuesday it would acquire Diversified Global Asset Management Corporation (DGAM), becoming the latest alternative asset manager to add a manager of funds that in turn invest in other hedge funds to its investment platform. HONG KONG Former Goldman Sachs Group Inc trader Andrew Wang is preparing to launch an Asia hedge fund that will bet mainly on the coveted combination of Chinese and Japanese shares, people familiar with the matter said.Carlyle to buy funds-of-hedge-funds manager Nov 26 Carlyle Group LP said on Tuesday it would acquire Diversified Global Asset Management Corporation (DGAM), becoming the latest alternative asset manager to add a manager of funds that in turn invest in other hedge funds to its investment platform.   
