AA,COLUMN-LME's new COT report; a beginner's guide: Andy Home (The opinions expressed here are those of the author, a columnist for Reuters.) 
AGN,Ackman says he remains committed to Valeant's bid for AllerganUPDATE 1-Ackman says he remains committed to Valeant's bid for AllerganAckman says he remains committed to Valeant's bid for Allergan BOSTON Billionaire investor William Ackman is digging in on getting a hostile takeover bid for Botox maker Allergan Inc. done.  Ackman says he remains committed to Valeant's bid for Allergan BOSTON Billionaire investor William Ackman is digging in on getting a hostile takeover bid for Botox maker Allergan Inc. done. BOSTON, Aug 13 Billionaire investor William Ackman is digging in on getting a hostile takeover bid for Botox maker Allergan Inc. done.Ackman says he remains committed to Valeant's bid for Allergan BOSTON Billionaire investor William Ackman is digging in on getting a hostile takeover bid for Botox maker Allergan Inc. done.   UPDATE 1-Ackman says he remains committed to Valeant's bid for AllerganAckman says he remains committed to Valeant's bid for Allergan BOSTON Billionaire investor William Ackman is digging in on getting a hostile takeover bid for Botox maker Allergan Inc. done.  Ackman says he remains committed to Valeant's bid for Allergan BOSTON Billionaire investor William Ackman is digging in on getting a hostile takeover bid for Botox maker Allergan Inc. done. BOSTON, Aug 13 Billionaire investor William Ackman is digging in on getting a hostile takeover bid for Botox maker Allergan Inc. done.Ackman says he remains committed to Valeant's bid for Allergan BOSTON Billionaire investor William Ackman is digging in on getting a hostile takeover bid for Botox maker Allergan Inc. done.  BOSTON, Aug 13 Billionaire hedge fund manager William Ackman told investors on Wednesday that his firm remains committed to pushing ahead on Valeant's bid for rival Allergan and that the firm is still aiming to list one of its funds on an exchange this year.UPDATE 1-Ackman says he remains committed to Valeant's bid for AllerganAckman says he remains committed to Valeant's bid for Allergan BOSTON Billionaire investor William Ackman is digging in on getting a hostile takeover bid for Botox maker Allergan Inc. done.  Ackman says he remains committed to Valeant's bid for Allergan BOSTON Billionaire investor William Ackman is digging in on getting a hostile takeover bid for Botox maker Allergan Inc. done. BOSTON, Aug 13 Billionaire investor William Ackman is digging in on getting a hostile takeover bid for Botox maker Allergan Inc. done.Ackman says he remains committed to Valeant's bid for Allergan BOSTON Billionaire investor William Ackman is digging in on getting a hostile takeover bid for Botox maker Allergan Inc. done.   
GOOGL,UPDATE 1-Amazon.com takes on PayPal, Square with credit card readerAmerican Apparel appoints Google executive Laura Lee to board Aug 13 Struggling retailer American Apparel Inc  named Google Inc executive Laura Lee as the second woman director on its board.  American Apparel appoints Google executive Laura Lee to board Aug 13 Struggling retailer American Apparel Inc  named Google Inc executive Laura Lee as the second woman director on its board. SAN FRANCISCO, Aug 13 Amazon.com Inc  unveiled a $10 credit-card reader and mobile app for businesses on Wednesday, expanding further into bricks-and-mortar retail and the rapidly evolving mobile payments arena.American Apparel appoints Google executive Laura Lee to board Aug 13 Struggling retailer American Apparel Inc  named Google Inc executive Laura Lee as the second woman director on its board.  
AMGN,Amgen drug fails to improve survival in multiple myeloma trialUPDATE 2-Amgen drug fails to improve survival in multiple myeloma trial Aug 13 Amgen Inc's Kyprolis drug failed to extend survival compared to standard care in a trial involving patients with advanced multiple myeloma, a type of blood cancer that develops in the bone marrow.  UPDATE 2-Amgen drug fails to improve survival in multiple myeloma trial Aug 13 Amgen Inc's Kyprolis drug failed to extend survival compared to standard care in a trial involving patients with advanced multiple myeloma, a type of blood cancer that develops in the bone marrow. Aug 13 A Phase 3 trial of Amgen Inc's Kyprolis drug failed to show it could extend survival compared to standard care for patients with advanced multiple myeloma, a type of blood cancer that develops in the bone marrow.UPDATE 2-Amgen drug fails to improve survival in multiple myeloma trial Aug 13 Amgen Inc's Kyprolis drug failed to extend survival compared to standard care in a trial involving patients with advanced multiple myeloma, a type of blood cancer that develops in the bone marrow.  
AAPL,Taiwan's Hon Hai Q2 net profit rises 18.9 pct, beats estimates TAIPEI, Aug 13 Hon Hai Precision Industry Co Ltd  on Wednesday beat analyst estimates with a 18.9 percent profit rise for the second quarter, when the world's No.1 contract electronics manufacturer announced big acquisitions to reduce dependence on client Apple Inc. 
AVGO,Avago to sell LSI's Axxia Networking Business to Intel for $650 mln Aug 13 Avago Technologies Ltd said it agreed to sell LSI's Axxia Networking Business to chipmaker Intel Corp for $650 million in cash. 
BA,Boeing breaks ground on wing factory for new 777X EVERETT, Wa., Aug 13 - Boeing executives and state political leaders took sledgehammers to a 1960s office block on Wednesday to help clear the way for a factory that will make composite wings for the company's newest jet, the 777X. 
CSCO,Cisco posts smaller-than-expected drop in fiscal Q4 revenueUPDATE 3-Cisco to cut another 6,000 jobs as forecast falls flat (Adds global sector revenue breakdown, quote from CEO and analyst)  UPDATE 3-Cisco to cut another 6,000 jobs as forecast falls flat (Adds global sector revenue breakdown, quote from CEO and analyst) Aug 13 Network equipment maker Cisco Systems Inc  posted a smaller-than-expected 0.5 percent dip in quarterly revenue, as the company makes a transition through a new cycle of high-end switches and routers.UPDATE 3-Cisco to cut another 6,000 jobs as forecast falls flat (Adds global sector revenue breakdown, quote from CEO and analyst)  
C,Trafigura unit starts legal action against Mercuria, Citi LONDON, Aug 13 Commodities trading house Trafigura's warehouse business Impala has become the latest company to initiate legal action in connection with suspected metals financing fraud at two of China's ports, according to a legal document. 
DE,Deere posts lower 3rd-qtr profit, but still tops estimatesUS STOCKS-Futures point to gains despite retail sales dataUPDATE 3-Deere posts lower quarterly profit, cuts full-year outlookDeere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery.  Deere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery. (Adds analyst comment and link to graphic, updates shares)Deere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery.   UPDATE 3-Deere posts lower quarterly profit, cuts full-year outlookDeere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery.  Deere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery. (Adds analyst comment and link to graphic, updates shares)Deere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery.  * Futures up: Dow 47 pts, S&P; 6.5 pts, Nasdaq 14.5 pts   (Updates prices, adds data and King Digital)UPDATE 3-Deere posts lower quarterly profit, cuts full-year outlookDeere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery.  Deere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery. (Adds analyst comment and link to graphic, updates shares)Deere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery.    US STOCKS-Futures point to gains despite retail sales dataUPDATE 3-Deere posts lower quarterly profit, cuts full-year outlookDeere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery.  Deere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery. (Adds analyst comment and link to graphic, updates shares)Deere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery.   UPDATE 3-Deere posts lower quarterly profit, cuts full-year outlookDeere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery.  Deere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery. (Adds analyst comment and link to graphic, updates shares)Deere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery.  * Futures up: Dow 47 pts, S&P; 6.5 pts, Nasdaq 14.5 pts   (Updates prices, adds data and King Digital)UPDATE 3-Deere posts lower quarterly profit, cuts full-year outlookDeere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery.  Deere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery. (Adds analyst comment and link to graphic, updates shares)Deere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery.   Aug 13 Deere & Co posted lower quarterly profit on Wednesday, but still topped estimates, as strong sales of construction and forestry equipment offset declining sales of tractors, harvesters and other farm machinery.US STOCKS-Futures point to gains despite retail sales dataUPDATE 3-Deere posts lower quarterly profit, cuts full-year outlookDeere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery.  Deere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery. (Adds analyst comment and link to graphic, updates shares)Deere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery.   UPDATE 3-Deere posts lower quarterly profit, cuts full-year outlookDeere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery.  Deere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery. (Adds analyst comment and link to graphic, updates shares)Deere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery.  * Futures up: Dow 47 pts, S&P; 6.5 pts, Nasdaq 14.5 pts   (Updates prices, adds data and King Digital)UPDATE 3-Deere posts lower quarterly profit, cuts full-year outlookDeere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery.  Deere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery. (Adds analyst comment and link to graphic, updates shares)Deere posts lower quarterly profit, cuts full-year outlook Deere & Co posted a lower quarterly profit on Wednesday and cut its full-year outlook as declining grain prices discouraged farmers from purchasing its tractors, harvesters and other agricultural machinery.    
DD,Carlyle taps banks for former DuPont unit IPO -sources NEW YORK, Aug 13 Buyout firm Carlyle Group LP  has hired banks for an initial public offering of Axalta Coating Systems LLC, according to people familiar with the matter, just a year and a half after it acquired the company from Dupont for $4.9 billion. 
EMR,Emerson taps Goldman for $1 billion-plus power unit sale -sourcesEmerson taps Goldman for $1 billion-plus power unit sale: sources NEW YORK Emerson Electric Co has tapped Goldman Sachs Group Inc to sell its power transmission solutions business in a deal that could be worth more than $1 billion, people familiar with the matter said.  Emerson taps Goldman for $1 billion-plus power unit sale: sources NEW YORK Emerson Electric Co has tapped Goldman Sachs Group Inc to sell its power transmission solutions business in a deal that could be worth more than $1 billion, people familiar with the matter said. NEW YORK, Aug 13 Emerson Electric Co has tapped Goldman Sachs Group Inc to sell its power transmission solutions business in a deal that could be worth more than $1 billion, people familiar with the matter said.Emerson taps Goldman for $1 billion-plus power unit sale: sources NEW YORK Emerson Electric Co has tapped Goldman Sachs Group Inc to sell its power transmission solutions business in a deal that could be worth more than $1 billion, people familiar with the matter said.  
GM,GM to build $174 million Cadillac stamping plant in Michigan DETROIT, Aug 13 General Motors Co will start construction this fall on a $174 million stamping plant in Lansing, Michigan, that will make components for the nearby Lansing Grand River assembly plant, the company said on Wednesday. 
GILD,Vertex to end sales of hepatitis C drug Incivek Aug 13 Vertex Pharmaceuticals Inc is stopping U.S. sales and distribution of its Incivek hepatitis C treatment, whose use has been largely supplanted by the new Sovaldi drug from Gilead Sciences Inc. 
GS,Emerson taps Goldman for $1 billion-plus power unit sale -sources NEW YORK, Aug 13 Emerson Electric Co has tapped Goldman Sachs Group Inc to sell its power transmission solutions business in a deal that could be worth more than $1 billion, people familiar with the matter said. 
INTC,Intel explores wearable devices for Parkinson's disease researchIntel explores wearable devices for Parkinson's disease researchAvago to sell LSI's Axxia Networking Business to Intel for $650 mln Aug 13 Avago Technologies Ltd said it agreed to sell LSI's Axxia Networking Business to chipmaker Intel Corp for $650 million in cash.  Avago to sell LSI's Axxia Networking Business to Intel for $650 mln Aug 13 Avago Technologies Ltd said it agreed to sell LSI's Axxia Networking Business to chipmaker Intel Corp for $650 million in cash. SAN FRANCISCO Intel Corp plans to use wearable gadgets such as smart watches to monitor patients with Parkinson's disease and collect data that can be shared with researchers.Avago to sell LSI's Axxia Networking Business to Intel for $650 mln Aug 13 Avago Technologies Ltd said it agreed to sell LSI's Axxia Networking Business to chipmaker Intel Corp for $650 million in cash.   Intel explores wearable devices for Parkinson's disease researchAvago to sell LSI's Axxia Networking Business to Intel for $650 mln Aug 13 Avago Technologies Ltd said it agreed to sell LSI's Axxia Networking Business to chipmaker Intel Corp for $650 million in cash.  Avago to sell LSI's Axxia Networking Business to Intel for $650 mln Aug 13 Avago Technologies Ltd said it agreed to sell LSI's Axxia Networking Business to chipmaker Intel Corp for $650 million in cash. SAN FRANCISCO Intel Corp plans to use wearable gadgets such as smart watches to monitor patients with Parkinson's disease and collect data that can be shared with researchers.Avago to sell LSI's Axxia Networking Business to Intel for $650 mln Aug 13 Avago Technologies Ltd said it agreed to sell LSI's Axxia Networking Business to chipmaker Intel Corp for $650 million in cash.  SAN FRANCISCO, Aug 13 Intel Corp plans to use wearable gadgets such as smart watches to monitor patients with Parkinson's disease and collect data that can be shared with researchers.Intel explores wearable devices for Parkinson's disease researchAvago to sell LSI's Axxia Networking Business to Intel for $650 mln Aug 13 Avago Technologies Ltd said it agreed to sell LSI's Axxia Networking Business to chipmaker Intel Corp for $650 million in cash.  Avago to sell LSI's Axxia Networking Business to Intel for $650 mln Aug 13 Avago Technologies Ltd said it agreed to sell LSI's Axxia Networking Business to chipmaker Intel Corp for $650 million in cash. SAN FRANCISCO Intel Corp plans to use wearable gadgets such as smart watches to monitor patients with Parkinson's disease and collect data that can be shared with researchers.Avago to sell LSI's Axxia Networking Business to Intel for $650 mln Aug 13 Avago Technologies Ltd said it agreed to sell LSI's Axxia Networking Business to chipmaker Intel Corp for $650 million in cash.   
KMI,Carlyle taps banks for former DuPont unit IPO -sources NEW YORK, Aug 13 Buyout firm Carlyle Group LP  has hired banks for an initial public offering of Axalta Coating Systems LLC, according to people familiar with the matter, just a year and a half after it acquired the company from Dupont for $4.9 billion. 
MRK,U.S. FDA approves Merck insomnia drugUPDATE 2-U.S. FDA approves Merck insomnia drug WASHINGTON, Aug 13 The U.S. Food and Drug Administration said on Wednesday it has approved a new insomnia drug made by Merck & Co.  UPDATE 2-U.S. FDA approves Merck insomnia drug WASHINGTON, Aug 13 The U.S. Food and Drug Administration said on Wednesday it has approved a new insomnia drug made by Merck & Co. WASHINGTON, Aug 13 The U.S. Food and Drug Administration said on Wednesday it has approved a new insomnia drug made by Merck & Co..UPDATE 2-U.S. FDA approves Merck insomnia drug WASHINGTON, Aug 13 The U.S. Food and Drug Administration said on Wednesday it has approved a new insomnia drug made by Merck & Co.  
MSFT,European firms express concern over China antitrust probesUPDATE 1-China sacks anti-monopoly adviser over Qualcomm payment - Xinhua BEIJING, Aug 13 A Chinese academic who sat on a government anti-monopoly advisory committee has been sacked, official news agency Xinhua reported on Wednesday, saying he had taken payments from U.S. chipmaker Qualcomm Inc.  UPDATE 1-China sacks anti-monopoly adviser over Qualcomm payment - Xinhua BEIJING, Aug 13 A Chinese academic who sat on a government anti-monopoly advisory committee has been sacked, official news agency Xinhua reported on Wednesday, saying he had taken payments from U.S. chipmaker Qualcomm Inc. BEIJING, Aug 13 The European Union Chamber of Commerce in China on Wednesday expressed concern over a recent series of antitrust investigations, saying China was using strong-arm tactics and appeared to be unfairly targeting foreign firms.UPDATE 1-China sacks anti-monopoly adviser over Qualcomm payment - Xinhua BEIJING, Aug 13 A Chinese academic who sat on a government anti-monopoly advisory committee has been sacked, official news agency Xinhua reported on Wednesday, saying he had taken payments from U.S. chipmaker Qualcomm Inc.  
MS,Banks push U.S. Fed to delay Volcker rule -WSJBanks push U.S. Fed to delay Volcker rule : WSJ Banks are lobbying U.S. policy makers for a delay of up to seven years from a provision requiring them to sell investments in private-equity and venture-capital funds, the Wall Street Journal reported, citing people familiar with the matter.  Banks push U.S. Fed to delay Volcker rule : WSJ Banks are lobbying U.S. policy makers for a delay of up to seven years from a provision requiring them to sell investments in private-equity and venture-capital funds, the Wall Street Journal reported, citing people familiar with the matter. Aug 13 Banks are lobbying U.S. policy makers for a delay of up to seven years from a provision requiring them to sell investments in private-equity and venture-capital funds, the Wall Street Journal reported, citing people familiar with the matter.Banks push U.S. Fed to delay Volcker rule : WSJ Banks are lobbying U.S. policy makers for a delay of up to seven years from a provision requiring them to sell investments in private-equity and venture-capital funds, the Wall Street Journal reported, citing people familiar with the matter.  
NTAP,NetApp results beat estimates on higher storage equipment salesUPDATE 2-NetApp profit rises on higher enterprise spending Aug 13 NetApp Inc reported better-than-expected first-quarter profit as businesses spent more to replace their ageing storage equipment.  UPDATE 2-NetApp profit rises on higher enterprise spending Aug 13 NetApp Inc reported better-than-expected first-quarter profit as businesses spent more to replace their ageing storage equipment. Aug 13 NetApp Inc reported better-than-expected quarterly results, helped by higher branded storage equipment sales and increased revenue from hardware maintenance contracts.UPDATE 2-NetApp profit rises on higher enterprise spending Aug 13 NetApp Inc reported better-than-expected first-quarter profit as businesses spent more to replace their ageing storage equipment.  
PFE,UPDATE 1-AstraZeneca gets pipeline boost from good gout drug results LONDON, Aug 13 AstraZeneca, which fended off a $118 billion takeover approach from Pfizer in May, reported positive results for an experimental gout drug on Wednesday that could boost its sales modestly. 
QCOM,UPDATE 1-China sacks anti-monopoly adviser over Qualcomm payment - Xinhua BEIJING, Aug 13 A Chinese academic who sat on a government anti-monopoly advisory committee has been sacked, official news agency Xinhua reported on Wednesday, saying he had taken payments from U.S. chipmaker Qualcomm Inc. 
DIS,CORRECTED-UPDATE 2-Denmark's Pandora shares jump after results, Disney deal'Awesome Mix' of 'Guardians of the Galaxy' tops Billboard 200 LOS ANGELES, Aug 13 The alien superheroes of Disney's "Guardians of the Galaxy" not only stormed the movie box office, but the Marvel superheroes' throwback 1970s-style soundtrack climbed to the top spot on the weekly U.S. Billboard chart on Wednesday.  'Awesome Mix' of 'Guardians of the Galaxy' tops Billboard 200 LOS ANGELES, Aug 13 The alien superheroes of Disney's "Guardians of the Galaxy" not only stormed the movie box office, but the Marvel superheroes' throwback 1970s-style soundtrack climbed to the top spot on the weekly U.S. Billboard chart on Wednesday. (Corrects story from Aug 12 to show the 27 concept stores purchased by Pandora were already included in the Americas count, paragraph 11)'Awesome Mix' of 'Guardians of the Galaxy' tops Billboard 200 LOS ANGELES, Aug 13 The alien superheroes of Disney's "Guardians of the Galaxy" not only stormed the movie box office, but the Marvel superheroes' throwback 1970s-style soundtrack climbed to the top spot on the weekly U.S. Billboard chart on Wednesday.  
TSN,CORRECTED-U.S. Justice Department asks Tyson, Hillshire for details on deal (Corrects paragraph 4 to say tender offer was scheduled to expire on Aug. 12, not July 16) 
UTX,United Technology recalls ESL, Interlogix smoke alarms WASHINGTON, Aug 13 United Technologies Corp  is recalling ESL and Interlogix  smoke detectors because they can fail to alert users of fires, the Consumer Product Safety Commission said on Wednesday. 
VRTX,Vertex to end sales of hepatitis C drug Incivek Aug 13 Vertex Pharmaceuticals Inc is stopping U.S. sales and distribution of its Incivek hepatitis C treatment, whose use has been largely supplanted by the new Sovaldi drug from Gilead Sciences Inc. 
WMT,Canadian grocer Metro reports slightly higher revenueCanadian grocer Metro reports slightly higher revenue Canadian grocer Metro Inc reported slightly higher quarterly revenue as a reorganization of its Ontario store network helped increase sales in a competitive market.  Canadian grocer Metro reports slightly higher revenue Canadian grocer Metro Inc reported slightly higher quarterly revenue as a reorganization of its Ontario store network helped increase sales in a competitive market. Aug 13 Canadian grocer Metro Inc  reported slightly higher quarterly revenue as a reorganization of its Ontario store network helped increase sales in a competitive market.Canadian grocer Metro reports slightly higher revenue Canadian grocer Metro Inc reported slightly higher quarterly revenue as a reorganization of its Ontario store network helped increase sales in a competitive market.  
HCN,CORRECTED-Health Care REIT to buy HealthLease for $950 mlnUPDATE 2-Health Care REIT offers to buy HealthLease in $950 mln dealHealth Care REIT offers to buy HealthLease in $950 million deal Health Care REIT Inc said it would buy Canada's HealthLease Properties Real Estate Investment Trust in a deal valued at $950 million, including debt, to expand its presence in senior housing and post-acute care segments.  Health Care REIT offers to buy HealthLease in $950 million deal Health Care REIT Inc said it would buy Canada's HealthLease Properties Real Estate Investment Trust in a deal valued at $950 million, including debt, to expand its presence in senior housing and post-acute care segments. * Rival bid unlikely, say analysts   (Adds background, analyst comments, shares)Health Care REIT offers to buy HealthLease in $950 million deal Health Care REIT Inc said it would buy Canada's HealthLease Properties Real Estate Investment Trust in a deal valued at $950 million, including debt, to expand its presence in senior housing and post-acute care segments.   UPDATE 2-Health Care REIT offers to buy HealthLease in $950 mln dealHealth Care REIT offers to buy HealthLease in $950 million deal Health Care REIT Inc said it would buy Canada's HealthLease Properties Real Estate Investment Trust in a deal valued at $950 million, including debt, to expand its presence in senior housing and post-acute care segments.  Health Care REIT offers to buy HealthLease in $950 million deal Health Care REIT Inc said it would buy Canada's HealthLease Properties Real Estate Investment Trust in a deal valued at $950 million, including debt, to expand its presence in senior housing and post-acute care segments. * Rival bid unlikely, say analysts   (Adds background, analyst comments, shares)Health Care REIT offers to buy HealthLease in $950 million deal Health Care REIT Inc said it would buy Canada's HealthLease Properties Real Estate Investment Trust in a deal valued at $950 million, including debt, to expand its presence in senior housing and post-acute care segments.  Aug 13 Health Care REIT Inc said it had agreed to acquire Canada's HealthLease Properties Real Estate Investment Trust in a deal valued at $950 million.UPDATE 2-Health Care REIT offers to buy HealthLease in $950 mln dealHealth Care REIT offers to buy HealthLease in $950 million deal Health Care REIT Inc said it would buy Canada's HealthLease Properties Real Estate Investment Trust in a deal valued at $950 million, including debt, to expand its presence in senior housing and post-acute care segments.  Health Care REIT offers to buy HealthLease in $950 million deal Health Care REIT Inc said it would buy Canada's HealthLease Properties Real Estate Investment Trust in a deal valued at $950 million, including debt, to expand its presence in senior housing and post-acute care segments. * Rival bid unlikely, say analysts   (Adds background, analyst comments, shares)Health Care REIT offers to buy HealthLease in $950 million deal Health Care REIT Inc said it would buy Canada's HealthLease Properties Real Estate Investment Trust in a deal valued at $950 million, including debt, to expand its presence in senior housing and post-acute care segments.   
YHOO,Alibaba bonus scheme strengthens Ma's control BEIJING, Aug 13 Jack Ma, founder and executive chairman of Alibaba Group Holding, holds deep sway over executive and board appointments at China's biggest e-commerce company, and that influence is set to strengthen further at the firm, which is heading towards a New York IPO that is expected to raise more than $15 billion later this year. 
