BLK,BlackRock debuts U.S. ETF for China-listed stock after MSCI snubBlackRock debuts U.S. ETF for China-listed stock after MSCI snubBlackRock sees wave of M&A; in asset management industry -CEO NEW YORK, June 15 The asset management sector "needs consolidation" and has the potential for "quite a bit" of merger and acquisition activity, BlackRock Inc Chief Executive Officer Laurence Fink said at an investor day meeting in New York.  BlackRock sees wave of M&A; in asset management industry -CEO NEW YORK, June 15 The asset management sector "needs consolidation" and has the potential for "quite a bit" of merger and acquisition activity, BlackRock Inc Chief Executive Officer Laurence Fink said at an investor day meeting in New York. BlackRock Inc is introducing its first U.S.-listed exchange-traded fund providing access to mainland Chinese markets, the world's largest asset manager said on Wednesday.BlackRock sees wave of M&A; in asset management industry -CEO NEW YORK, June 15 The asset management sector "needs consolidation" and has the potential for "quite a bit" of merger and acquisition activity, BlackRock Inc Chief Executive Officer Laurence Fink said at an investor day meeting in New York.   BlackRock debuts U.S. ETF for China-listed stock after MSCI snubBlackRock sees wave of M&A; in asset management industry -CEO NEW YORK, June 15 The asset management sector "needs consolidation" and has the potential for "quite a bit" of merger and acquisition activity, BlackRock Inc Chief Executive Officer Laurence Fink said at an investor day meeting in New York.  BlackRock sees wave of M&A; in asset management industry -CEO NEW YORK, June 15 The asset management sector "needs consolidation" and has the potential for "quite a bit" of merger and acquisition activity, BlackRock Inc Chief Executive Officer Laurence Fink said at an investor day meeting in New York. BlackRock Inc is introducing its first U.S.-listed exchange-traded fund providing access to mainland Chinese markets, the world's largest asset manager said on Wednesday.BlackRock sees wave of M&A; in asset management industry -CEO NEW YORK, June 15 The asset management sector "needs consolidation" and has the potential for "quite a bit" of merger and acquisition activity, BlackRock Inc Chief Executive Officer Laurence Fink said at an investor day meeting in New York.  June 15 BlackRock Inc is introducing its first U.S.-listed exchange-traded fund providing access to mainland Chinese markets, the world's largest asset manager said on Wednesday.BlackRock debuts U.S. ETF for China-listed stock after MSCI snubBlackRock sees wave of M&A; in asset management industry -CEO NEW YORK, June 15 The asset management sector "needs consolidation" and has the potential for "quite a bit" of merger and acquisition activity, BlackRock Inc Chief Executive Officer Laurence Fink said at an investor day meeting in New York.  BlackRock sees wave of M&A; in asset management industry -CEO NEW YORK, June 15 The asset management sector "needs consolidation" and has the potential for "quite a bit" of merger and acquisition activity, BlackRock Inc Chief Executive Officer Laurence Fink said at an investor day meeting in New York. BlackRock Inc is introducing its first U.S.-listed exchange-traded fund providing access to mainland Chinese markets, the world's largest asset manager said on Wednesday.BlackRock sees wave of M&A; in asset management industry -CEO NEW YORK, June 15 The asset management sector "needs consolidation" and has the potential for "quite a bit" of merger and acquisition activity, BlackRock Inc Chief Executive Officer Laurence Fink said at an investor day meeting in New York.   
CBS,Viacom director pleads for access to Sumner Redstone Viacom Inc's lead independent director on Tuesday pleaded for a meeting with controlling shareholder Sumner Redstone and warned of further court battles if the media tycoon remained inaccessible to the board. 
SCHW,Next frontier for financial advisers: your mobile phoneREUTERS SUMMIT-Meet your financial adviser, the cyborg NEW YORK, June 15 When Charles Schwab Corp  customers call in, there is one thing they consistently seek: Help.  REUTERS SUMMIT-Meet your financial adviser, the cyborg NEW YORK, June 15 When Charles Schwab Corp  customers call in, there is one thing they consistently seek: Help. Plenty of apps track your activity, food consumption, heart rate and blood sugar, to encourage you to stick to your health goals. That same model is coming to wealth management, with real-time alerts from financial firms that try to curb bad behaviors like overspending.REUTERS SUMMIT-Meet your financial adviser, the cyborg NEW YORK, June 15 When Charles Schwab Corp  customers call in, there is one thing they consistently seek: Help.  
C,London traders brace for biggest night since 'Black Wednesday'London traders brace for biggest night since 'Black Wednesday'RPT-London traders brace for biggest night since 'Black Wednesday'LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction.  LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction. LONDON, June 15 The world's biggest banks including Citi and Goldman Sachs will draft in senior traders to work through the night following Britain's referendum on EU membership, set to be among the most volatile 24 hours for markets in a quarter of a century.LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction.   RPT-London traders brace for biggest night since 'Black Wednesday'LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction.  LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction. LONDON, June 15 The world's biggest banks including Citi and Goldman Sachs will draft in senior traders to work through the night following Britain's referendum on EU membership, set to be among the most volatile 24 hours for markets in a quarter of a century.LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction.  LONDON The world's biggest banks including Citi and Goldman Sachs will draft in senior traders to work through the night following Britain's referendum on EU membership, set to be among the most volatile 24 hours for markets in a quarter of a century.RPT-London traders brace for biggest night since 'Black Wednesday'LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction.  LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction. LONDON, June 15 The world's biggest banks including Citi and Goldman Sachs will draft in senior traders to work through the night following Britain's referendum on EU membership, set to be among the most volatile 24 hours for markets in a quarter of a century.LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction.    London traders brace for biggest night since 'Black Wednesday'RPT-London traders brace for biggest night since 'Black Wednesday'LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction.  LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction. LONDON, June 15 The world's biggest banks including Citi and Goldman Sachs will draft in senior traders to work through the night following Britain's referendum on EU membership, set to be among the most volatile 24 hours for markets in a quarter of a century.LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction.   RPT-London traders brace for biggest night since 'Black Wednesday'LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction.  LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction. LONDON, June 15 The world's biggest banks including Citi and Goldman Sachs will draft in senior traders to work through the night following Britain's referendum on EU membership, set to be among the most volatile 24 hours for markets in a quarter of a century.LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction.  LONDON The world's biggest banks including Citi and Goldman Sachs will draft in senior traders to work through the night following Britain's referendum on EU membership, set to be among the most volatile 24 hours for markets in a quarter of a century.RPT-London traders brace for biggest night since 'Black Wednesday'LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction.  LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction. LONDON, June 15 The world's biggest banks including Citi and Goldman Sachs will draft in senior traders to work through the night following Britain's referendum on EU membership, set to be among the most volatile 24 hours for markets in a quarter of a century.LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction.   LONDON, June 15 The world's biggest banks including Citi and Goldman Sachs will draft in senior traders to work through the night following Britain's referendum on EU membership, set to be among the most volatile 24 hours for markets in a quarter of a century.London traders brace for biggest night since 'Black Wednesday'RPT-London traders brace for biggest night since 'Black Wednesday'LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction.  LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction. LONDON, June 15 The world's biggest banks including Citi and Goldman Sachs will draft in senior traders to work through the night following Britain's referendum on EU membership, set to be among the most volatile 24 hours for markets in a quarter of a century.LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction.   RPT-London traders brace for biggest night since 'Black Wednesday'LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction.  LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction. LONDON, June 15 The world's biggest banks including Citi and Goldman Sachs will draft in senior traders to work through the night following Britain's referendum on EU membership, set to be among the most volatile 24 hours for markets in a quarter of a century.LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction.  LONDON The world's biggest banks including Citi and Goldman Sachs will draft in senior traders to work through the night following Britain's referendum on EU membership, set to be among the most volatile 24 hours for markets in a quarter of a century.RPT-London traders brace for biggest night since 'Black Wednesday'LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction.  LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction. LONDON, June 15 The world's biggest banks including Citi and Goldman Sachs will draft in senior traders to work through the night following Britain's referendum on EU membership, set to be among the most volatile 24 hours for markets in a quarter of a century.LPC: Uber takes trip to the leveraged loan market NEW YORK, June 15 Ride-hailing company Uber has hired a group of banks to help it raise debt on the leveraged loan market, according to sources familiar with the proposed transaction.    
COP,UPDATE 1-ConocoPhillips says 73 percent of wells at Surmont project online CALGARY, Alberta, June 15 ConocoPhillips  said on Wednesday that 73 percent of wells at its Surmont oil sands project in northern Alberta are back in production or injecting steam, with no unexpected complications or issues affecting the effort. 
DVN,Devon sells Texas land to Pioneer, undisclosed buyer for $858 mlnBRIEF-Devon Energy monetizes non-core midland assets for $858 mlnUPDATE 1-Devon sells Texas land to Pioneer, undisclosed buyer for $858 mln HOUSTON, June 15 U.S. shale oil producer Devon Energy Corp said on Wednesday it would sell Texas acreage to Pioneer Natural Resources Co and an undisclosed buyer for $858 million, as the pace of asset sales picks up on recovering oil prices.  UPDATE 1-Devon sells Texas land to Pioneer, undisclosed buyer for $858 mln HOUSTON, June 15 U.S. shale oil producer Devon Energy Corp said on Wednesday it would sell Texas acreage to Pioneer Natural Resources Co and an undisclosed buyer for $858 million, as the pace of asset sales picks up on recovering oil prices. * Devon energy monetizes non-core Midland assets for $858 million; increasing 2016 capital program $200 million; raising 2016 production outlookUPDATE 1-Devon sells Texas land to Pioneer, undisclosed buyer for $858 mln HOUSTON, June 15 U.S. shale oil producer Devon Energy Corp said on Wednesday it would sell Texas acreage to Pioneer Natural Resources Co and an undisclosed buyer for $858 million, as the pace of asset sales picks up on recovering oil prices.   BRIEF-Devon Energy monetizes non-core midland assets for $858 mlnUPDATE 1-Devon sells Texas land to Pioneer, undisclosed buyer for $858 mln HOUSTON, June 15 U.S. shale oil producer Devon Energy Corp said on Wednesday it would sell Texas acreage to Pioneer Natural Resources Co and an undisclosed buyer for $858 million, as the pace of asset sales picks up on recovering oil prices.  UPDATE 1-Devon sells Texas land to Pioneer, undisclosed buyer for $858 mln HOUSTON, June 15 U.S. shale oil producer Devon Energy Corp said on Wednesday it would sell Texas acreage to Pioneer Natural Resources Co and an undisclosed buyer for $858 million, as the pace of asset sales picks up on recovering oil prices. * Devon energy monetizes non-core Midland assets for $858 million; increasing 2016 capital program $200 million; raising 2016 production outlookUPDATE 1-Devon sells Texas land to Pioneer, undisclosed buyer for $858 mln HOUSTON, June 15 U.S. shale oil producer Devon Energy Corp said on Wednesday it would sell Texas acreage to Pioneer Natural Resources Co and an undisclosed buyer for $858 million, as the pace of asset sales picks up on recovering oil prices.  HOUSTON, June 15 U.S. shale oil producer Devon Energy Corp said on Wednesday it would sell Texas acreage to Pioneer Natural Resources Co and an undisclosed buyer for $858 million.BRIEF-Devon Energy monetizes non-core midland assets for $858 mlnUPDATE 1-Devon sells Texas land to Pioneer, undisclosed buyer for $858 mln HOUSTON, June 15 U.S. shale oil producer Devon Energy Corp said on Wednesday it would sell Texas acreage to Pioneer Natural Resources Co and an undisclosed buyer for $858 million, as the pace of asset sales picks up on recovering oil prices.  UPDATE 1-Devon sells Texas land to Pioneer, undisclosed buyer for $858 mln HOUSTON, June 15 U.S. shale oil producer Devon Energy Corp said on Wednesday it would sell Texas acreage to Pioneer Natural Resources Co and an undisclosed buyer for $858 million, as the pace of asset sales picks up on recovering oil prices. * Devon energy monetizes non-core Midland assets for $858 million; increasing 2016 capital program $200 million; raising 2016 production outlookUPDATE 1-Devon sells Texas land to Pioneer, undisclosed buyer for $858 mln HOUSTON, June 15 U.S. shale oil producer Devon Energy Corp said on Wednesday it would sell Texas acreage to Pioneer Natural Resources Co and an undisclosed buyer for $858 million, as the pace of asset sales picks up on recovering oil prices.   
