COP,ConocoPhillips plans new well in Alaska national reserve ANCHORAGE, Alaska, Aug 9 ConocoPhillips  has applied for permits to develop a new field in the National Petroleum Reserve in Alaska, a vast unit of federal land that has yet to yield commercially produced oil, according to the federal agency managing the reserve. 
ORCL,Oracle Team USA admits rules violations, to return trophies SAN FRANCISCO, Aug 9 Oracle Team USA admitted it had violated the official rules on yacht modifications and would withdraw retroactively from the last four AC World Series regattas, which are part of the lead-up to the final America's Cup race. 
