AMZN,US STOCKS-Apple and Amazon push S&P; 500 over 1 percent higherUS STOCKS-Apple and Amazon deliver rally on Wall Street * Indexes up: Dow 1.10 pct, S&P; 1.06 pct, Nasdaq 1.33 pct   (Updates to close)  US STOCKS-Apple and Amazon deliver rally on Wall Street * Indexes up: Dow 1.10 pct, S&P; 1.06 pct, Nasdaq 1.33 pct   (Updates to close) * Indexes up: Dow 1.18 pct, S&P; 1.11 pct, Nasdaq 1.38 pct   (Updates to afternoon)US STOCKS-Apple and Amazon deliver rally on Wall Street * Indexes up: Dow 1.10 pct, S&P; 1.06 pct, Nasdaq 1.33 pct   (Updates to close)  
DOW,UPDATE 1-DuPont cuts jobs in Delaware ahead of Dow merger Dec 29 Chemical maker DuPont Co said it would cut 1,700 jobs in Delaware, as part of a previously announced plan to reduce its workforce before combining with Dow Chemical Co in a $130 billion megamerger. 
FB,Facebook lawsuit against fugitive's lawyers is thrown outUPDATE 1-Facebook lawsuit against fugitive's lawyers is thrown outFacebook lawsuit against fugitive's lawyers is thrown outFacebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.   Facebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.    Facebook lawsuit against fugitive's lawyers is thrown outFacebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.   Facebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.   NEW YORK, Dec 29 A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook lawsuit against fugitive's lawyers is thrown outFacebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.   Facebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.     UPDATE 1-Facebook lawsuit against fugitive's lawyers is thrown outFacebook lawsuit against fugitive's lawyers is thrown outFacebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.   Facebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.    Facebook lawsuit against fugitive's lawyers is thrown outFacebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.   Facebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.   NEW YORK, Dec 29 A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook lawsuit against fugitive's lawyers is thrown outFacebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.   Facebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.    NEW YORK, Dec 29 A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.UPDATE 1-Facebook lawsuit against fugitive's lawyers is thrown outFacebook lawsuit against fugitive's lawyers is thrown outFacebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.   Facebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.    Facebook lawsuit against fugitive's lawyers is thrown outFacebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.   Facebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.   NEW YORK, Dec 29 A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook lawsuit against fugitive's lawyers is thrown outFacebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.   Facebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook lawsuit against fugitive's lawyers is thrown outFacebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.  Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012. NEW YORK A New York state appeals court on Tuesday threw out Facebook Inc's unusual malicious prosecution lawsuit against DLA Piper and two other law firms that have represented a fugitive who claimed a 50 percent stake in the social media company.Facebook must face shareholder class actions over IPO NEW YORK, Dec 29 A federal judge has certified two shareholder class action lawsuits accusing Facebook Inc  of hiding concerns about its growth forecasts prior to the social media company's initial public offering in May 2012.     
FDX,Third time's a charm for UPS at Christmas, but FedEx stumbles CHICAGO, Dec 29 After two consecutive years of problems during its holiday peak package season, UPS delivered on time at Christmas this year while its main rival FedEx had a last-minute stumble that left some gifts undelivered until after the holiday. 
IVZ,ETFs tracking China's onshore markets struggle to find an audience Dec 29 The lopsided performance of exchange-traded funds tracking China's turbulent domestic markets is stanching the flow of new money into a market that once excited investors. 
UPS,Third time's a charm for UPS at Christmas, but FedEx stumbles CHICAGO, Dec 29 After two consecutive years of problems during its holiday peak package season, UPS delivered on time at Christmas this year while its main rival FedEx had a last-minute stumble that left some gifts undelivered until after the holiday. 
