ABBV,AbbVie drug shows promise against difficult type of breast cancer Dec 13 Women with an especially deadly type of breast cancer who received a treatment regimen containing an experimental AbbVie Inc drug prior to surgery are likely to have a significantly better response than those who get a standard chemotherapy regimen, according to data from a clinical trial. 
AMZN,REFILE-Amazon founder Bezos' space company loses challenge over NASA launch padAmazon founder Bezos' space company loses challenge over NASA launch padAmazon pressed on gun accessory sales, a year after Newtown BOSTON, Dec 13 Activist investors have asked Amazon.com Inc to review its sales of firearms accessories, concerned that the online retailer offers products that could be used to convert semi-automatic rifles into weapons that fire too rapidly to be legal.  Amazon pressed on gun accessory sales, a year after Newtown BOSTON, Dec 13 Activist investors have asked Amazon.com Inc to review its sales of firearms accessories, concerned that the online retailer offers products that could be used to convert semi-automatic rifles into weapons that fire too rapidly to be legal. A commercial space company owned by Amazon founder Jeff Bezos has lost a challenge over NASA's plans to lease out one of the space shuttle's dormant launch pads in Florida, officials said on Thursday.Amazon pressed on gun accessory sales, a year after Newtown BOSTON, Dec 13 Activist investors have asked Amazon.com Inc to review its sales of firearms accessories, concerned that the online retailer offers products that could be used to convert semi-automatic rifles into weapons that fire too rapidly to be legal.   Amazon founder Bezos' space company loses challenge over NASA launch padAmazon pressed on gun accessory sales, a year after Newtown BOSTON, Dec 13 Activist investors have asked Amazon.com Inc to review its sales of firearms accessories, concerned that the online retailer offers products that could be used to convert semi-automatic rifles into weapons that fire too rapidly to be legal.  Amazon pressed on gun accessory sales, a year after Newtown BOSTON, Dec 13 Activist investors have asked Amazon.com Inc to review its sales of firearms accessories, concerned that the online retailer offers products that could be used to convert semi-automatic rifles into weapons that fire too rapidly to be legal. A commercial space company owned by Amazon founder Jeff Bezos has lost a challenge over NASA's plans to lease out one of the space shuttle's dormant launch pads in Florida, officials said on Thursday.Amazon pressed on gun accessory sales, a year after Newtown BOSTON, Dec 13 Activist investors have asked Amazon.com Inc to review its sales of firearms accessories, concerned that the online retailer offers products that could be used to convert semi-automatic rifles into weapons that fire too rapidly to be legal.  Dec 12 A commercial space company owned by Amazon founder Jeff Bezos has lost a challenge over NASA's plans to lease out one of the space shuttle's dormant launch pads in Florida, officials said on Thursday.Amazon founder Bezos' space company loses challenge over NASA launch padAmazon pressed on gun accessory sales, a year after Newtown BOSTON, Dec 13 Activist investors have asked Amazon.com Inc to review its sales of firearms accessories, concerned that the online retailer offers products that could be used to convert semi-automatic rifles into weapons that fire too rapidly to be legal.  Amazon pressed on gun accessory sales, a year after Newtown BOSTON, Dec 13 Activist investors have asked Amazon.com Inc to review its sales of firearms accessories, concerned that the online retailer offers products that could be used to convert semi-automatic rifles into weapons that fire too rapidly to be legal. A commercial space company owned by Amazon founder Jeff Bezos has lost a challenge over NASA's plans to lease out one of the space shuttle's dormant launch pads in Florida, officials said on Thursday.Amazon pressed on gun accessory sales, a year after Newtown BOSTON, Dec 13 Activist investors have asked Amazon.com Inc to review its sales of firearms accessories, concerned that the online retailer offers products that could be used to convert semi-automatic rifles into weapons that fire too rapidly to be legal.   
AAL,Cantor Fitzgerald, American settle 9/11 lawsuit -court records Dec 13 Cantor Fitzgerald has agreed to settle a lawsuit against American Airlines Group Inc over business and property losses stemming from the Sept. 11, 2001, attacks, in which the Wall Street firm lost 658 employees. 
APC,Anadarko, Kerr-McGee liable for Tronox cleanup costs -U.S. judgeUPDATE 1-Anadarko, Kerr-McGee liable for Tronox cleanup costs -U.S. judgeAnadarko, Kerr-McGee liable for Tronox cleanup costs: U.S. judge NEW YORK Anadarko Petroleum Corp  and its Kerr-McGee unit acted with "intent to hinder" when they spun off Tronox, the paint materials company that later went bankrupt, and should pay billions of dollars in environmental cleanup costs, a judge ruled on Thursday.  Anadarko, Kerr-McGee liable for Tronox cleanup costs: U.S. judge NEW YORK Anadarko Petroleum Corp  and its Kerr-McGee unit acted with "intent to hinder" when they spun off Tronox, the paint materials company that later went bankrupt, and should pay billions of dollars in environmental cleanup costs, a judge ruled on Thursday. * Anadarko on hook for between $5 bln and $14.17 bln in damagesAnadarko, Kerr-McGee liable for Tronox cleanup costs: U.S. judge NEW YORK Anadarko Petroleum Corp  and its Kerr-McGee unit acted with "intent to hinder" when they spun off Tronox, the paint materials company that later went bankrupt, and should pay billions of dollars in environmental cleanup costs, a judge ruled on Thursday.   UPDATE 1-Anadarko, Kerr-McGee liable for Tronox cleanup costs -U.S. judgeAnadarko, Kerr-McGee liable for Tronox cleanup costs: U.S. judge NEW YORK Anadarko Petroleum Corp  and its Kerr-McGee unit acted with "intent to hinder" when they spun off Tronox, the paint materials company that later went bankrupt, and should pay billions of dollars in environmental cleanup costs, a judge ruled on Thursday.  Anadarko, Kerr-McGee liable for Tronox cleanup costs: U.S. judge NEW YORK Anadarko Petroleum Corp  and its Kerr-McGee unit acted with "intent to hinder" when they spun off Tronox, the paint materials company that later went bankrupt, and should pay billions of dollars in environmental cleanup costs, a judge ruled on Thursday. * Anadarko on hook for between $5 bln and $14.17 bln in damagesAnadarko, Kerr-McGee liable for Tronox cleanup costs: U.S. judge NEW YORK Anadarko Petroleum Corp  and its Kerr-McGee unit acted with "intent to hinder" when they spun off Tronox, the paint materials company that later went bankrupt, and should pay billions of dollars in environmental cleanup costs, a judge ruled on Thursday.  * Anadarko on hook for between $5 bln and $14.17 bln in damagesUPDATE 1-Anadarko, Kerr-McGee liable for Tronox cleanup costs -U.S. judgeAnadarko, Kerr-McGee liable for Tronox cleanup costs: U.S. judge NEW YORK Anadarko Petroleum Corp  and its Kerr-McGee unit acted with "intent to hinder" when they spun off Tronox, the paint materials company that later went bankrupt, and should pay billions of dollars in environmental cleanup costs, a judge ruled on Thursday.  Anadarko, Kerr-McGee liable for Tronox cleanup costs: U.S. judge NEW YORK Anadarko Petroleum Corp  and its Kerr-McGee unit acted with "intent to hinder" when they spun off Tronox, the paint materials company that later went bankrupt, and should pay billions of dollars in environmental cleanup costs, a judge ruled on Thursday. * Anadarko on hook for between $5 bln and $14.17 bln in damagesAnadarko, Kerr-McGee liable for Tronox cleanup costs: U.S. judge NEW YORK Anadarko Petroleum Corp  and its Kerr-McGee unit acted with "intent to hinder" when they spun off Tronox, the paint materials company that later went bankrupt, and should pay billions of dollars in environmental cleanup costs, a judge ruled on Thursday.   
AAPL,Japan's Nikkei seesaws, though weak yen offers supportTaiwan stocks nearly flat; Apple supplier Pegatron upCORRECTED-Batch of 59 rare Beatles songs to be released for sale (Corrects release date of Sony compilation in paragraph 9)  CORRECTED-Batch of 59 rare Beatles songs to be released for sale (Corrects release date of Sony compilation in paragraph 9) TAIPEI, Dec 13 Taiwan stocks were nearly flat on Friday morning, with Apple Inc supplier Pegatron Corp  slightly higher after Apple said the death of a 15-year-old worker was not caused by working conditions at a Pegatron factory.     At 0200 GMT, the main TAIEX index had inched up 0.07 percent or 5.86 points to 8,367.19, after ending flat in the previous session.          Pegatron rose 0.6 percent, while electronics shares  edged down 0.05 percent.      Financial gained 0.1 percent CORRECTED-Batch of 59 rare Beatles songs to be released for sale (Corrects release date of Sony compilation in paragraph 9)   Taiwan stocks nearly flat; Apple supplier Pegatron upCORRECTED-Batch of 59 rare Beatles songs to be released for sale (Corrects release date of Sony compilation in paragraph 9)  CORRECTED-Batch of 59 rare Beatles songs to be released for sale (Corrects release date of Sony compilation in paragraph 9) TAIPEI, Dec 13 Taiwan stocks were nearly flat on Friday morning, with Apple Inc supplier Pegatron Corp  slightly higher after Apple said the death of a 15-year-old worker was not caused by working conditions at a Pegatron factory.     At 0200 GMT, the main TAIEX index had inched up 0.07 percent or 5.86 points to 8,367.19, after ending flat in the previous session.          Pegatron rose 0.6 percent, while electronics shares  edged down 0.05 percent.      Financial gained 0.1 percent CORRECTED-Batch of 59 rare Beatles songs to be released for sale (Corrects release date of Sony compilation in paragraph 9)  * Nikkei heads for best annual gain since 1972     * Volatility has also increased this year      By Dominic Lau     TOKYO, Dec 13 The Nikkei stock average seesawed on Friday after a three-day run of losses, though traders said renewed weakness in the yen against the dollar following strong U.S. retail sales data should offer support to the market.     Japanese equities tend to flourish when the yen weakens, as exporters benefit from a cheaper currency when they repatriate overseas eTaiwan stocks nearly flat; Apple supplier Pegatron upCORRECTED-Batch of 59 rare Beatles songs to be released for sale (Corrects release date of Sony compilation in paragraph 9)  CORRECTED-Batch of 59 rare Beatles songs to be released for sale (Corrects release date of Sony compilation in paragraph 9) TAIPEI, Dec 13 Taiwan stocks were nearly flat on Friday morning, with Apple Inc supplier Pegatron Corp  slightly higher after Apple said the death of a 15-year-old worker was not caused by working conditions at a Pegatron factory.     At 0200 GMT, the main TAIEX index had inched up 0.07 percent or 5.86 points to 8,367.19, after ending flat in the previous session.          Pegatron rose 0.6 percent, while electronics shares  edged down 0.05 percent.      Financial gained 0.1 percent CORRECTED-Batch of 59 rare Beatles songs to be released for sale (Corrects release date of Sony compilation in paragraph 9)   
