AA,Alcoa, New York reach deal to prevent Massena aluminum smelter closureUPDATE 1-Alcoa to get aid from NY state to keep aluminum smelter openAlcoa to get aid from NY state to keep aluminum smelter openCORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business.  CORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business. NEW YORK Alcoa Inc will receive almost $70 million in aid over 3-1/2 years from New York state to keep the Massena West, New York, aluminum smelter open, under a deal announced on Tuesday.CORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business.   Alcoa to get aid from NY state to keep aluminum smelter openCORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business.  CORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business. NEW YORK Alcoa Inc will receive almost $70 million in aid over 3-1/2 years from New York state to keep the Massena West, New York, aluminum smelter open, under a deal announced on Tuesday.CORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business.  NEW YORK, Nov 24 Alcoa Inc will receive almost $70 million in aid over 3-1/2 years from New York state to keep the Massena West, New York, aluminum smelter open, under a deal announced on Tuesday.Alcoa to get aid from NY state to keep aluminum smelter openCORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business.  CORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business. NEW YORK Alcoa Inc will receive almost $70 million in aid over 3-1/2 years from New York state to keep the Massena West, New York, aluminum smelter open, under a deal announced on Tuesday.CORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business.    UPDATE 1-Alcoa to get aid from NY state to keep aluminum smelter openAlcoa to get aid from NY state to keep aluminum smelter openCORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business.  CORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business. NEW YORK Alcoa Inc will receive almost $70 million in aid over 3-1/2 years from New York state to keep the Massena West, New York, aluminum smelter open, under a deal announced on Tuesday.CORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business.   Alcoa to get aid from NY state to keep aluminum smelter openCORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business.  CORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business. NEW YORK Alcoa Inc will receive almost $70 million in aid over 3-1/2 years from New York state to keep the Massena West, New York, aluminum smelter open, under a deal announced on Tuesday.CORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business.  NEW YORK, Nov 24 Alcoa Inc will receive almost $70 million in aid over 3-1/2 years from New York state to keep the Massena West, New York, aluminum smelter open, under a deal announced on Tuesday.Alcoa to get aid from NY state to keep aluminum smelter openCORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business.  CORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business. NEW YORK Alcoa Inc will receive almost $70 million in aid over 3-1/2 years from New York state to keep the Massena West, New York, aluminum smelter open, under a deal announced on Tuesday.CORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business.   NEW YORK, Nov 24 Alcoa Inc and New York state reached a deal to keep the Massena West, New York aluminum smelter, which had previously been slated for curtailment, open for 3-1/2 years, the company announced on Tuesday.UPDATE 1-Alcoa to get aid from NY state to keep aluminum smelter openAlcoa to get aid from NY state to keep aluminum smelter openCORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business.  CORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business. NEW YORK Alcoa Inc will receive almost $70 million in aid over 3-1/2 years from New York state to keep the Massena West, New York, aluminum smelter open, under a deal announced on Tuesday.CORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business.   Alcoa to get aid from NY state to keep aluminum smelter openCORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business.  CORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business. NEW YORK Alcoa Inc will receive almost $70 million in aid over 3-1/2 years from New York state to keep the Massena West, New York, aluminum smelter open, under a deal announced on Tuesday.CORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business.  NEW YORK, Nov 24 Alcoa Inc will receive almost $70 million in aid over 3-1/2 years from New York state to keep the Massena West, New York, aluminum smelter open, under a deal announced on Tuesday.Alcoa to get aid from NY state to keep aluminum smelter openCORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business.  CORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business. NEW YORK Alcoa Inc will receive almost $70 million in aid over 3-1/2 years from New York state to keep the Massena West, New York, aluminum smelter open, under a deal announced on Tuesday.CORRECTED-Roy Harvey to head Alcoa's commodities business post split Nov 24 Aluminum producer Alcoa Inc said it named Roy Harvey chief executive of its traditional aluminum smelting and refining operations, which would be separated from its faster growing plane and car parts business.    
AGN,Australia shares turn lower, dragged by falling commodity pricesCORRECTED-TIMELINE-Saunders gets key job as Pfizer, Allergan combine (Nov. 23)Saunders gets key job as Pfizer, Allergan combine (Nov. 23)  ((Story corrects description of Healthcare Compliance Association to non-profit membership association, from a company that provides consultation for healthcare providers in first item})  Saunders gets key job as Pfizer, Allergan combine (Nov. 23)  ((Story corrects description of Healthcare Compliance Association to non-profit membership association, from a company that provides consultation for healthcare providers in first item}) Nov 23 Allergan Plc's Chief Executive Brent Saunders will be second in command at the world's largest drug maker, after he made the biggest bet of his career by selling his company for a record $160 billion to Pfizer Inc .Saunders gets key job as Pfizer, Allergan combine (Nov. 23)  ((Story corrects description of Healthcare Compliance Association to non-profit membership association, from a company that provides consultation for healthcare providers in first item})   CORRECTED-TIMELINE-Saunders gets key job as Pfizer, Allergan combine (Nov. 23)Saunders gets key job as Pfizer, Allergan combine (Nov. 23)  ((Story corrects description of Healthcare Compliance Association to non-profit membership association, from a company that provides consultation for healthcare providers in first item})  Saunders gets key job as Pfizer, Allergan combine (Nov. 23)  ((Story corrects description of Healthcare Compliance Association to non-profit membership association, from a company that provides consultation for healthcare providers in first item}) Nov 23 Allergan Plc's Chief Executive Brent Saunders will be second in command at the world's largest drug maker, after he made the biggest bet of his career by selling his company for a record $160 billion to Pfizer Inc .Saunders gets key job as Pfizer, Allergan combine (Nov. 23)  ((Story corrects description of Healthcare Compliance Association to non-profit membership association, from a company that provides consultation for healthcare providers in first item})  SYDNEY/WELLINGTON, Nov 24 Australian shares fell 0.62 percent on Tuesday ending a five session winning streak, taking negative cues from Wall Street and lower commodity prices.CORRECTED-TIMELINE-Saunders gets key job as Pfizer, Allergan combine (Nov. 23)Saunders gets key job as Pfizer, Allergan combine (Nov. 23)  ((Story corrects description of Healthcare Compliance Association to non-profit membership association, from a company that provides consultation for healthcare providers in first item})  Saunders gets key job as Pfizer, Allergan combine (Nov. 23)  ((Story corrects description of Healthcare Compliance Association to non-profit membership association, from a company that provides consultation for healthcare providers in first item}) Nov 23 Allergan Plc's Chief Executive Brent Saunders will be second in command at the world's largest drug maker, after he made the biggest bet of his career by selling his company for a record $160 billion to Pfizer Inc .Saunders gets key job as Pfizer, Allergan combine (Nov. 23)  ((Story corrects description of Healthcare Compliance Association to non-profit membership association, from a company that provides consultation for healthcare providers in first item})   
AAPL,Taiwan stocks fall; Apple suppliers downApple plans to launch Apple Pay in China by February - WSJUPDATE 2-Apple plans to launch Apple Pay in China by February - WSJUPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war.  UPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war. Nov 24 Apple Inc plans to launch its mobile payment system Apple Pay in China by early February, the Wall Street Journal reported.UPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war.   UPDATE 2-Apple plans to launch Apple Pay in China by February - WSJUPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war.  UPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war. Nov 24 Apple Inc plans to launch its mobile payment system Apple Pay in China by early February, the Wall Street Journal reported.UPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war.  Nov 24 Apple Inc plans to launch its mobile payment system Apple Pay in China by early February, the Wall Street Journal reported.UPDATE 2-Apple plans to launch Apple Pay in China by February - WSJUPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war.  UPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war. Nov 24 Apple Inc plans to launch its mobile payment system Apple Pay in China by early February, the Wall Street Journal reported.UPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war.    Apple plans to launch Apple Pay in China by February - WSJUPDATE 2-Apple plans to launch Apple Pay in China by February - WSJUPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war.  UPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war. Nov 24 Apple Inc plans to launch its mobile payment system Apple Pay in China by early February, the Wall Street Journal reported.UPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war.   UPDATE 2-Apple plans to launch Apple Pay in China by February - WSJUPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war.  UPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war. Nov 24 Apple Inc plans to launch its mobile payment system Apple Pay in China by early February, the Wall Street Journal reported.UPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war.  Nov 24 Apple Inc plans to launch its mobile payment system Apple Pay in China by early February, the Wall Street Journal reported.UPDATE 2-Apple plans to launch Apple Pay in China by February - WSJUPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war.  UPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war. Nov 24 Apple Inc plans to launch its mobile payment system Apple Pay in China by early February, the Wall Street Journal reported.UPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war.   TAIPEI, Nov 24 Taiwan stocks fell along with other regional markets on Tuesday, weighed by declines in suppliers to Apple Inc such as Largan Precision .Apple plans to launch Apple Pay in China by February - WSJUPDATE 2-Apple plans to launch Apple Pay in China by February - WSJUPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war.  UPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war. Nov 24 Apple Inc plans to launch its mobile payment system Apple Pay in China by early February, the Wall Street Journal reported.UPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war.   UPDATE 2-Apple plans to launch Apple Pay in China by February - WSJUPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war.  UPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war. Nov 24 Apple Inc plans to launch its mobile payment system Apple Pay in China by early February, the Wall Street Journal reported.UPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war.  Nov 24 Apple Inc plans to launch its mobile payment system Apple Pay in China by early February, the Wall Street Journal reported.UPDATE 2-Apple plans to launch Apple Pay in China by February - WSJUPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war.  UPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war. Nov 24 Apple Inc plans to launch its mobile payment system Apple Pay in China by early February, the Wall Street Journal reported.UPDATE 1-Microsemi to buy PMC-Sierra in $2.5 bln deal as Skyworks bows out Nov 24 Chipmaker Microsemi Corp said on Tuesday it would buy rival PMC-Sierra Inc in a $2.5 billion deal, a day after Skyworks Solutions Inc walked away from a bidding war.    
BBY,U.S. consumers and stores face off over depth of holiday discountsCORRECTED-UPDATE 1-U.S. consumers and stores face off over depth of holiday discounts NEW YORK/CHICAGO, Nov 24 Target Corp's  10 percent discount on a $30.49 pair of embroidered curtains was not nearly enough to entice Valerie Jenkins, shopping in Chicago the weekend before Thanksgiving.  CORRECTED-UPDATE 1-U.S. consumers and stores face off over depth of holiday discounts NEW YORK/CHICAGO, Nov 24 Target Corp's  10 percent discount on a $30.49 pair of embroidered curtains was not nearly enough to entice Valerie Jenkins, shopping in Chicago the weekend before Thanksgiving. NEW YORK/CHICAGO, Nov 24 Target Corp's  10 percent discount on a $30.49 pair of embroidered curtains was not nearly enough to entice Valerie Jenkins, shopping in Chicago the weekend before Thanksgiving.CORRECTED-UPDATE 1-U.S. consumers and stores face off over depth of holiday discounts NEW YORK/CHICAGO, Nov 24 Target Corp's  10 percent discount on a $30.49 pair of embroidered curtains was not nearly enough to entice Valerie Jenkins, shopping in Chicago the weekend before Thanksgiving.  
