APA,REFILE-BRIEF-Apache enters into executive retirement agreement with Steven FarrisFormer Apache CEO to collect $12 million cash for retirement HOUSTON, Jan 23 Steve Farris, who retired on Tuesday as Apache Corp's  chief executive, stands to collect about $12 million in salary and bonus over the next three years as part of his retirement package.  Former Apache CEO to collect $12 million cash for retirement HOUSTON, Jan 23 Steve Farris, who retired on Tuesday as Apache Corp's  chief executive, stands to collect about $12 million in salary and bonus over the next three years as part of his retirement package. (Corrects spelling of "agreement" in headline) Jan 23 Apache Corp :  * Says on January 19, co and Steven Farris entered into an executive retirement agreement - SEC filing  * Farris will receive continued payment of current base salary of $1.75 for thirty-six months following retirement date  * Says lump sum payment of $1.4 million to be paid to Farris within 30 days after retirement date  * Farris will receive payments of $2.6 million on each of date that is tenth day of the seventhFormer Apache CEO to collect $12 million cash for retirement HOUSTON, Jan 23 Steve Farris, who retired on Tuesday as Apache Corp's  chief executive, stands to collect about $12 million in salary and bonus over the next three years as part of his retirement package.  
BLK,U.S. investors favor currency hedged Europe ETFs as euro tumbles NEW YORK, Jan 23 U.S. investors stung by the falling euro who want to stay invested in Europe are turning to exchange-traded funds designed to strip out the impact of the region's currency. 
CME,CME Group fines Credit Suisse, JPM units for trading violations CHICAGO, Jan 23 CME Group Inc on Friday fined a unit owned by JPMorgan Chase & Co $210,000 and an affiliate of Credit Suisse $175,000 for various trading violations. 
CMI,Cummins CEO says still growing market share in China WASHINGTON, Jan 23 Cummins Inc Chief Executive Officer Tom Linebarger said on Friday the company is still growing its market share in China but is prepared for lower infrastructure spending in the country. 
DE,Deere to cut more than 900 U.S. workers as farm economy weakens CHICAGO, Jan 23 Deere & Co, the world's largest maker of farm equipment, will lay off more than 900 employees at plants in Iowa and Illinois in the latest round of job cuts spurred by a decline in grain prices that is hurting demand for agricultural machinery. 
EXPE,Expedia Inc acquires Travelocity in $280 million dealExpedia Inc acquires Travelocity in $280 million deal Expedia Inc  has acquired online travel agency Travelocity from technology company Sabre Corp  for $280 million in cash, the companies said in a statement on Friday, as consolidation in the online booking industry continues.  Expedia Inc acquires Travelocity in $280 million deal Expedia Inc  has acquired online travel agency Travelocity from technology company Sabre Corp  for $280 million in cash, the companies said in a statement on Friday, as consolidation in the online booking industry continues. Jan 23 Expedia Inc has acquired online travel agency Travelocity from technology company Sabre Corp  for $280 million in cash, the companies said in a statement on Friday, as consolidation in the online booking industry continues.Expedia Inc acquires Travelocity in $280 million deal Expedia Inc  has acquired online travel agency Travelocity from technology company Sabre Corp  for $280 million in cash, the companies said in a statement on Friday, as consolidation in the online booking industry continues.  
XOM,US STOCKS-Wall St dips on UPS, miners; Starbucks jumps * Dow down 0.5 pct, S&P; 500 off 0.35 pct, Nasdaq up 0.2 pct   (Updates to afternoon trading) 
FDX,US STOCKS-Wall St dips on earnings, but set to end week strongUPDATE 3-UPS hurt by disappointing holiday season, eyes costs, pricingUS STOCKS-Wall St dips weighed by UPS, miners; Starbucks shines * Dow down 0.2 pct, S&P; 500 off 0.1 pct, Nasdaq up 0.4 pct   (Updates to early afternoon)  US STOCKS-Wall St dips weighed by UPS, miners; Starbucks shines * Dow down 0.2 pct, S&P; 500 off 0.1 pct, Nasdaq up 0.4 pct   (Updates to early afternoon) CHICAGO, Jan 23 United Parcel Service Inc  on Friday said its fourth-quarter performance was hurt as lackluster holiday demand pushed up costs, and that it will likely raise prices for this year's peak season.US STOCKS-Wall St dips weighed by UPS, miners; Starbucks shines * Dow down 0.2 pct, S&P; 500 off 0.1 pct, Nasdaq up 0.4 pct   (Updates to early afternoon)   UPDATE 3-UPS hurt by disappointing holiday season, eyes costs, pricingUS STOCKS-Wall St dips weighed by UPS, miners; Starbucks shines * Dow down 0.2 pct, S&P; 500 off 0.1 pct, Nasdaq up 0.4 pct   (Updates to early afternoon)  US STOCKS-Wall St dips weighed by UPS, miners; Starbucks shines * Dow down 0.2 pct, S&P; 500 off 0.1 pct, Nasdaq up 0.4 pct   (Updates to early afternoon) CHICAGO, Jan 23 United Parcel Service Inc  on Friday said its fourth-quarter performance was hurt as lackluster holiday demand pushed up costs, and that it will likely raise prices for this year's peak season.US STOCKS-Wall St dips weighed by UPS, miners; Starbucks shines * Dow down 0.2 pct, S&P; 500 off 0.1 pct, Nasdaq up 0.4 pct   (Updates to early afternoon)  * Dow, S&P; 500 down 0.3 pct, Nasdaq flat   (Updates to midday trading)UPDATE 3-UPS hurt by disappointing holiday season, eyes costs, pricingUS STOCKS-Wall St dips weighed by UPS, miners; Starbucks shines * Dow down 0.2 pct, S&P; 500 off 0.1 pct, Nasdaq up 0.4 pct   (Updates to early afternoon)  US STOCKS-Wall St dips weighed by UPS, miners; Starbucks shines * Dow down 0.2 pct, S&P; 500 off 0.1 pct, Nasdaq up 0.4 pct   (Updates to early afternoon) CHICAGO, Jan 23 United Parcel Service Inc  on Friday said its fourth-quarter performance was hurt as lackluster holiday demand pushed up costs, and that it will likely raise prices for this year's peak season.US STOCKS-Wall St dips weighed by UPS, miners; Starbucks shines * Dow down 0.2 pct, S&P; 500 off 0.1 pct, Nasdaq up 0.4 pct   (Updates to early afternoon)   
GE,GE profit rises, helped by power, aviation unitsUPDATE 3-GE industrial profit rises despite flagging oil unit salesRPT-UPDATE 3-GE industrial profit rises despite flagging oil unit salesGE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday.  GE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday. Jan 23 General Electric Co reported a 9 percent rise in quarterly industrial profit on Friday as its businesses that sell power-generating turbines and jet engines helped offset weak sales in its oil and gas unit.GE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday.   RPT-UPDATE 3-GE industrial profit rises despite flagging oil unit salesGE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday.  GE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday. Jan 23 General Electric Co reported a 9 percent rise in quarterly industrial profit on Friday as its businesses that sell power-generating turbines and jet engines helped offset weak sales in its oil and gas unit.GE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday.  Jan 23 General Electric Co reported a 9 percent rise in quarterly industrial profit on Friday as its businesses that sell power-generating turbines and jet engines helped offset weak sales in its oil and gas unit.RPT-UPDATE 3-GE industrial profit rises despite flagging oil unit salesGE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday.  GE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday. Jan 23 General Electric Co reported a 9 percent rise in quarterly industrial profit on Friday as its businesses that sell power-generating turbines and jet engines helped offset weak sales in its oil and gas unit.GE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday.    UPDATE 3-GE industrial profit rises despite flagging oil unit salesRPT-UPDATE 3-GE industrial profit rises despite flagging oil unit salesGE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday.  GE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday. Jan 23 General Electric Co reported a 9 percent rise in quarterly industrial profit on Friday as its businesses that sell power-generating turbines and jet engines helped offset weak sales in its oil and gas unit.GE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday.   RPT-UPDATE 3-GE industrial profit rises despite flagging oil unit salesGE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday.  GE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday. Jan 23 General Electric Co reported a 9 percent rise in quarterly industrial profit on Friday as its businesses that sell power-generating turbines and jet engines helped offset weak sales in its oil and gas unit.GE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday.  Jan 23 General Electric Co reported a 9 percent rise in quarterly industrial profit on Friday as its businesses that sell power-generating turbines and jet engines helped offset weak sales in its oil and gas unit.RPT-UPDATE 3-GE industrial profit rises despite flagging oil unit salesGE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday.  GE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday. Jan 23 General Electric Co reported a 9 percent rise in quarterly industrial profit on Friday as its businesses that sell power-generating turbines and jet engines helped offset weak sales in its oil and gas unit.GE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday.   Jan 23 General Electric Co posted a rise in quarterly profit on Friday, helped by its businesses selling power-generating turbines and jet engines, although sales in its oil and gas unit slumped.UPDATE 3-GE industrial profit rises despite flagging oil unit salesRPT-UPDATE 3-GE industrial profit rises despite flagging oil unit salesGE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday.  GE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday. Jan 23 General Electric Co reported a 9 percent rise in quarterly industrial profit on Friday as its businesses that sell power-generating turbines and jet engines helped offset weak sales in its oil and gas unit.GE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday.   RPT-UPDATE 3-GE industrial profit rises despite flagging oil unit salesGE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday.  GE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday. Jan 23 General Electric Co reported a 9 percent rise in quarterly industrial profit on Friday as its businesses that sell power-generating turbines and jet engines helped offset weak sales in its oil and gas unit.GE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday.  Jan 23 General Electric Co reported a 9 percent rise in quarterly industrial profit on Friday as its businesses that sell power-generating turbines and jet engines helped offset weak sales in its oil and gas unit.RPT-UPDATE 3-GE industrial profit rises despite flagging oil unit salesGE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday.  GE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday. Jan 23 General Electric Co reported a 9 percent rise in quarterly industrial profit on Friday as its businesses that sell power-generating turbines and jet engines helped offset weak sales in its oil and gas unit.GE looks to 'play offense' as oil prices sink: CFO Even as the drop in oil prices hits its customer base, General Electric Co  plans to "play offense" and separate itself from rivals offering oil equipment and services, its chief financial officer said on Friday.    
GM,GM's Barra sees single digit growth in China DAVOS, Switzerland, Jan 23 The chief executive of General Motors said on Friday that she expects single-digit growth in China but described the European market as "fragile". 
