AGN,Drugmaker Allergan's revenue more than doublesUPDATE 2-Allergan reports better-than-expected revenueAllergan reports better-than-expected revenueAllergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.   Allergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Irish drugmaker Allergan Plc  reported better-than-expected revenue for the first full quarter since the merger of Actavis and Allergan.Allergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.    Allergan reports better-than-expected revenueAllergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.   Allergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Irish drugmaker Allergan Plc  reported better-than-expected revenue for the first full quarter since the merger of Actavis and Allergan.Allergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.   * Quarterly earnings beat estimates   (Adds details, background)Allergan reports better-than-expected revenueAllergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.   Allergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Irish drugmaker Allergan Plc  reported better-than-expected revenue for the first full quarter since the merger of Actavis and Allergan.Allergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.     UPDATE 2-Allergan reports better-than-expected revenueAllergan reports better-than-expected revenueAllergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.   Allergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Irish drugmaker Allergan Plc  reported better-than-expected revenue for the first full quarter since the merger of Actavis and Allergan.Allergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.    Allergan reports better-than-expected revenueAllergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.   Allergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Irish drugmaker Allergan Plc  reported better-than-expected revenue for the first full quarter since the merger of Actavis and Allergan.Allergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.   * Quarterly earnings beat estimates   (Adds details, background)Allergan reports better-than-expected revenueAllergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.   Allergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Irish drugmaker Allergan Plc  reported better-than-expected revenue for the first full quarter since the merger of Actavis and Allergan.Allergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.    Aug 6 Botox-maker Allergan Plc's  quarterly revenue more than doubled, helped by higher sales of its branded drugs in North America.UPDATE 2-Allergan reports better-than-expected revenueAllergan reports better-than-expected revenueAllergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.   Allergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Irish drugmaker Allergan Plc  reported better-than-expected revenue for the first full quarter since the merger of Actavis and Allergan.Allergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.    Allergan reports better-than-expected revenueAllergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.   Allergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Irish drugmaker Allergan Plc  reported better-than-expected revenue for the first full quarter since the merger of Actavis and Allergan.Allergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.   * Quarterly earnings beat estimates   (Adds details, background)Allergan reports better-than-expected revenueAllergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.   Allergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Irish drugmaker Allergan Plc  reported better-than-expected revenue for the first full quarter since the merger of Actavis and Allergan.Allergan gets DoJ subpoena over generic drug pricingAllergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.  Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs. Aug 6 Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.Allergan gets DoJ subpoena over generic drug pricing Allergan Plc said on Thursday it received a subpoena from the U.S. Department of Justice seeking information on marketing and pricing of its generic drugs.     
GOOGL,Internet firms to be subject to new cybersecurity rules in EUInternet firms to be subject to new cybersecurity rules in EU BRUSSELS Internet firms such as Cisco , Google  and Amazon  will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities, according to a document seen by Reuters.  Internet firms to be subject to new cybersecurity rules in EU BRUSSELS Internet firms such as Cisco , Google  and Amazon  will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities, according to a document seen by Reuters. BRUSSELS, Aug 6 Internet firms such as Cisco , Google and Amazon will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities, according to a document seen by Reuters.Internet firms to be subject to new cybersecurity rules in EU BRUSSELS Internet firms such as Cisco , Google  and Amazon  will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities, according to a document seen by Reuters.  
GOOG,Internet firms to be subject to new cybersecurity rules in EUInternet firms to be subject to new cybersecurity rules in EU BRUSSELS Internet firms such as Cisco , Google  and Amazon  will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities, according to a document seen by Reuters.  Internet firms to be subject to new cybersecurity rules in EU BRUSSELS Internet firms such as Cisco , Google  and Amazon  will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities, according to a document seen by Reuters. BRUSSELS, Aug 6 Internet firms such as Cisco , Google and Amazon will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities, according to a document seen by Reuters.Internet firms to be subject to new cybersecurity rules in EU BRUSSELS Internet firms such as Cisco , Google  and Amazon  will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities, according to a document seen by Reuters.  
AMZN,Internet firms to be subject to new cybersecurity rules in EUInternet firms to be subject to new cybersecurity rules in EUInternet firms to be subject to new cybersecurity rules in EU Internet firms such as Cisco, Google  and Amazon will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities, according to a document seen by Reuters.  Internet firms to be subject to new cybersecurity rules in EU Internet firms such as Cisco, Google  and Amazon will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities, according to a document seen by Reuters. BRUSSELS Internet firms such as Cisco , Google  and Amazon  will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities, according to a document seen by Reuters.Internet firms to be subject to new cybersecurity rules in EU Internet firms such as Cisco, Google  and Amazon will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities, according to a document seen by Reuters.   Internet firms to be subject to new cybersecurity rules in EUInternet firms to be subject to new cybersecurity rules in EU Internet firms such as Cisco, Google  and Amazon will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities, according to a document seen by Reuters.  Internet firms to be subject to new cybersecurity rules in EU Internet firms such as Cisco, Google  and Amazon will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities, according to a document seen by Reuters. BRUSSELS Internet firms such as Cisco , Google  and Amazon  will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities, according to a document seen by Reuters.Internet firms to be subject to new cybersecurity rules in EU Internet firms such as Cisco, Google  and Amazon will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities, according to a document seen by Reuters.  BRUSSELS, Aug 6 Internet firms such as Cisco , Google and Amazon will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities, according to a document seen by Reuters.Internet firms to be subject to new cybersecurity rules in EUInternet firms to be subject to new cybersecurity rules in EU Internet firms such as Cisco, Google  and Amazon will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities, according to a document seen by Reuters.  Internet firms to be subject to new cybersecurity rules in EU Internet firms such as Cisco, Google  and Amazon will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities, according to a document seen by Reuters. BRUSSELS Internet firms such as Cisco , Google  and Amazon  will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities, according to a document seen by Reuters.Internet firms to be subject to new cybersecurity rules in EU Internet firms such as Cisco, Google  and Amazon will be subject to a new EU cybersecurity law forcing them to adopt tough security measures and possibly report serious breaches to national authorities, according to a document seen by Reuters.   
ANTM,U.S. hospitals urge DOJ antitrust probe of Anthem-Cigna dealUPDATE 1-U.S. hospitals urge DOJ antitrust probe of Anthem-Cigna dealU.S. hospitals urge DOJ antitrust probe of Anthem-Cigna deal NEW YORK U.S. hospitals urged antitrust regulators this week to consider whether health insurer Anthem Inc's   planned acquisition of rival Cigna Corp  would boost healthcare costs.  U.S. hospitals urge DOJ antitrust probe of Anthem-Cigna deal NEW YORK U.S. hospitals urged antitrust regulators this week to consider whether health insurer Anthem Inc's   planned acquisition of rival Cigna Corp  would boost healthcare costs. NEW YORK, Aug 6 U.S. hospitals urged antitrust regulators this week to consider whether health insurer Anthem Inc's  planned acquisition of rival Cigna Corp  would boost healthcare costs.U.S. hospitals urge DOJ antitrust probe of Anthem-Cigna deal NEW YORK U.S. hospitals urged antitrust regulators this week to consider whether health insurer Anthem Inc's   planned acquisition of rival Cigna Corp  would boost healthcare costs.   UPDATE 1-U.S. hospitals urge DOJ antitrust probe of Anthem-Cigna dealU.S. hospitals urge DOJ antitrust probe of Anthem-Cigna deal NEW YORK U.S. hospitals urged antitrust regulators this week to consider whether health insurer Anthem Inc's   planned acquisition of rival Cigna Corp  would boost healthcare costs.  U.S. hospitals urge DOJ antitrust probe of Anthem-Cigna deal NEW YORK U.S. hospitals urged antitrust regulators this week to consider whether health insurer Anthem Inc's   planned acquisition of rival Cigna Corp  would boost healthcare costs. NEW YORK, Aug 6 U.S. hospitals urged antitrust regulators this week to consider whether health insurer Anthem Inc's  planned acquisition of rival Cigna Corp  would boost healthcare costs.U.S. hospitals urge DOJ antitrust probe of Anthem-Cigna deal NEW YORK U.S. hospitals urged antitrust regulators this week to consider whether health insurer Anthem Inc's   planned acquisition of rival Cigna Corp  would boost healthcare costs.  NEW YORK, Aug 6 U.S. hospitals urged antitrust regulators this week to consider whether health insurer Anthem Inc's  planned acquisition of rival Cigna Corp  would boost healthcare costs.UPDATE 1-U.S. hospitals urge DOJ antitrust probe of Anthem-Cigna dealU.S. hospitals urge DOJ antitrust probe of Anthem-Cigna deal NEW YORK U.S. hospitals urged antitrust regulators this week to consider whether health insurer Anthem Inc's   planned acquisition of rival Cigna Corp  would boost healthcare costs.  U.S. hospitals urge DOJ antitrust probe of Anthem-Cigna deal NEW YORK U.S. hospitals urged antitrust regulators this week to consider whether health insurer Anthem Inc's   planned acquisition of rival Cigna Corp  would boost healthcare costs. NEW YORK, Aug 6 U.S. hospitals urged antitrust regulators this week to consider whether health insurer Anthem Inc's  planned acquisition of rival Cigna Corp  would boost healthcare costs.U.S. hospitals urge DOJ antitrust probe of Anthem-Cigna deal NEW YORK U.S. hospitals urged antitrust regulators this week to consider whether health insurer Anthem Inc's   planned acquisition of rival Cigna Corp  would boost healthcare costs.   
APA,Apache reports massive quarterly loss, hurt by oil-price slumpUPDATE 1-Apache reports $5.6 billion loss, hurt by oil-price slumpApache reports $5.6 billion loss, hurt by oil-price slump Apache Corp  on Thursday reported a nearly $6 billion quarterly loss as a slump in oil prices led the U.S. energy company to write down the value of some assets.  Apache reports $5.6 billion loss, hurt by oil-price slump Apache Corp  on Thursday reported a nearly $6 billion quarterly loss as a slump in oil prices led the U.S. energy company to write down the value of some assets. Aug 6 Apache Corp on Thursday reported a nearly $6 billion quarterly loss as a slump in oil prices led the U.S. energy company to write down the value of some assets.Apache reports $5.6 billion loss, hurt by oil-price slump Apache Corp  on Thursday reported a nearly $6 billion quarterly loss as a slump in oil prices led the U.S. energy company to write down the value of some assets.   UPDATE 1-Apache reports $5.6 billion loss, hurt by oil-price slumpApache reports $5.6 billion loss, hurt by oil-price slump Apache Corp  on Thursday reported a nearly $6 billion quarterly loss as a slump in oil prices led the U.S. energy company to write down the value of some assets.  Apache reports $5.6 billion loss, hurt by oil-price slump Apache Corp  on Thursday reported a nearly $6 billion quarterly loss as a slump in oil prices led the U.S. energy company to write down the value of some assets. Aug 6 Apache Corp on Thursday reported a nearly $6 billion quarterly loss as a slump in oil prices led the U.S. energy company to write down the value of some assets.Apache reports $5.6 billion loss, hurt by oil-price slump Apache Corp  on Thursday reported a nearly $6 billion quarterly loss as a slump in oil prices led the U.S. energy company to write down the value of some assets.  Aug 6 Apache Corp on Thursday reported a quarterly loss compared with a year-ago profit as a slump in crude prices led the U.S. oil and gas company to write down the value of some assets.UPDATE 1-Apache reports $5.6 billion loss, hurt by oil-price slumpApache reports $5.6 billion loss, hurt by oil-price slump Apache Corp  on Thursday reported a nearly $6 billion quarterly loss as a slump in oil prices led the U.S. energy company to write down the value of some assets.  Apache reports $5.6 billion loss, hurt by oil-price slump Apache Corp  on Thursday reported a nearly $6 billion quarterly loss as a slump in oil prices led the U.S. energy company to write down the value of some assets. Aug 6 Apache Corp on Thursday reported a nearly $6 billion quarterly loss as a slump in oil prices led the U.S. energy company to write down the value of some assets.Apache reports $5.6 billion loss, hurt by oil-price slump Apache Corp  on Thursday reported a nearly $6 billion quarterly loss as a slump in oil prices led the U.S. energy company to write down the value of some assets.   
