ATVI,Ex-New York Mayor Giuliani to defend Activision in Noriega lawsuitUPDATE 1-Former NY mayor to defend 'Call of Duty' maker in Noriega suit NEW YORK, Sept 22 Former New York City Mayor Rudy Giuliani will defend Activision Blizzard Inc in a lawsuit the former Panamanian dictator Manuel Noriega filed over his depiction in the company's popular "Call of Duty: Black Ops II" video game.  UPDATE 1-Former NY mayor to defend 'Call of Duty' maker in Noriega suit NEW YORK, Sept 22 Former New York City Mayor Rudy Giuliani will defend Activision Blizzard Inc in a lawsuit the former Panamanian dictator Manuel Noriega filed over his depiction in the company's popular "Call of Duty: Black Ops II" video game. NEW YORK, Sept 22 Former New York City Mayor Rudy Giuliani said on Monday he would defend Activision Blizzard Inc in a lawsuit filed by former Panamanian dictator Manuel Noriega over his depiction in the company's popular "Call of Duty: Black Ops II" video game.UPDATE 1-Former NY mayor to defend 'Call of Duty' maker in Noriega suit NEW YORK, Sept 22 Former New York City Mayor Rudy Giuliani will defend Activision Blizzard Inc in a lawsuit the former Panamanian dictator Manuel Noriega filed over his depiction in the company's popular "Call of Duty: Black Ops II" video game.  
