AMZN,Adidas online sales practice draws interest of German watchdog HERZOGENAURACH, Germany, May 7 The German cartel office is taking a closer look at the online sales practices of Adidas, which has banned some sellers from offering its products via sites like Ebay and Amazon. 
AXP,American Express CFO Daniel Henry to retireUPDATE 1-American Express CFO Daniel Henry to retire May 7 American Express Co said Chief Financial Officer Daniel Henry will retire as soon as a replacement is found, a process that could take "a couple of months."  UPDATE 1-American Express CFO Daniel Henry to retire May 7 American Express Co said Chief Financial Officer Daniel Henry will retire as soon as a replacement is found, a process that could take "a couple of months." May 7 American Express Co said Chief Financial Officer Daniel Henry will retire as soon as a replacement is found, a process that could take "a couple of months."UPDATE 1-American Express CFO Daniel Henry to retire May 7 American Express Co said Chief Financial Officer Daniel Henry will retire as soon as a replacement is found, a process that could take "a couple of months."  
AIG,BRIEF-AIG shares down following ratings cut from GoldmanAIG may pursue fraud case vs BofA over Countrywide May 7 American International Group Inc  may pursue a lawsuit accusing Bank of America Corp's  Countrywide unit of causing billions of dollars of losses by fraudulently inducing it to buy risky residential mortgage-backed securities.  AIG may pursue fraud case vs BofA over Countrywide May 7 American International Group Inc  may pursue a lawsuit accusing Bank of America Corp's  Countrywide unit of causing billions of dollars of losses by fraudulently inducing it to buy risky residential mortgage-backed securities. NEW YORK, May 7 American International Group Inc  :  * Shares down 1.6 percent in premarket trade following ratings cut from GoldmanAIG may pursue fraud case vs BofA over Countrywide May 7 American International Group Inc  may pursue a lawsuit accusing Bank of America Corp's  Countrywide unit of causing billions of dollars of losses by fraudulently inducing it to buy risky residential mortgage-backed securities.  
AAPL,Greenlight Re's Einhorn says he added to Apple position - callCORRECTED-UPDATE 1-Greenlight Re's Einhorn says he added to Apple positionUPDATE 2-Einhorn adds to Apple stake, awaits "blockbuster product" NEW YORK, May 7 David Einhorn's Greenlight Capital has added to its investment position in Apple Inc  and is waiting for the company's "next blockbuster product," Einhorn said on Tuesday.  UPDATE 2-Einhorn adds to Apple stake, awaits "blockbuster product" NEW YORK, May 7 David Einhorn's Greenlight Capital has added to its investment position in Apple Inc  and is waiting for the company's "next blockbuster product," Einhorn said on Tuesday. (Corrects 3rd paragraph to say Greenlight had 1.3 mln Apple shares in fourth, not first, quarter)UPDATE 2-Einhorn adds to Apple stake, awaits "blockbuster product" NEW YORK, May 7 David Einhorn's Greenlight Capital has added to its investment position in Apple Inc  and is waiting for the company's "next blockbuster product," Einhorn said on Tuesday.   CORRECTED-UPDATE 1-Greenlight Re's Einhorn says he added to Apple positionUPDATE 2-Einhorn adds to Apple stake, awaits "blockbuster product" NEW YORK, May 7 David Einhorn's Greenlight Capital has added to its investment position in Apple Inc  and is waiting for the company's "next blockbuster product," Einhorn said on Tuesday.  UPDATE 2-Einhorn adds to Apple stake, awaits "blockbuster product" NEW YORK, May 7 David Einhorn's Greenlight Capital has added to its investment position in Apple Inc  and is waiting for the company's "next blockbuster product," Einhorn said on Tuesday. (Corrects 3rd paragraph to say Greenlight had 1.3 mln Apple shares in fourth, not first, quarter)UPDATE 2-Einhorn adds to Apple stake, awaits "blockbuster product" NEW YORK, May 7 David Einhorn's Greenlight Capital has added to its investment position in Apple Inc  and is waiting for the company's "next blockbuster product," Einhorn said on Tuesday.  NEW YORK, May 7 David Einhorn, hedge fund manager and chairman of reinsurer Greenlight Capital Re Ltd., said on Tuesday he had added to the firm's investment position in Apple Inc.CORRECTED-UPDATE 1-Greenlight Re's Einhorn says he added to Apple positionUPDATE 2-Einhorn adds to Apple stake, awaits "blockbuster product" NEW YORK, May 7 David Einhorn's Greenlight Capital has added to its investment position in Apple Inc  and is waiting for the company's "next blockbuster product," Einhorn said on Tuesday.  UPDATE 2-Einhorn adds to Apple stake, awaits "blockbuster product" NEW YORK, May 7 David Einhorn's Greenlight Capital has added to its investment position in Apple Inc  and is waiting for the company's "next blockbuster product," Einhorn said on Tuesday. (Corrects 3rd paragraph to say Greenlight had 1.3 mln Apple shares in fourth, not first, quarter)UPDATE 2-Einhorn adds to Apple stake, awaits "blockbuster product" NEW YORK, May 7 David Einhorn's Greenlight Capital has added to its investment position in Apple Inc  and is waiting for the company's "next blockbuster product," Einhorn said on Tuesday.   
BAC,CD&R;, Carlyle, BofA sell off remaining Hertz stake for $1.24 blnCD&R;, Carlyle, BofA sell off remaining Hertz stake for $1.24 billion NEW YORK Hertz Global Holdings Inc  said on Monday that private equity firms Clayton, Dubilier & Rice and Carlyle Group , as well as Bank of America Merrill Lynch , have sold off their remaining shares in the car rental agency for $1.24 billion.  CD&R;, Carlyle, BofA sell off remaining Hertz stake for $1.24 billion NEW YORK Hertz Global Holdings Inc  said on Monday that private equity firms Clayton, Dubilier & Rice and Carlyle Group , as well as Bank of America Merrill Lynch , have sold off their remaining shares in the car rental agency for $1.24 billion. NEW YORK, May 6 Hertz Global Holdings Inc  said on Monday that private equity firms Clayton, Dubilier & Rice and Carlyle Group, as well as Bank of America Merrill Lynch, have sold off their remaining shares in the car rental agency for $1.24 billion.CD&R;, Carlyle, BofA sell off remaining Hertz stake for $1.24 billion NEW YORK Hertz Global Holdings Inc  said on Monday that private equity firms Clayton, Dubilier & Rice and Carlyle Group , as well as Bank of America Merrill Lynch , have sold off their remaining shares in the car rental agency for $1.24 billion.  
BAX,Baxter's Alzheimer's disease drug fails in late-stage trialBRIEF-Baxter shares down after drug fails in late-stage trialUPDATE 2-Baxter's Alzheimer's disease drug fails in late-stage trial * Baxter to stop late-stage studies of the drug for mild to moderate Alzheimer's  UPDATE 2-Baxter's Alzheimer's disease drug fails in late-stage trial * Baxter to stop late-stage studies of the drug for mild to moderate Alzheimer's NEW YORK, May 7 Baxter International Inc :  * Shares down 2.6 percent in premarket trade after alzeheimer's drug failUPDATE 2-Baxter's Alzheimer's disease drug fails in late-stage trial * Baxter to stop late-stage studies of the drug for mild to moderate Alzheimer's   BRIEF-Baxter shares down after drug fails in late-stage trialUPDATE 2-Baxter's Alzheimer's disease drug fails in late-stage trial * Baxter to stop late-stage studies of the drug for mild to moderate Alzheimer's  UPDATE 2-Baxter's Alzheimer's disease drug fails in late-stage trial * Baxter to stop late-stage studies of the drug for mild to moderate Alzheimer's NEW YORK, May 7 Baxter International Inc :  * Shares down 2.6 percent in premarket trade after alzeheimer's drug failUPDATE 2-Baxter's Alzheimer's disease drug fails in late-stage trial * Baxter to stop late-stage studies of the drug for mild to moderate Alzheimer's  May 7 Baxter International Inc said a late-stage study of its experimental drug to treat Alzheimer's disease failed to reduce the decline of cognitive functions and preserve functional abilities.BRIEF-Baxter shares down after drug fails in late-stage trialUPDATE 2-Baxter's Alzheimer's disease drug fails in late-stage trial * Baxter to stop late-stage studies of the drug for mild to moderate Alzheimer's  UPDATE 2-Baxter's Alzheimer's disease drug fails in late-stage trial * Baxter to stop late-stage studies of the drug for mild to moderate Alzheimer's NEW YORK, May 7 Baxter International Inc :  * Shares down 2.6 percent in premarket trade after alzeheimer's drug failUPDATE 2-Baxter's Alzheimer's disease drug fails in late-stage trial * Baxter to stop late-stage studies of the drug for mild to moderate Alzheimer's   
BA,UPDATE 1-WestJet says holidays, cancellations to hurt profit May 7 WestJet Airlines Ltd, Canada's second-largest airline, said it expects revenue per available seat mile (RASM) to decline in the second quarter, hurt by the timing of the Easter and Passover holidays and cancellation of some business by travel agency Thomas Cook. 
CVX,Chevron CEO ordered to testify in fraud case against Ecuadoreans May 7 A judge on Tuesday ruled that Chevron Corp's chief executive must testify in the U.S. oil company's fraud case against Ecuadoreans seeking to collect on a $19 billion judgment against Chevron related to rainforest pollution. 
DVA,Berkshire may boost DaVita stake to 25 percent May 7 Warren Buffett's Berkshire Hathaway Inc , the largest investor in DaVita HealthCare Partners Inc , has entered an agreement allowing it to nearly double its stake in the largest U.S. operator of dialysis clinics to 25 percent. 
DISCA,Discovery posts higher Q1 revenue, profit May 7 Discovery Communications Inc  posted higher revenue and profit in the first quarter as its cable television networks grabbed better U.S. and international ratings. 
DISCK,Discovery posts higher Q1 revenue, profit May 7 Discovery Communications Inc  posted higher revenue and profit in the first quarter as its cable television networks grabbed better U.S. and international ratings. 
