AGN,UPDATE 1-Ackman's fund sells 5 mln Valeant shares to generate tax loss BOSTON, Dec 31 Billionaire investor William Ackman said on Thursday he sold about 5 million shares in drug company Valeant International in order to generate a tax loss as investors in his Pershing Square Capital Management face the biggest loss in the company's history. 
AAL,American Airlines merges operations of unit U.S. Airways Dec 31 American Airlines Group Inc said its unit U.S. Airways Group merged with the company, as part of efforts to integrate operations of the businesses following a merger in 2013. 
BHI,CORRECTED-U.S. oil drillers cut rigs for a 6th week in 7 -Baker HughesUPDATE 1-U.S. oil drillers cut rigs for a 6th week in 7 -Baker Hughes (Adds details, context and crude oil prices)     By Barani Krishnan     Dec 31 U.S. energy firms cut oil rigs for a sixth week in the last seven, data showed on Thursday, a sign drillers were still waiting for higher prices before returning to the well pad.     Drillers removed 2 oil rigs in the week ended Dec. 31, bringing the total rig count down to 536, oil services company Baker Hughes Inc said in its closely followed report.     That decrease brought the total rig count down   UPDATE 1-U.S. oil drillers cut rigs for a 6th week in 7 -Baker Hughes (Adds details, context and crude oil prices)     By Barani Krishnan     Dec 31 U.S. energy firms cut oil rigs for a sixth week in the last seven, data showed on Thursday, a sign drillers were still waiting for higher prices before returning to the well pad.     Drillers removed 2 oil rigs in the week ended Dec. 31, bringing the total rig count down to 536, oil services company Baker Hughes Inc said in its closely followed report.     That decrease brought the total rig count down  (Adds dropped numbers in second paragraph, corrects total number of rigs cut since summer to 136 from 134)     Dec 31 U.S. energy firms cut oil rigs for a sixth week in the last seven, data showed on Thursday, a sign drillers were still waiting for higher prices before returning to the well pad.     Drillers removed 2 oil rigs in the week ended Dec. 31, bringing the total rig count down to 536, oil services company Baker Hughes Inc said in its closely followed report.     That decUPDATE 1-U.S. oil drillers cut rigs for a 6th week in 7 -Baker Hughes (Adds details, context and crude oil prices)     By Barani Krishnan     Dec 31 U.S. energy firms cut oil rigs for a sixth week in the last seven, data showed on Thursday, a sign drillers were still waiting for higher prices before returning to the well pad.     Drillers removed 2 oil rigs in the week ended Dec. 31, bringing the total rig count down to 536, oil services company Baker Hughes Inc said in its closely followed report.     That decrease brought the total rig count down   
CVS,WellCare to transition pharmacy benefit management to CVS HealthUPDATE 1-WellCare makes CVS Health its pharmacy benefit manager Dec 31 Health insurer WellCare Health Plans  said it would change its pharmacy benefit manager to CVS Health Corp from UnitedHealth Corp's Optum Rx, effective Jan. 1.  UPDATE 1-WellCare makes CVS Health its pharmacy benefit manager Dec 31 Health insurer WellCare Health Plans  said it would change its pharmacy benefit manager to CVS Health Corp from UnitedHealth Corp's Optum Rx, effective Jan. 1. Dec 31 Health insurer WellCare Health Plans  said it would transition its pharmacy benefit management to CVS Health Corp from Jan. 1.UPDATE 1-WellCare makes CVS Health its pharmacy benefit manager Dec 31 Health insurer WellCare Health Plans  said it would change its pharmacy benefit manager to CVS Health Corp from UnitedHealth Corp's Optum Rx, effective Jan. 1.  
DAL,Delta's pilots union seeks big wage hike as profits surge - Bbg Dec 31 The union representing Delta Air Lines Inc's pilots is seeking a wage hike of about 40 percent compounded over three years as the carrier's profits surge, Bloomberg reported, citing a memo from the Air Line Pilots Association. 
XOM,Valero Memphis refinery prepares for possible flooding HOUSTON Valero Energy Corp  was readying its 180,000 barrel per day (bpd) Memphis, Tennessee, refinery for possible flooding as early as this weekend, a company spokesman said on Wednesday. 
FB,India telecom regulator gets record public submissions for net neutrality rulesIndia telecom regulator gets record public submissions for net neutrality rulesTRAI gets record public submissions for net neutrality rulesUPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service.  UPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service. NEW DELHI The Telecom Regulatory Authority of India (TRAI) said it had received record submissions on a consultation paper for framing differential pricing rules that will decide the fate of Facebook Inc's  free Internet in India.UPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service.   TRAI gets record public submissions for net neutrality rulesUPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service.  UPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service. NEW DELHI The Telecom Regulatory Authority of India (TRAI) said it had received record submissions on a consultation paper for framing differential pricing rules that will decide the fate of Facebook Inc's  free Internet in India.UPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service.  NEW DELHI India's telecommunications regulator said it had received record submissions on a consultation paper for framing differential pricing rules that will decide the fate of Facebook Inc's  free Internet in India.TRAI gets record public submissions for net neutrality rulesUPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service.  UPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service. NEW DELHI The Telecom Regulatory Authority of India (TRAI) said it had received record submissions on a consultation paper for framing differential pricing rules that will decide the fate of Facebook Inc's  free Internet in India.UPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service.    India telecom regulator gets record public submissions for net neutrality rulesTRAI gets record public submissions for net neutrality rulesUPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service.  UPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service. NEW DELHI The Telecom Regulatory Authority of India (TRAI) said it had received record submissions on a consultation paper for framing differential pricing rules that will decide the fate of Facebook Inc's  free Internet in India.UPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service.   TRAI gets record public submissions for net neutrality rulesUPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service.  UPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service. NEW DELHI The Telecom Regulatory Authority of India (TRAI) said it had received record submissions on a consultation paper for framing differential pricing rules that will decide the fate of Facebook Inc's  free Internet in India.UPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service.  NEW DELHI India's telecommunications regulator said it had received record submissions on a consultation paper for framing differential pricing rules that will decide the fate of Facebook Inc's  free Internet in India.TRAI gets record public submissions for net neutrality rulesUPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service.  UPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service. NEW DELHI The Telecom Regulatory Authority of India (TRAI) said it had received record submissions on a consultation paper for framing differential pricing rules that will decide the fate of Facebook Inc's  free Internet in India.UPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service.   NEW DELHI, Dec 31 India's telecommunications regulator said it had received record submissions on a consultation paper for framing differential pricing rules that will decide the fate of Facebook Inc's free Internet in India.India telecom regulator gets record public submissions for net neutrality rulesTRAI gets record public submissions for net neutrality rulesUPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service.  UPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service. NEW DELHI The Telecom Regulatory Authority of India (TRAI) said it had received record submissions on a consultation paper for framing differential pricing rules that will decide the fate of Facebook Inc's  free Internet in India.UPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service.   TRAI gets record public submissions for net neutrality rulesUPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service.  UPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service. NEW DELHI The Telecom Regulatory Authority of India (TRAI) said it had received record submissions on a consultation paper for framing differential pricing rules that will decide the fate of Facebook Inc's  free Internet in India.UPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service.  NEW DELHI India's telecommunications regulator said it had received record submissions on a consultation paper for framing differential pricing rules that will decide the fate of Facebook Inc's  free Internet in India.TRAI gets record public submissions for net neutrality rulesUPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service.  UPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service. NEW DELHI The Telecom Regulatory Authority of India (TRAI) said it had received record submissions on a consultation paper for framing differential pricing rules that will decide the fate of Facebook Inc's  free Internet in India.UPDATE 1-Some WhatsApp users still facing service disruption Dec 31 WhatsApp, a messaging service owned by Facebook Inc, said some users were still facing issues while accessing its messaging service.    
LMT,Lockheed wins more than $1 billion contract for C-130J aircraftLockheed wins $5.3 bln contract for C-130J aircraft Dec 31 U.S. weapons maker Lockheed Martin Corp  said on Thursday it would deliver a total of 78 C-130J Super Hercules aircraft to the U.S. government as part of a multiyear contract, worth $5.3 billion.  Lockheed wins $5.3 bln contract for C-130J aircraft Dec 31 U.S. weapons maker Lockheed Martin Corp  said on Thursday it would deliver a total of 78 C-130J Super Hercules aircraft to the U.S. government as part of a multiyear contract, worth $5.3 billion. Lockheed Martin Corp has been awarded a contract worth more than $1 billion for 32 C-130J aircraft, the Pentagon said on Wednesday.Lockheed wins $5.3 bln contract for C-130J aircraft Dec 31 U.S. weapons maker Lockheed Martin Corp  said on Thursday it would deliver a total of 78 C-130J Super Hercules aircraft to the U.S. government as part of a multiyear contract, worth $5.3 billion.  
