BA,Boeing machinists approve contract tied to 777X with 51 pct voteUPDATE 2-Boeing machinists approve contract securing 777X jetMachinists vote helps Boeing avoid hiring crunchFACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits.  FACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits. NEW YORK In clinching a deal with its machinist workers on Friday that will keep jetliner manufacturing in the Pacific Northwest, Boeing Co  may not only have secured industrial peace until 2024 and brought its pension costs under control - it has also avoided facing a recruitment nightmare.FACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits.   Machinists vote helps Boeing avoid hiring crunchFACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits.  FACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits. NEW YORK In clinching a deal with its machinist workers on Friday that will keep jetliner manufacturing in the Pacific Northwest, Boeing Co  may not only have secured industrial peace until 2024 and brought its pension costs under control - it has also avoided facing a recruitment nightmare.FACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits.  SEATTLE/NEW YORK, Jan 3 Boeing's machinists on Friday narrowly approved a crucial labor contract that secured thousands of jobs and billions of dollars of economic activity for Washington state but will cost workers their pensions.Machinists vote helps Boeing avoid hiring crunchFACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits.  FACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits. NEW YORK In clinching a deal with its machinist workers on Friday that will keep jetliner manufacturing in the Pacific Northwest, Boeing Co  may not only have secured industrial peace until 2024 and brought its pension costs under control - it has also avoided facing a recruitment nightmare.FACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits.    UPDATE 2-Boeing machinists approve contract securing 777X jetMachinists vote helps Boeing avoid hiring crunchFACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits.  FACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits. NEW YORK In clinching a deal with its machinist workers on Friday that will keep jetliner manufacturing in the Pacific Northwest, Boeing Co  may not only have secured industrial peace until 2024 and brought its pension costs under control - it has also avoided facing a recruitment nightmare.FACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits.   Machinists vote helps Boeing avoid hiring crunchFACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits.  FACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits. NEW YORK In clinching a deal with its machinist workers on Friday that will keep jetliner manufacturing in the Pacific Northwest, Boeing Co  may not only have secured industrial peace until 2024 and brought its pension costs under control - it has also avoided facing a recruitment nightmare.FACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits.  SEATTLE/NEW YORK, Jan 3 Boeing's machinists on Friday narrowly approved a crucial labor contract that secured thousands of jobs and billions of dollars of economic activity for Washington state but will cost workers their pensions.Machinists vote helps Boeing avoid hiring crunchFACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits.  FACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits. NEW YORK In clinching a deal with its machinist workers on Friday that will keep jetliner manufacturing in the Pacific Northwest, Boeing Co  may not only have secured industrial peace until 2024 and brought its pension costs under control - it has also avoided facing a recruitment nightmare.FACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits.   SEATTLE, Jan 3 Boeing Co machinists approved on Friday a contract offer that ensured the company's latest jetliner is built in Washington state, ending the threat of sending thousands of jobs and billions of dollars of economic activity to other locations.UPDATE 2-Boeing machinists approve contract securing 777X jetMachinists vote helps Boeing avoid hiring crunchFACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits.  FACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits. NEW YORK In clinching a deal with its machinist workers on Friday that will keep jetliner manufacturing in the Pacific Northwest, Boeing Co  may not only have secured industrial peace until 2024 and brought its pension costs under control - it has also avoided facing a recruitment nightmare.FACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits.   Machinists vote helps Boeing avoid hiring crunchFACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits.  FACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits. NEW YORK In clinching a deal with its machinist workers on Friday that will keep jetliner manufacturing in the Pacific Northwest, Boeing Co  may not only have secured industrial peace until 2024 and brought its pension costs under control - it has also avoided facing a recruitment nightmare.FACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits.  SEATTLE/NEW YORK, Jan 3 Boeing's machinists on Friday narrowly approved a crucial labor contract that secured thousands of jobs and billions of dollars of economic activity for Washington state but will cost workers their pensions.Machinists vote helps Boeing avoid hiring crunchFACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits.  FACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits. NEW YORK In clinching a deal with its machinist workers on Friday that will keep jetliner manufacturing in the Pacific Northwest, Boeing Co  may not only have secured industrial peace until 2024 and brought its pension costs under control - it has also avoided facing a recruitment nightmare.FACTBOX-Boeing contract with machinists - details of agreement NEW YORK Boeing Co's machinist workers in the Pacific Northwest narrowly agreed on Friday to an eight-year contract extension that begins after the current contract expires in 2016. The new agreement guarantees them work on Boeing's newest jetliner, the 777X, in exchange for changes in their pay and benefits.    
KMI,NY Fed moves to dismiss suit brought by former Goldman examiner NEW YORK, Jan 3 The New York Federal Reserve Bank filed a motion on Friday to dismiss a lawsuit brought by a former employee who claimed she was fired after refusing to alter a critical examination of Goldman Sachs Group Inc. 
