AET,Judge sets Aetna-Humana antitrust trial date for December 5UPDATE 1-Judge sets Aetna-Humana antitrust trial date for Dec. 5 Washington DC, Aug 10 The federal judge hearing the U.S. Justice Department's case to block Aetna Inc's  $34 billion purchase of Humana Inc has set a trial date for Dec. 5, later than the companies had requested.  UPDATE 1-Judge sets Aetna-Humana antitrust trial date for Dec. 5 Washington DC, Aug 10 The federal judge hearing the U.S. Justice Department's case to block Aetna Inc's  $34 billion purchase of Humana Inc has set a trial date for Dec. 5, later than the companies had requested. Washington DC The U.S. District Court judge hearing the U.S. Justice Department's case to block Aetna Inc.'s  $34 billion purchase of Humana Inc.  has set a trial date for Dec. 5, 2016, later than the companies had requested.UPDATE 1-Judge sets Aetna-Humana antitrust trial date for Dec. 5 Washington DC, Aug 10 The federal judge hearing the U.S. Justice Department's case to block Aetna Inc's  $34 billion purchase of Humana Inc has set a trial date for Dec. 5, later than the companies had requested.  
AMZN,UPDATE 1-China's JD.com revenue meets expectations as slowdown set to continue BEIJING, Aug 10 JD.com Inc, China's second biggest e-commerce company, reported revenue for the second quarter of 2016 that was within company forecasts, even as the growth rate continued a steady decline that is expected to continue. 
BAC,HSBC, BofA apply blockchain to trade finance, seek more partners HONG KONG, Aug 10 HSBC  and Bank of America Merrill Lynch said on Wednesday they had created the world's first application using blockchain technology to simplify one of the most cumbersome aspects of trade finance. 
BA,Boeing may not raise 787 production to 14 a month, will follow market -CFOUPDATE 3-Boeing will not raise 787 production unless market demands it NEW YORK, Aug 10 Boeing Co said on Wednesday it will not increase 787 output and could further cut 777 output unless sales of both jets improve, its clearest indication yet that its production of large jetliners may have peaked for now.  UPDATE 3-Boeing will not raise 787 production unless market demands it NEW YORK, Aug 10 Boeing Co said on Wednesday it will not increase 787 output and could further cut 777 output unless sales of both jets improve, its clearest indication yet that its production of large jetliners may have peaked for now. NEW YORK, Aug 10 Boeing Co may not raise production of its 787 Dreamliner  jet to 14 a month but will generate more cash even if it does not lift output from the current rate of 12 a month, Chief Financial Officer Greg Smith said on Wednesday.UPDATE 3-Boeing will not raise 787 production unless market demands it NEW YORK, Aug 10 Boeing Co said on Wednesday it will not increase 787 output and could further cut 777 output unless sales of both jets improve, its clearest indication yet that its production of large jetliners may have peaked for now.  
CHK,Chesapeake to sell interests in Barnett shale operating area Aug 10 Chesapeake Energy Corp said on Wednesday it agreed to sell its interests in the Barnett shale operating area to private equity-backed Saddle Barnett Resources LLC. 
DAL,BRIEF-Delta Air Lines says outlook for Wednesday's operation is positiveDelta expects normal operations to resume on WednesdayUPDATE 3-Delta cancels hundreds more flights, expects normal operations soonRefiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost.  Refiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost. Aug 10 Delta Air Lines Inc on Wednesday canceled more than 300 flights and upended thousands of travelers' plans for the third day in a row after a power outage hit its computer systems, though it forecast a return to normal operations later this afternoon.Refiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost.   UPDATE 3-Delta cancels hundreds more flights, expects normal operations soonRefiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost.  Refiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost. Aug 10 Delta Air Lines Inc on Wednesday canceled more than 300 flights and upended thousands of travelers' plans for the third day in a row after a power outage hit its computer systems, though it forecast a return to normal operations later this afternoon.Refiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost.  Aug 10 Delta Air Lines said it expects to return to normal operations on Wednesday after a power outage hit its computer systems on Monday, causing the cancellation of more than 1,600 flights over two days.UPDATE 3-Delta cancels hundreds more flights, expects normal operations soonRefiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost.  Refiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost. Aug 10 Delta Air Lines Inc on Wednesday canceled more than 300 flights and upended thousands of travelers' plans for the third day in a row after a power outage hit its computer systems, though it forecast a return to normal operations later this afternoon.Refiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost.    Delta expects normal operations to resume on WednesdayUPDATE 3-Delta cancels hundreds more flights, expects normal operations soonRefiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost.  Refiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost. Aug 10 Delta Air Lines Inc on Wednesday canceled more than 300 flights and upended thousands of travelers' plans for the third day in a row after a power outage hit its computer systems, though it forecast a return to normal operations later this afternoon.Refiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost.   UPDATE 3-Delta cancels hundreds more flights, expects normal operations soonRefiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost.  Refiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost. Aug 10 Delta Air Lines Inc on Wednesday canceled more than 300 flights and upended thousands of travelers' plans for the third day in a row after a power outage hit its computer systems, though it forecast a return to normal operations later this afternoon.Refiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost.  Aug 10 Delta Air Lines said it expects to return to normal operations on Wednesday after a power outage hit its computer systems on Monday, causing the cancellation of more than 1,600 flights over two days.UPDATE 3-Delta cancels hundreds more flights, expects normal operations soonRefiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost.  Refiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost. Aug 10 Delta Air Lines Inc on Wednesday canceled more than 300 flights and upended thousands of travelers' plans for the third day in a row after a power outage hit its computer systems, though it forecast a return to normal operations later this afternoon.Refiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost.   * Delta Air Lines says "working hard to achieve a normal operation by mid day tomorrow"Delta expects normal operations to resume on WednesdayUPDATE 3-Delta cancels hundreds more flights, expects normal operations soonRefiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost.  Refiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost. Aug 10 Delta Air Lines Inc on Wednesday canceled more than 300 flights and upended thousands of travelers' plans for the third day in a row after a power outage hit its computer systems, though it forecast a return to normal operations later this afternoon.Refiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost.   UPDATE 3-Delta cancels hundreds more flights, expects normal operations soonRefiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost.  Refiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost. Aug 10 Delta Air Lines Inc on Wednesday canceled more than 300 flights and upended thousands of travelers' plans for the third day in a row after a power outage hit its computer systems, though it forecast a return to normal operations later this afternoon.Refiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost.  Aug 10 Delta Air Lines said it expects to return to normal operations on Wednesday after a power outage hit its computer systems on Monday, causing the cancellation of more than 1,600 flights over two days.UPDATE 3-Delta cancels hundreds more flights, expects normal operations soonRefiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost.  Refiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost. Aug 10 Delta Air Lines Inc on Wednesday canceled more than 300 flights and upended thousands of travelers' plans for the third day in a row after a power outage hit its computer systems, though it forecast a return to normal operations later this afternoon.Refiners on track to spend record on U.S. clean fuel standards NEW YORK, Aug 10 Major refiners like Valero Energy Corp are on track to pay record amounts this year for credits to comply with U.S. renewable fuel rules, corporate filings show, a trend that hurts profits and has some looking to export more to avoid the cost.    
HUM,Judge sets Aetna-Humana antitrust trial date for December 5UPDATE 1-Judge sets Aetna-Humana antitrust trial date for Dec. 5 Washington DC, Aug 10 The federal judge hearing the U.S. Justice Department's case to block Aetna Inc's  $34 billion purchase of Humana Inc has set a trial date for Dec. 5, later than the companies had requested.  UPDATE 1-Judge sets Aetna-Humana antitrust trial date for Dec. 5 Washington DC, Aug 10 The federal judge hearing the U.S. Justice Department's case to block Aetna Inc's  $34 billion purchase of Humana Inc has set a trial date for Dec. 5, later than the companies had requested. Washington DC The U.S. District Court judge hearing the U.S. Justice Department's case to block Aetna Inc.'s  $34 billion purchase of Humana Inc.  has set a trial date for Dec. 5, 2016, later than the companies had requested.UPDATE 1-Judge sets Aetna-Humana antitrust trial date for Dec. 5 Washington DC, Aug 10 The federal judge hearing the U.S. Justice Department's case to block Aetna Inc's  $34 billion purchase of Humana Inc has set a trial date for Dec. 5, later than the companies had requested.  
LLY,Panel recommends Lilly continue breast cancer drug studyLilly breast cancer drug stumbles, but trial continues U.S. drugmaker Eli Lilly and Co on Wednesday said it would continue a late-stage trial of its experimental breast cancer drug in combination with a widely used treatment even though an independent panel determined the combination therapy failed to meet its interim effectiveness goal.  Lilly breast cancer drug stumbles, but trial continues U.S. drugmaker Eli Lilly and Co on Wednesday said it would continue a late-stage trial of its experimental breast cancer drug in combination with a widely used treatment even though an independent panel determined the combination therapy failed to meet its interim effectiveness goal. Aug 10 Eli Lilly and Co said an interim analysis of a late-stage study testing its breast cancer drug abemaciclib by an independent panel showed the treatment did not meet the effectiveness criteria and recommended that the company continue the trial.Lilly breast cancer drug stumbles, but trial continues U.S. drugmaker Eli Lilly and Co on Wednesday said it would continue a late-stage trial of its experimental breast cancer drug in combination with a widely used treatment even though an independent panel determined the combination therapy failed to meet its interim effectiveness goal.  
MUR,BRIEF-Murphy Oil Corp announces intent to enter into new credit facility * Murphy Oil Corp announces intent to enter into new credit facility 
PRGO,Perrigo slashes full-year forecast again, shares plunge Aug 10 Perrigo Co Plc slashed its full-year earnings forecast for the second time, citing pricing pressure in its generic drugs business, sending its shares down as much as 13 percent and wiping out about $1.77 billion of market value. 
