AAPL,Steve Jobs bio says Disney CEO kept Jobs' condition a secret -Bloomberg March 21 Walt Disney Co CEO Bob Iger learned that Steve Jobs' cancer had returned less than an hour before Disney announced it was buying Jobs' Pixar studio in 2006, and Iger kept the Apple co-founder's condition a secret for three years, according to Bloomberg, citing a new biography of Jobs. 
HON,UPDATE 1-U.S. mediators report tentative deal in Honeywell Illinois dispute March 21 A tentative agreement has been reached in a labor dispute at a Honeywell International Inc  uranium conversion plant in Illinois, potentially ending a work stoppage that began last August, federal mediators and the company said on Saturday. 
MA,Hoffmann leads by three, McIlroy lurking Overnight leader Morgan Hoffmann maintained his sublime form to take a three-shot lead at the halfway mark of the Arnold Palmer Invitational on Friday as Rory McIlroy and defending champion Matt Every moved into contention. 
DIS,Steve Jobs bio says Disney CEO kept Jobs' condition a secret -Bloomberg March 21 Walt Disney Co CEO Bob Iger learned that Steve Jobs' cancer had returned less than an hour before Disney announced it was buying Jobs' Pixar studio in 2006, and Iger kept the Apple co-founder's condition a secret for three years, according to Bloomberg, citing a new biography of Jobs. 
WMT,UPDATE 1-U.S. SEC to allow shareholder vote on Wal-Mart independent chairman March 20 Wal-Mart Stores Inc  shareholders will vote in June at the company's annual meeting on electing an independent board chairman, after U.S. regulators rejected a request by the retailer to block the proposal. 
