ABBV,AbbVie profit beats estimates on higher Humira salesUPDATE 1-Drugmaker AbbVie beats estimates as Humira sales riseAbbVie says it will take meaningful share of hepatitis C marketAbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.   AbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Jan 30 AbbVie Inc's top executive said on Friday that the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences Inc .AbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.    AbbVie says it will take meaningful share of hepatitis C marketAbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.   AbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Jan 30 AbbVie Inc's top executive said on Friday that the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences Inc .AbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.   Jan 30 U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.AbbVie says it will take meaningful share of hepatitis C marketAbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.   AbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Jan 30 AbbVie Inc's top executive said on Friday that the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences Inc .AbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.     UPDATE 1-Drugmaker AbbVie beats estimates as Humira sales riseAbbVie says it will take meaningful share of hepatitis C marketAbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.   AbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Jan 30 AbbVie Inc's top executive said on Friday that the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences Inc .AbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.    AbbVie says it will take meaningful share of hepatitis C marketAbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.   AbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Jan 30 AbbVie Inc's top executive said on Friday that the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences Inc .AbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.   Jan 30 U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.AbbVie says it will take meaningful share of hepatitis C marketAbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.   AbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Jan 30 AbbVie Inc's top executive said on Friday that the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences Inc .AbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.    Jan 30 U.S. drugmaker AbbVie Inc  reported a better-than-expected quarterly adjusted profit due to higher sales of its autoimmune disease drug Humira.UPDATE 1-Drugmaker AbbVie beats estimates as Humira sales riseAbbVie says it will take meaningful share of hepatitis C marketAbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.   AbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Jan 30 AbbVie Inc's top executive said on Friday that the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences Inc .AbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.    AbbVie says it will take meaningful share of hepatitis C marketAbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.   AbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Jan 30 AbbVie Inc's top executive said on Friday that the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences Inc .AbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.   Jan 30 U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.AbbVie says it will take meaningful share of hepatitis C marketAbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.   AbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Jan 30 AbbVie Inc's top executive said on Friday that the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences Inc .AbbVie expects more than $3 billion in annual hepatitis C drug salesDrugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.  Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent. AbbVie Inc's  chief executive said on Friday the company's new hepatitis C treatment Viekira Pak has the potential to capture a "meaningful share" of the U.S. market, where it is competing against Gilead Sciences .Drugmaker AbbVie beats estimates as Humira sales rise U.S. drugmaker AbbVie Inc's  revenue beat analysts' estimates for the fourth straight quarter as sales of arthritis drug Humira jumped nearly 11 percent.     
GOOGL,Despite Glass failings, Google defends 'license' to spendDespite Glass failings, Google defends 'license' to spendRPT-Despite Glass failings, Google defends 'license' to spend SAN FRANCISCO, Jan 29 Google Inc   plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects.  RPT-Despite Glass failings, Google defends 'license' to spend SAN FRANCISCO, Jan 29 Google Inc   plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects. SAN FRANCISCO Google Inc plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects.RPT-Despite Glass failings, Google defends 'license' to spend SAN FRANCISCO, Jan 29 Google Inc   plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects.   Despite Glass failings, Google defends 'license' to spendRPT-Despite Glass failings, Google defends 'license' to spend SAN FRANCISCO, Jan 29 Google Inc   plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects.  RPT-Despite Glass failings, Google defends 'license' to spend SAN FRANCISCO, Jan 29 Google Inc   plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects. SAN FRANCISCO Google Inc plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects.RPT-Despite Glass failings, Google defends 'license' to spend SAN FRANCISCO, Jan 29 Google Inc   plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects.  SAN FRANCISCO, Jan 29 Google Inc   plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects.Despite Glass failings, Google defends 'license' to spendRPT-Despite Glass failings, Google defends 'license' to spend SAN FRANCISCO, Jan 29 Google Inc   plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects.  RPT-Despite Glass failings, Google defends 'license' to spend SAN FRANCISCO, Jan 29 Google Inc   plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects. SAN FRANCISCO Google Inc plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects.RPT-Despite Glass failings, Google defends 'license' to spend SAN FRANCISCO, Jan 29 Google Inc   plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects.   
GOOG,Despite Glass failings, Google defends 'license' to spendDespite Glass failings, Google defends 'license' to spendRPT-Despite Glass failings, Google defends 'license' to spend SAN FRANCISCO, Jan 29 Google Inc   plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects.  RPT-Despite Glass failings, Google defends 'license' to spend SAN FRANCISCO, Jan 29 Google Inc   plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects. SAN FRANCISCO Google Inc plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects.RPT-Despite Glass failings, Google defends 'license' to spend SAN FRANCISCO, Jan 29 Google Inc   plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects.   Despite Glass failings, Google defends 'license' to spendRPT-Despite Glass failings, Google defends 'license' to spend SAN FRANCISCO, Jan 29 Google Inc   plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects.  RPT-Despite Glass failings, Google defends 'license' to spend SAN FRANCISCO, Jan 29 Google Inc   plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects. SAN FRANCISCO Google Inc plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects.RPT-Despite Glass failings, Google defends 'license' to spend SAN FRANCISCO, Jan 29 Google Inc   plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects.  SAN FRANCISCO, Jan 29 Google Inc   plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects.Despite Glass failings, Google defends 'license' to spendRPT-Despite Glass failings, Google defends 'license' to spend SAN FRANCISCO, Jan 29 Google Inc   plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects.  RPT-Despite Glass failings, Google defends 'license' to spend SAN FRANCISCO, Jan 29 Google Inc   plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects. SAN FRANCISCO Google Inc plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects.RPT-Despite Glass failings, Google defends 'license' to spend SAN FRANCISCO, Jan 29 Google Inc   plans to keep making ambitious and costly bets on futuristic products, even if it means shelving some of its most beloved projects.   
