MMM,3M CFO leaves; manufacturer names controller to post June 9 Diversified manufacturer 3M Co on Monday named its corporate controller and chief accounting officer as its new chief financial officer, replacing David Meline, who 3M said is leaving to become CFO "with another large publicly traded company." 
AGN,Ackman says Allergan holders back takeover at $180/shr-CNBCAckman says followed the rules with Allergan investment - CNBCAckman says followed the rules with Allergan investment: CNBCUPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday.  UPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday. Activist investor William Ackman said on Monday during an interview on CNBC he followed Securities and Exchange Commission rules when he invested in Allergan Inc and made a joint bid with Valeant Pharmaceuticals International Inc.UPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday.   Ackman says followed the rules with Allergan investment: CNBCUPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday.  UPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday. Activist investor William Ackman said on Monday during an interview on CNBC he followed Securities and Exchange Commission rules when he invested in Allergan Inc and made a joint bid with Valeant Pharmaceuticals International Inc.UPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday.  June 9 Activist investor William Ackman said on Monday during an interview on CNBC he followed Securities and Exchange Commission rules when he invested in Allergan Inc and made a joint bid with Valeant Pharmaceuticals International Inc .Ackman says followed the rules with Allergan investment: CNBCUPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday.  UPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday. Activist investor William Ackman said on Monday during an interview on CNBC he followed Securities and Exchange Commission rules when he invested in Allergan Inc and made a joint bid with Valeant Pharmaceuticals International Inc.UPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday.    Ackman says followed the rules with Allergan investment - CNBCAckman says followed the rules with Allergan investment: CNBCUPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday.  UPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday. Activist investor William Ackman said on Monday during an interview on CNBC he followed Securities and Exchange Commission rules when he invested in Allergan Inc and made a joint bid with Valeant Pharmaceuticals International Inc.UPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday.   Ackman says followed the rules with Allergan investment: CNBCUPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday.  UPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday. Activist investor William Ackman said on Monday during an interview on CNBC he followed Securities and Exchange Commission rules when he invested in Allergan Inc and made a joint bid with Valeant Pharmaceuticals International Inc.UPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday.  June 9 Activist investor William Ackman said on Monday during an interview on CNBC he followed Securities and Exchange Commission rules when he invested in Allergan Inc and made a joint bid with Valeant Pharmaceuticals International Inc .Ackman says followed the rules with Allergan investment: CNBCUPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday.  UPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday. Activist investor William Ackman said on Monday during an interview on CNBC he followed Securities and Exchange Commission rules when he invested in Allergan Inc and made a joint bid with Valeant Pharmaceuticals International Inc.UPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday.   June 9 Activist investor William Ackman on Monday defended Valeant Pharmaceuticals during an interview on CNBC television and said that Allergan Inc  shareholders told him they would support a deal at $180 per share.Ackman says followed the rules with Allergan investment - CNBCAckman says followed the rules with Allergan investment: CNBCUPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday.  UPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday. Activist investor William Ackman said on Monday during an interview on CNBC he followed Securities and Exchange Commission rules when he invested in Allergan Inc and made a joint bid with Valeant Pharmaceuticals International Inc.UPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday.   Ackman says followed the rules with Allergan investment: CNBCUPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday.  UPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday. Activist investor William Ackman said on Monday during an interview on CNBC he followed Securities and Exchange Commission rules when he invested in Allergan Inc and made a joint bid with Valeant Pharmaceuticals International Inc.UPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday.  June 9 Activist investor William Ackman said on Monday during an interview on CNBC he followed Securities and Exchange Commission rules when he invested in Allergan Inc and made a joint bid with Valeant Pharmaceuticals International Inc .Ackman says followed the rules with Allergan investment: CNBCUPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday.  UPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday. Activist investor William Ackman said on Monday during an interview on CNBC he followed Securities and Exchange Commission rules when he invested in Allergan Inc and made a joint bid with Valeant Pharmaceuticals International Inc.UPDATE 1-Ackman says Allergan holders back takeover at $180/shr-CNBC June 9 Allergan Inc shareholders have told activist investor William Ackman, who along with Valeant Pharmaceuticals is trying to buy Botox maker Allergan Inc that they would support a deal at $180 per share, Ackman said Monday.    
AAL,Flight attendants at American take step toward combining unions June 9 Unions representing flight attendants at American Airlines Group filed a petition with a federal labor agency on Monday seeking to have a single union named to represent the company's 24,000 flight attendants following the merger of AMR Corp and US Airways last year. 
