APA,Sinopec in talks to invest in Kitimat LNG project- sourceUPDATE 1-Sinopec in talks to invest in Kitimat LNG project -source Nov 27 Sinopec , China's biggest oil refiner, is in talks with Apache Corp to buy a stake in the Kitimat LNG export project on Canada's Pacific coast, according to an industry executive with direct knowledge of the matter.  UPDATE 1-Sinopec in talks to invest in Kitimat LNG project -source Nov 27 Sinopec , China's biggest oil refiner, is in talks with Apache Corp to buy a stake in the Kitimat LNG export project on Canada's Pacific coast, according to an industry executive with direct knowledge of the matter. Nov 27 Sinopec , China's biggest oil refiner, is in talks with Apache Corp to buy a stake in the Kitimat LNG export project on Canada's Pacific coast, according to an industry executive with direct knowledge of the matter.UPDATE 1-Sinopec in talks to invest in Kitimat LNG project -source Nov 27 Sinopec , China's biggest oil refiner, is in talks with Apache Corp to buy a stake in the Kitimat LNG export project on Canada's Pacific coast, according to an industry executive with direct knowledge of the matter.  
AAPL,CORRECTED-US STOCKS-Wall St gains on data; HP, Apple lift NasdaqUS STOCKS-Nasdaq climbs as tech shares rally after HP resultsSamsung's marketing splurge doesn't always bring bang-for-buckSamsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.  Samsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money. SEOUL, Nov 28 Samsung Electronics Co  is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.Samsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.   Samsung's marketing splurge doesn't always bring bang-for-buckSamsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.  Samsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money. SEOUL, Nov 28 Samsung Electronics Co  is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.Samsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.  * U.S. jobless claims fall, signaling better labor marketSamsung's marketing splurge doesn't always bring bang-for-buckSamsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.  Samsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money. SEOUL, Nov 28 Samsung Electronics Co  is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.Samsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.    US STOCKS-Nasdaq climbs as tech shares rally after HP resultsSamsung's marketing splurge doesn't always bring bang-for-buckSamsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.  Samsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money. SEOUL, Nov 28 Samsung Electronics Co  is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.Samsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.   Samsung's marketing splurge doesn't always bring bang-for-buckSamsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.  Samsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money. SEOUL, Nov 28 Samsung Electronics Co  is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.Samsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.  * U.S. jobless claims fall, signaling better labor marketSamsung's marketing splurge doesn't always bring bang-for-buckSamsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.  Samsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money. SEOUL, Nov 28 Samsung Electronics Co  is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.Samsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.   (Removes bullet point on Nasdaq; Corrects third paragraph to say Nasdaq hit intraday high since 2000)US STOCKS-Nasdaq climbs as tech shares rally after HP resultsSamsung's marketing splurge doesn't always bring bang-for-buckSamsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.  Samsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money. SEOUL, Nov 28 Samsung Electronics Co  is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.Samsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.   Samsung's marketing splurge doesn't always bring bang-for-buckSamsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.  Samsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money. SEOUL, Nov 28 Samsung Electronics Co  is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.Samsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.  * U.S. jobless claims fall, signaling better labor marketSamsung's marketing splurge doesn't always bring bang-for-buckSamsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.  Samsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money. SEOUL, Nov 28 Samsung Electronics Co  is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.Samsung's marketing splurge doesn't always bring bang-for-buck SEOUL Samsung Electronics Co is expected to spend around $14 billion - more than Iceland's GDP - on advertising and marketing this year, but it doesn't always get value for money.    
ADM,ADM makes investment commitment to Aus farmers, wants support for GrainCorp dealUPDATE 1-ADM sweetens GrainCorp bid with commitments to farmers SYDNEY, Nov 27 Archer Daniels Midland Co  will invest A$200 million in agricultural infrastructure should it win approval for its A$2.8 billion ($2.56 billion) takeover of Australia's GrainCorp, the U.S. agribusiness said, in a move seen as a sweetener for farmers ahead of a regulatory deadline.  UPDATE 1-ADM sweetens GrainCorp bid with commitments to farmers SYDNEY, Nov 27 Archer Daniels Midland Co  will invest A$200 million in agricultural infrastructure should it win approval for its A$2.8 billion ($2.56 billion) takeover of Australia's GrainCorp, the U.S. agribusiness said, in a move seen as a sweetener for farmers ahead of a regulatory deadline. SYDNEY, Nov 27 Archer Daniels Midland Co (ADM)  will invest A$200 million in agricultural infrastructure should it win approval for its A$2.8 billion ($2.56 billion) takeover of Australia's GrainCorp, the U.S. agribusiness said, in a move seen as a sweetener for farmers ahead of a regulatory deadline.UPDATE 1-ADM sweetens GrainCorp bid with commitments to farmers SYDNEY, Nov 27 Archer Daniels Midland Co  will invest A$200 million in agricultural infrastructure should it win approval for its A$2.8 billion ($2.56 billion) takeover of Australia's GrainCorp, the U.S. agribusiness said, in a move seen as a sweetener for farmers ahead of a regulatory deadline.  
BBBY,YOUR MONEY-Smartphone apps for last minute pre-shopping Nov. 27 Attention, shoppers: If you just decided to join the Black Friday shopping crunch but didn't prepare well, don't despair: Just pick up your smartphone. It could be your new best friend. 
BA,Boeing icing problems could lead to forced landings -U.S. FAAUPDATE 2-U.S. FAA warns airlines of GE engine icing problems SEATTLE, Nov 27 The U.S. aviation regulator on Wednesday required U.S. airlines to inspect any General Electric Co engines on Boeing Co 787 Dreamliner and 747-8 aircraft that experience icing problems which could lead to loss of thrust and forced landings.  UPDATE 2-U.S. FAA warns airlines of GE engine icing problems SEATTLE, Nov 27 The U.S. aviation regulator on Wednesday required U.S. airlines to inspect any General Electric Co engines on Boeing Co 787 Dreamliner and 747-8 aircraft that experience icing problems which could lead to loss of thrust and forced landings. SEATTLE, Nov 27 Icing problems that have occurred on Boeing Co 787 Dreamliner and 747-8 aircraft using engines made by General Electric Co could lead to forced landings, the U.S. aviation regulator said on Wednesday.UPDATE 2-U.S. FAA warns airlines of GE engine icing problems SEATTLE, Nov 27 The U.S. aviation regulator on Wednesday required U.S. airlines to inspect any General Electric Co engines on Boeing Co 787 Dreamliner and 747-8 aircraft that experience icing problems which could lead to loss of thrust and forced landings.  
CSCO,UPDATE 4-HP enterprise sales pickup stirs turnaround hopesUPDATE 2-HP shares jump on turnaround hopes; margins a concern (Adds analyst comment, details on forecast, background and byline)  UPDATE 2-HP shares jump on turnaround hopes; margins a concern (Adds analyst comment, details on forecast, background and byline) SAN FRANCISCO, Nov 26 Hewlett-Packard Co  beat revenue forecasts as sales growth in its enterprise group inspired cautious optimism about the company's turnaround plan, and its shares rallied more than 7 percent.UPDATE 2-HP shares jump on turnaround hopes; margins a concern (Adds analyst comment, details on forecast, background and byline)  
CVS,CVS Caremark to buy Apria's infusion business for $2.1 billionUPDATE 2-CVS to buy specialty drug infusion business for $2.1 blnCVS to buy specialty drug infusion business for $2.1 billion CVS Caremark Corp  will buy drug infusion services provider Coram LLC for $2.1 billion, allowing the company to bolster its pharmacy benefits management business by offering cost-effective delivery of specialty drugs.  CVS to buy specialty drug infusion business for $2.1 billion CVS Caremark Corp  will buy drug infusion services provider Coram LLC for $2.1 billion, allowing the company to bolster its pharmacy benefits management business by offering cost-effective delivery of specialty drugs. Nov 27 CVS Caremark Corp will buy drug infusion services provider Coram LLC for $2.1 billion, allowing the company to bolster its pharmacy benefits management business by offering cost-effective delivery of specialty drugs.CVS to buy specialty drug infusion business for $2.1 billion CVS Caremark Corp  will buy drug infusion services provider Coram LLC for $2.1 billion, allowing the company to bolster its pharmacy benefits management business by offering cost-effective delivery of specialty drugs.   UPDATE 2-CVS to buy specialty drug infusion business for $2.1 blnCVS to buy specialty drug infusion business for $2.1 billion CVS Caremark Corp  will buy drug infusion services provider Coram LLC for $2.1 billion, allowing the company to bolster its pharmacy benefits management business by offering cost-effective delivery of specialty drugs.  CVS to buy specialty drug infusion business for $2.1 billion CVS Caremark Corp  will buy drug infusion services provider Coram LLC for $2.1 billion, allowing the company to bolster its pharmacy benefits management business by offering cost-effective delivery of specialty drugs. Nov 27 CVS Caremark Corp will buy drug infusion services provider Coram LLC for $2.1 billion, allowing the company to bolster its pharmacy benefits management business by offering cost-effective delivery of specialty drugs.CVS to buy specialty drug infusion business for $2.1 billion CVS Caremark Corp  will buy drug infusion services provider Coram LLC for $2.1 billion, allowing the company to bolster its pharmacy benefits management business by offering cost-effective delivery of specialty drugs.  Nov 27 CVS Caremark Corp said on Wednesday it was buying Coram LLC, Apria Healthcare Group Inc's  specialty infusion services and enteral nutrition business unit, for $2.1 billion.UPDATE 2-CVS to buy specialty drug infusion business for $2.1 blnCVS to buy specialty drug infusion business for $2.1 billion CVS Caremark Corp  will buy drug infusion services provider Coram LLC for $2.1 billion, allowing the company to bolster its pharmacy benefits management business by offering cost-effective delivery of specialty drugs.  CVS to buy specialty drug infusion business for $2.1 billion CVS Caremark Corp  will buy drug infusion services provider Coram LLC for $2.1 billion, allowing the company to bolster its pharmacy benefits management business by offering cost-effective delivery of specialty drugs. Nov 27 CVS Caremark Corp will buy drug infusion services provider Coram LLC for $2.1 billion, allowing the company to bolster its pharmacy benefits management business by offering cost-effective delivery of specialty drugs.CVS to buy specialty drug infusion business for $2.1 billion CVS Caremark Corp  will buy drug infusion services provider Coram LLC for $2.1 billion, allowing the company to bolster its pharmacy benefits management business by offering cost-effective delivery of specialty drugs.   
GE,Boeing icing problems could lead to forced landings -U.S. FAAUPDATE 2-U.S. FAA warns airlines of GE engine icing problems SEATTLE, Nov 27 The U.S. aviation regulator on Wednesday required U.S. airlines to inspect any General Electric Co engines on Boeing Co 787 Dreamliner and 747-8 aircraft that experience icing problems which could lead to loss of thrust and forced landings.  UPDATE 2-U.S. FAA warns airlines of GE engine icing problems SEATTLE, Nov 27 The U.S. aviation regulator on Wednesday required U.S. airlines to inspect any General Electric Co engines on Boeing Co 787 Dreamliner and 747-8 aircraft that experience icing problems which could lead to loss of thrust and forced landings. SEATTLE, Nov 27 Icing problems that have occurred on Boeing Co 787 Dreamliner and 747-8 aircraft using engines made by General Electric Co could lead to forced landings, the U.S. aviation regulator said on Wednesday.UPDATE 2-U.S. FAA warns airlines of GE engine icing problems SEATTLE, Nov 27 The U.S. aviation regulator on Wednesday required U.S. airlines to inspect any General Electric Co engines on Boeing Co 787 Dreamliner and 747-8 aircraft that experience icing problems which could lead to loss of thrust and forced landings.  
GS,British engineer Amec eyeing Foster Wheeler takeover: report British engineer Amec  is eyeing a takeover of U.S.-listed engineering company Foster Wheeler AG  in a potential deal that could create a 5 billion pound ($8 billion) energy services group, The Times reported on Wednesday, citing sources. 
