AGN,UPDATE 3-Actavis to take Allergan name, reflecting brand-drug focus NEW YORK, Feb 18 Actavis Plc, a generic drugmaker that has been steadily acquiring branded medicines, said it will change its name to Allergan Inc after it completes its planned $66 billion purchase of the Botox maker, signaling its growing focus on patent-protected drugs. 
GOOGL,BRIEF-Expert System becomes technology partner of Google Cloud Platform * Reported on Tuesday that it has joined Google's  partner program as technology partner of the Google Cloud platform 
GOOG,BRIEF-Expert System becomes technology partner of Google Cloud Platform * Reported on Tuesday that it has joined Google's  partner program as technology partner of the Google Cloud platform 
AAPL,Top U.S. hedge funds cut Apple stakes ahead of all-time highSoros bet on Devon Energy, Transocean ahead of oil price riseSoros bet on Devon Energy, Transocean ahead of oil price riseCORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings.  CORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings. NEW YORK Soros Fund Management LLC took new positions in the energy sector in the fourth quarter, including stakes in Devon Energy Corp and Transocean Ltd, a regulatory filing showed Tuesday.CORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings.   Soros bet on Devon Energy, Transocean ahead of oil price riseCORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings.  CORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings. NEW YORK Soros Fund Management LLC took new positions in the energy sector in the fourth quarter, including stakes in Devon Energy Corp and Transocean Ltd, a regulatory filing showed Tuesday.CORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings.  NEW YORK, Feb 17 Soros Fund Management LLC took new positions in the energy sector in the fourth quarter, including stakes in Devon Energy Corp and Transocean Ltd , a regulatory filing showed Tuesday.Soros bet on Devon Energy, Transocean ahead of oil price riseCORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings.  CORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings. NEW YORK Soros Fund Management LLC took new positions in the energy sector in the fourth quarter, including stakes in Devon Energy Corp and Transocean Ltd, a regulatory filing showed Tuesday.CORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings.    Soros bet on Devon Energy, Transocean ahead of oil price riseSoros bet on Devon Energy, Transocean ahead of oil price riseCORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings.  CORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings. NEW YORK Soros Fund Management LLC took new positions in the energy sector in the fourth quarter, including stakes in Devon Energy Corp and Transocean Ltd, a regulatory filing showed Tuesday.CORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings.   Soros bet on Devon Energy, Transocean ahead of oil price riseCORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings.  CORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings. NEW YORK Soros Fund Management LLC took new positions in the energy sector in the fourth quarter, including stakes in Devon Energy Corp and Transocean Ltd, a regulatory filing showed Tuesday.CORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings.  NEW YORK, Feb 17 Soros Fund Management LLC took new positions in the energy sector in the fourth quarter, including stakes in Devon Energy Corp and Transocean Ltd , a regulatory filing showed Tuesday.Soros bet on Devon Energy, Transocean ahead of oil price riseCORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings.  CORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings. NEW YORK Soros Fund Management LLC took new positions in the energy sector in the fourth quarter, including stakes in Devon Energy Corp and Transocean Ltd, a regulatory filing showed Tuesday.CORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings.   NEW YORK Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings.Soros bet on Devon Energy, Transocean ahead of oil price riseSoros bet on Devon Energy, Transocean ahead of oil price riseCORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings.  CORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings. NEW YORK Soros Fund Management LLC took new positions in the energy sector in the fourth quarter, including stakes in Devon Energy Corp and Transocean Ltd, a regulatory filing showed Tuesday.CORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings.   Soros bet on Devon Energy, Transocean ahead of oil price riseCORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings.  CORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings. NEW YORK Soros Fund Management LLC took new positions in the energy sector in the fourth quarter, including stakes in Devon Energy Corp and Transocean Ltd, a regulatory filing showed Tuesday.CORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings.  NEW YORK, Feb 17 Soros Fund Management LLC took new positions in the energy sector in the fourth quarter, including stakes in Devon Energy Corp and Transocean Ltd , a regulatory filing showed Tuesday.Soros bet on Devon Energy, Transocean ahead of oil price riseCORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings.  CORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings. NEW YORK Soros Fund Management LLC took new positions in the energy sector in the fourth quarter, including stakes in Devon Energy Corp and Transocean Ltd, a regulatory filing showed Tuesday.CORRECTED-HIGHLIGHTS-Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK, Feb 17 Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc  during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings.    
BLL,Ball Corp, Rexam deal likely this week - WSJ Feb 18 Beverage can maker Ball Corp is close to a deal to buy UK-based Rexam Plc this week, according to people familiar with the matter, the Wall Street Journal reported. 
BAC,Top U.S. hedge funds cut Apple stakes ahead of all-time high NEW YORK Top U.S. hedge fund management firms, including David Einhorn's Greenlight Capital and Philippe Laffont's Coatue Management, reduced their stakes in Apple Inc during the fourth quarter, ahead of the iPhone maker's strong rally in 2015, according to regulatory filings. 
BA,Boeing CEO vows to maintain cash to shareholders; 777 production rateUPDATE 1-Boeing CEO vows to maintain cash to shareholders, 777 production rate Feb 18 Boeing Co will keep returning significant cash to shareholders and will not cut production of wide-body 777 jetliners as it shifts to a new version later this decade, Chief Executive Officer Jim McNerney said on Wednesday.  UPDATE 1-Boeing CEO vows to maintain cash to shareholders, 777 production rate Feb 18 Boeing Co will keep returning significant cash to shareholders and will not cut production of wide-body 777 jetliners as it shifts to a new version later this decade, Chief Executive Officer Jim McNerney said on Wednesday. Feb 18 Boeing Co will keep returning significant cash to shareholders and is confident that it won't cut production of its widebody 777 jetliner as it shifts to a new version later this decade, Chief Executive Officer Jim McNerney said on Wednesday.UPDATE 1-Boeing CEO vows to maintain cash to shareholders, 777 production rate Feb 18 Boeing Co will keep returning significant cash to shareholders and will not cut production of wide-body 777 jetliners as it shifts to a new version later this decade, Chief Executive Officer Jim McNerney said on Wednesday.  
CAT,Caterpillar reports SEC investigation of cash movement The movement of cash among Caterpillar Inc's U.S. and foreign subsidiaries is being investigated by U.S. authorities, the company said in a regulatory filing on Tuesday. 
CELG,U.S. FDA approves new use for Celgene's cancer drug Revlimid WASHINGTON, Feb 18 The U.S. Food and Drug Administration has expanded the authorized use of Celgene Corp's  cancer drug Revlimid to include newly diagnosed patients with multiple myeloma, the company said on Wednesday. 
C,Citigroup to set aside $100 bln to fund green initiativesUPDATE 1-Citigroup to set aside $100 bln to fund green initiatives Feb 18 Citigroup Inc said it would set aside $100 billion to fund environmental projects over the next decade, doubling the amount it had earmarked for such projects in 2007.  UPDATE 1-Citigroup to set aside $100 bln to fund green initiatives Feb 18 Citigroup Inc said it would set aside $100 billion to fund environmental projects over the next decade, doubling the amount it had earmarked for such projects in 2007. Feb 18 Citigroup Inc said it would set aside $100 billion to fund environmental projects over the next decade, doubling the amount it had earmarked for such projects in 2007.UPDATE 1-Citigroup to set aside $100 bln to fund green initiatives Feb 18 Citigroup Inc said it would set aside $100 billion to fund environmental projects over the next decade, doubling the amount it had earmarked for such projects in 2007.  
DE,UPDATE 1-Buffett's Berkshire builds Deere stake, dumps ExxonDIARY-U.S. MEETINGS/WEEK AHEADUS STOCKS-Wall St pulls back from record, investors await FedUS STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading)  US STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading) * Dow, S&P; 500 down 0.2 pct, Nasdaq flat   (Updates to market open)US STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading)   US STOCKS-Wall St pulls back from record, investors await FedUS STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading)  US STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading) * Dow, S&P; 500 down 0.2 pct, Nasdaq flat   (Updates to market open)US STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading)  Thomson Reuters Feb 18, 2015 - Corporate Meetings for US companies for Week ahead.         S&P; 500 Earnings - MONTH AHEAD     Dividends                            Non S&P; 500 - Weekly             Federal Reserve events               ConferenceCall/Webcast - Weekly  Meetings - Weekly                                Xtra users can see more details on conference calls & webcasts by hovering your mouse  over the RIC, right click, now click on Related Co Data, now click on Co Events.                  US STOCKS-Wall St pulls back from record, investors await FedUS STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading)  US STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading) * Dow, S&P; 500 down 0.2 pct, Nasdaq flat   (Updates to market open)US STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading)    DIARY-U.S. MEETINGS/WEEK AHEADUS STOCKS-Wall St pulls back from record, investors await FedUS STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading)  US STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading) * Dow, S&P; 500 down 0.2 pct, Nasdaq flat   (Updates to market open)US STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading)   US STOCKS-Wall St pulls back from record, investors await FedUS STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading)  US STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading) * Dow, S&P; 500 down 0.2 pct, Nasdaq flat   (Updates to market open)US STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading)  Thomson Reuters Feb 18, 2015 - Corporate Meetings for US companies for Week ahead.         S&P; 500 Earnings - MONTH AHEAD     Dividends                            Non S&P; 500 - Weekly             Federal Reserve events               ConferenceCall/Webcast - Weekly  Meetings - Weekly                                Xtra users can see more details on conference calls & webcasts by hovering your mouse  over the RIC, right click, now click on Related Co Data, now click on Co Events.                  US STOCKS-Wall St pulls back from record, investors await FedUS STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading)  US STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading) * Dow, S&P; 500 down 0.2 pct, Nasdaq flat   (Updates to market open)US STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading)   NEW YORK, Feb 17 Warren Buffett's Berkshire Hathaway Inc on Tuesday disclosed a 5 percent stake in agricultural equipment maker Deere & Co and said it shed a $3.74 billion investment in oil company Exxon Mobil Corp  as oil prices plunged.DIARY-U.S. MEETINGS/WEEK AHEADUS STOCKS-Wall St pulls back from record, investors await FedUS STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading)  US STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading) * Dow, S&P; 500 down 0.2 pct, Nasdaq flat   (Updates to market open)US STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading)   US STOCKS-Wall St pulls back from record, investors await FedUS STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading)  US STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading) * Dow, S&P; 500 down 0.2 pct, Nasdaq flat   (Updates to market open)US STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading)  Thomson Reuters Feb 18, 2015 - Corporate Meetings for US companies for Week ahead.         S&P; 500 Earnings - MONTH AHEAD     Dividends                            Non S&P; 500 - Weekly             Federal Reserve events               ConferenceCall/Webcast - Weekly  Meetings - Weekly                                Xtra users can see more details on conference calls & webcasts by hovering your mouse  over the RIC, right click, now click on Related Co Data, now click on Co Events.                  US STOCKS-Wall St pulls back from record, investors await FedUS STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading)  US STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading) * Dow, S&P; 500 down 0.2 pct, Nasdaq flat   (Updates to market open)US STOCKS-Wall St edges back from record, investors await Fed * Indexes down: Dow, S&P; 500 0.3 pct, Nasdaq 0.1 pct   (Updates to midday trading)    
DVN,Soros bet on Devon Energy, Transocean ahead of oil price rise NEW YORK, Feb 17 Soros Fund Management LLC took new positions in the energy sector in the fourth quarter, including stakes in Devon Energy Corp and Transocean Ltd , a regulatory filing showed Tuesday. 
DUK,Duke Energy quarterly profit falls due to tax chargeDuke Energy close to settling with U.S. gov't over coal ash spillREFILE-UPDATE 3-Duke Energy close to settling with US govt over coal ash spill Feb 18 Duke Energy Corp said it could reach a settlement with the U.S. government in the "next several days" over a federal grand jury probe into a coal ash spill in North Carolina's Dan River last February.  REFILE-UPDATE 3-Duke Energy close to settling with US govt over coal ash spill Feb 18 Duke Energy Corp said it could reach a settlement with the U.S. government in the "next several days" over a federal grand jury probe into a coal ash spill in North Carolina's Dan River last February. Duke Energy Corp said it could reach a settlement with the U.S. government in the "next several days" over a federal grand jury probe into a coal ash spill in North Carolina's Dan River last February.REFILE-UPDATE 3-Duke Energy close to settling with US govt over coal ash spill Feb 18 Duke Energy Corp said it could reach a settlement with the U.S. government in the "next several days" over a federal grand jury probe into a coal ash spill in North Carolina's Dan River last February.   Duke Energy close to settling with U.S. gov't over coal ash spillREFILE-UPDATE 3-Duke Energy close to settling with US govt over coal ash spill Feb 18 Duke Energy Corp said it could reach a settlement with the U.S. government in the "next several days" over a federal grand jury probe into a coal ash spill in North Carolina's Dan River last February.  REFILE-UPDATE 3-Duke Energy close to settling with US govt over coal ash spill Feb 18 Duke Energy Corp said it could reach a settlement with the U.S. government in the "next several days" over a federal grand jury probe into a coal ash spill in North Carolina's Dan River last February. Duke Energy Corp said it could reach a settlement with the U.S. government in the "next several days" over a federal grand jury probe into a coal ash spill in North Carolina's Dan River last February.REFILE-UPDATE 3-Duke Energy close to settling with US govt over coal ash spill Feb 18 Duke Energy Corp said it could reach a settlement with the U.S. government in the "next several days" over a federal grand jury probe into a coal ash spill in North Carolina's Dan River last February.  Feb 18 Duke Energy Corp, the largest U.S. power company by market value, reported an 86 percent fall in quarterly profit, hurt mainly by a tax charge to repatriate foreign earnings.Duke Energy close to settling with U.S. gov't over coal ash spillREFILE-UPDATE 3-Duke Energy close to settling with US govt over coal ash spill Feb 18 Duke Energy Corp said it could reach a settlement with the U.S. government in the "next several days" over a federal grand jury probe into a coal ash spill in North Carolina's Dan River last February.  REFILE-UPDATE 3-Duke Energy close to settling with US govt over coal ash spill Feb 18 Duke Energy Corp said it could reach a settlement with the U.S. government in the "next several days" over a federal grand jury probe into a coal ash spill in North Carolina's Dan River last February. Duke Energy Corp said it could reach a settlement with the U.S. government in the "next several days" over a federal grand jury probe into a coal ash spill in North Carolina's Dan River last February.REFILE-UPDATE 3-Duke Energy close to settling with US govt over coal ash spill Feb 18 Duke Energy Corp said it could reach a settlement with the U.S. government in the "next several days" over a federal grand jury probe into a coal ash spill in North Carolina's Dan River last February.   
EBAY,Billionaire Carl Icahn added 446,000 eBay shares in 4th qtr NEW YORK, Feb 17 Billionaire activist Carl Icahn slightly boosted his exposure to  eBay Inc by roughly $25 million in the fourth quarter, according to a regulatory filing on Tuesday. 
EOG,EOG Resources profit drops on cheap crude, 2015 budget slashedUPDATE 1-EOG Resources profit widely misses expectations; shares drop WILLISTON, N.D., Feb 18 Oil and natural gas producer EOG Resources Inc posted a quarterly profit far below Wall Street's expectations on Wednesday and slashed its 2015 budget, marking the latest energy giant to fall victim to plunging crude prices.  UPDATE 1-EOG Resources profit widely misses expectations; shares drop WILLISTON, N.D., Feb 18 Oil and natural gas producer EOG Resources Inc posted a quarterly profit far below Wall Street's expectations on Wednesday and slashed its 2015 budget, marking the latest energy giant to fall victim to plunging crude prices. WILLISTON, N.D., Feb 18 Oil and natural gas producer EOG Resources Inc said on Wednesday its quarterly profit fell 23 percent on falling crude oil prices, prompting the company to slash its 2015 budget.UPDATE 1-EOG Resources profit widely misses expectations; shares drop WILLISTON, N.D., Feb 18 Oil and natural gas producer EOG Resources Inc posted a quarterly profit far below Wall Street's expectations on Wednesday and slashed its 2015 budget, marking the latest energy giant to fall victim to plunging crude prices.  
