GOOGL,UK 'Google tax' will target inter-company paymentsUK 'Google tax' will target inter-company payments LONDON, Dec 9 A new British tax on companies that shift profits out of the country and into tax havens will target inter-company fees for services like use of intellectual property, according to a Treasury document seen by Reuters.  UK 'Google tax' will target inter-company payments LONDON, Dec 9 A new British tax on companies that shift profits out of the country and into tax havens will target inter-company fees for services like use of intellectual property, according to a Treasury document seen by Reuters. LONDON A new British tax on companies that shift profits out of the country and into tax havens will target inter-company fees for services like use of intellectual property, according to a Treasury document seen by Reuters.UK 'Google tax' will target inter-company payments LONDON, Dec 9 A new British tax on companies that shift profits out of the country and into tax havens will target inter-company fees for services like use of intellectual property, according to a Treasury document seen by Reuters.  
GOOG,UK 'Google tax' will target inter-company paymentsUK 'Google tax' will target inter-company payments LONDON, Dec 9 A new British tax on companies that shift profits out of the country and into tax havens will target inter-company fees for services like use of intellectual property, according to a Treasury document seen by Reuters.  UK 'Google tax' will target inter-company payments LONDON, Dec 9 A new British tax on companies that shift profits out of the country and into tax havens will target inter-company fees for services like use of intellectual property, according to a Treasury document seen by Reuters. LONDON A new British tax on companies that shift profits out of the country and into tax havens will target inter-company fees for services like use of intellectual property, according to a Treasury document seen by Reuters.UK 'Google tax' will target inter-company payments LONDON, Dec 9 A new British tax on companies that shift profits out of the country and into tax havens will target inter-company fees for services like use of intellectual property, according to a Treasury document seen by Reuters.  
AAPL,UPDATE 1-Morgan Stanley fined $4 million over rule lapse (Adds comment from Morgan Stanley and the SEC, as well as background on the fraud case) 
BA,U.S. spending bill adds $1.46 bln for military to buy 15 Boeing jetsUPDATE 1-U.S. spending bill adds $1.46 bln for military to buy 15 Boeing jets WASHINGTON, Dec 9 A spending bill agreed by lawmakers from the U.S. House and Senate provides $554.2 billion in funding for the U.S. military in fiscal 2015, including $1.46 billion for 15 EA-18G electronic attack jets built by Boeing Co .  UPDATE 1-U.S. spending bill adds $1.46 bln for military to buy 15 Boeing jets WASHINGTON, Dec 9 A spending bill agreed by lawmakers from the U.S. House and Senate provides $554.2 billion in funding for the U.S. military in fiscal 2015, including $1.46 billion for 15 EA-18G electronic attack jets built by Boeing Co . WASHINGTON, Dec 9 A spending bill agreed by lawmakers from the U.S. House and Senate provides $554.2 billion in funding for the U.S. military in fiscal 2015, including $1.46 billion for 15 EA-18G electronic attack jets built by Boeing Co .UPDATE 1-U.S. spending bill adds $1.46 bln for military to buy 15 Boeing jets WASHINGTON, Dec 9 A spending bill agreed by lawmakers from the U.S. House and Senate provides $554.2 billion in funding for the U.S. military in fiscal 2015, including $1.46 billion for 15 EA-18G electronic attack jets built by Boeing Co .  
CBS,David Letterman's final 'Late Show' set for May 20 LOS ANGELES, Dec 10 Late night U.S. talk show host David Letterman will anchor his final broadcast on May 20 before retiring and handing the reins of the "Late Show" to Stephen Colbert, network CBS Corp said on Wednesday. 
C,UPDATE 2-SMBC nears deal to buy Citi's Japan retail businesses-sourcesSMBC nears deal to buy Citi's Japan retail businesses: sourcesMOVES-Castle Harbour hires ex-Citigroup executive Eric DanielUK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud.  UK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud. Dec 10 Financial services provider Castle Harbour Securities appointed former Citigroup Inc  executive Eric Daniel to co-manage its new global convertible bond fund.UK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud.   MOVES-Castle Harbour hires ex-Citigroup executive Eric DanielUK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud.  UK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud. Dec 10 Financial services provider Castle Harbour Securities appointed former Citigroup Inc  executive Eric Daniel to co-manage its new global convertible bond fund.UK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud.  Citigroup Inc  is in the final stages of talks with Sumitomo Mitsui Banking Corp (SMBC) on the sale of its Japanese retail banking operations for about 40 billion yen ($334 million), sources with knowledge of the matter said.MOVES-Castle Harbour hires ex-Citigroup executive Eric DanielUK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud.  UK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud. Dec 10 Financial services provider Castle Harbour Securities appointed former Citigroup Inc  executive Eric Daniel to co-manage its new global convertible bond fund.UK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud.    SMBC nears deal to buy Citi's Japan retail businesses: sourcesMOVES-Castle Harbour hires ex-Citigroup executive Eric DanielUK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud.  UK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud. Dec 10 Financial services provider Castle Harbour Securities appointed former Citigroup Inc  executive Eric Daniel to co-manage its new global convertible bond fund.UK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud.   MOVES-Castle Harbour hires ex-Citigroup executive Eric DanielUK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud.  UK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud. Dec 10 Financial services provider Castle Harbour Securities appointed former Citigroup Inc  executive Eric Daniel to co-manage its new global convertible bond fund.UK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud.  Citigroup Inc  is in the final stages of talks with Sumitomo Mitsui Banking Corp (SMBC) on the sale of its Japanese retail banking operations for about 40 billion yen ($334 million), sources with knowledge of the matter said.MOVES-Castle Harbour hires ex-Citigroup executive Eric DanielUK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud.  UK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud. Dec 10 Financial services provider Castle Harbour Securities appointed former Citigroup Inc  executive Eric Daniel to co-manage its new global convertible bond fund.UK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud.   * SMBC to buy Citi's Japan retail operations for about $330m - sourcesSMBC nears deal to buy Citi's Japan retail businesses: sourcesMOVES-Castle Harbour hires ex-Citigroup executive Eric DanielUK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud.  UK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud. Dec 10 Financial services provider Castle Harbour Securities appointed former Citigroup Inc  executive Eric Daniel to co-manage its new global convertible bond fund.UK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud.   MOVES-Castle Harbour hires ex-Citigroup executive Eric DanielUK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud.  UK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud. Dec 10 Financial services provider Castle Harbour Securities appointed former Citigroup Inc  executive Eric Daniel to co-manage its new global convertible bond fund.UK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud.  Citigroup Inc  is in the final stages of talks with Sumitomo Mitsui Banking Corp (SMBC) on the sale of its Japanese retail banking operations for about 40 billion yen ($334 million), sources with knowledge of the matter said.MOVES-Castle Harbour hires ex-Citigroup executive Eric DanielUK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud.  UK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud. Dec 10 Financial services provider Castle Harbour Securities appointed former Citigroup Inc  executive Eric Daniel to co-manage its new global convertible bond fund.UK court reserves judgment in Citi, Mercuria's Chinese metals dispute LONDON A London court declined to make an immediate ruling on Wednesday in a case between U.S. bank Citigroup Inc  and trade house Mercuria over who should face about $270 million of potential losses from metals financing deals in China, following a probe into suspected fraud.    
