GM,GM China to recall more than 40,000 faulty Buick LaCrosses in March SHANGHAI, Nov 29 General Motor Co's main Chinese joint venture will  recall 40,496 Buick LaCrosses in March next year due to faulty headlights, China's top quality watchdog said. 
WFC,UPDATE 1-Lawsuit accuses Wells Fargo of biased lending in Chicago areaLawsuit accuses Wells Fargo of biased lending in Chicago area Wells Fargo & Co was sued on Friday by Cook County, Illinois, which accused the largest U.S. mortgage lender of targeting black, Hispanic and female borrowers with predatory and discriminatory lending in the Chicago area.  Lawsuit accuses Wells Fargo of biased lending in Chicago area Wells Fargo & Co was sued on Friday by Cook County, Illinois, which accused the largest U.S. mortgage lender of targeting black, Hispanic and female borrowers with predatory and discriminatory lending in the Chicago area. Nov 28 Wells Fargo & Co was sued on Friday by Cook County, Illinois, which accused the largest U.S. mortgage lender of targeting black, Hispanic and female borrowers with predatory and discriminatory lending in the Chicago area.Lawsuit accuses Wells Fargo of biased lending in Chicago area Wells Fargo & Co was sued on Friday by Cook County, Illinois, which accused the largest U.S. mortgage lender of targeting black, Hispanic and female borrowers with predatory and discriminatory lending in the Chicago area.  
