AGN,FDA approves expanded use of Salix Pharma's constipation drugUPDATE 1-Salix's constipation drug gets approval for expanded use Sept 29 Salix Pharmaceuticals Ltd said the U.S. Food and Drug Administration approved an expanded use of its constipation treatment.  UPDATE 1-Salix's constipation drug gets approval for expanded use Sept 29 Salix Pharmaceuticals Ltd said the U.S. Food and Drug Administration approved an expanded use of its constipation treatment. Sept 29 Salix Pharmaceuticals Ltd said the U.S. Food and Drug Administration approved an expanded use of its constipation treatment.UPDATE 1-Salix's constipation drug gets approval for expanded use Sept 29 Salix Pharmaceuticals Ltd said the U.S. Food and Drug Administration approved an expanded use of its constipation treatment.  
GOOGL,Taxes, fees: the worldwide battle between utilities and solarCanada's TV watchdog to ignore Netflix, Google after data denialCanada's TV watchdog to ignore Netflix, Google after data denialEU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday. TORONTO Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.   Canada's TV watchdog to ignore Netflix, Google after data denialEU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday. TORONTO Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  TORONTO, Sept 29 Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.Canada's TV watchdog to ignore Netflix, Google after data denialEU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday. TORONTO Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.    Canada's TV watchdog to ignore Netflix, Google after data denialCanada's TV watchdog to ignore Netflix, Google after data denialEU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday. TORONTO Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.   Canada's TV watchdog to ignore Netflix, Google after data denialEU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday. TORONTO Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  TORONTO, Sept 29 Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.Canada's TV watchdog to ignore Netflix, Google after data denialEU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday. TORONTO Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.   MADRID/SYDNEY (This version of the Sept. 28 story has been repeated with no changes in text)Canada's TV watchdog to ignore Netflix, Google after data denialCanada's TV watchdog to ignore Netflix, Google after data denialEU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday. TORONTO Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.   Canada's TV watchdog to ignore Netflix, Google after data denialEU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday. TORONTO Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  TORONTO, Sept 29 Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.Canada's TV watchdog to ignore Netflix, Google after data denialEU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday. TORONTO Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.    
GOOG,Taxes, fees: the worldwide battle between utilities and solarCanada's TV watchdog to ignore Netflix, Google after data denialCanada's TV watchdog to ignore Netflix, Google after data denialEU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday. TORONTO Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.   Canada's TV watchdog to ignore Netflix, Google after data denialEU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday. TORONTO Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  TORONTO, Sept 29 Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.Canada's TV watchdog to ignore Netflix, Google after data denialEU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday. TORONTO Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.    Canada's TV watchdog to ignore Netflix, Google after data denialCanada's TV watchdog to ignore Netflix, Google after data denialEU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday. TORONTO Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.   Canada's TV watchdog to ignore Netflix, Google after data denialEU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday. TORONTO Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  TORONTO, Sept 29 Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.Canada's TV watchdog to ignore Netflix, Google after data denialEU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday. TORONTO Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.   MADRID/SYDNEY (This version of the Sept. 28 story has been repeated with no changes in text)Canada's TV watchdog to ignore Netflix, Google after data denialCanada's TV watchdog to ignore Netflix, Google after data denialEU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday. TORONTO Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.   Canada's TV watchdog to ignore Netflix, Google after data denialEU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday. TORONTO Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  TORONTO, Sept 29 Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.Canada's TV watchdog to ignore Netflix, Google after data denialEU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.  EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday. TORONTO Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.EU telecoms nominee stands up for net neutrality BRUSSELS, Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access, the incoming EU telecoms commissioner said on Monday.    
AIG,RPT-Six years after AIG bailout, trial asks: was it legal?UPDATE 2-Six years after AIG bailout, trial asks: was it legal? (Adds details from lawyers' opening statements, background on case)  UPDATE 2-Six years after AIG bailout, trial asks: was it legal? (Adds details from lawyers' opening statements, background on case) WASHINGTON, Sept 29 One of the more unusual trials to come out of the 2008 financial crisis is set to begin on Monday, when a federal judge will consider whether the U.S. government's rescue of American International Group Inc  was, in fact, legal.UPDATE 2-Six years after AIG bailout, trial asks: was it legal? (Adds details from lawyers' opening statements, background on case)  
