ABBV,U.S. patent office rules against Amgen Humira challengeU.S. patent office rules against Amgen Humira challengeUPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.  UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine. U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.   U.S. patent office rules against Amgen Humira challengeUPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.  UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine. U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.  Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.U.S. patent office rules against Amgen Humira challengeUPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.  UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine. U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.   
AMZN,Brazil court suspends Amazon hydrodam license on native demands RIO DE JANEIRO, Jan 14 A Brazilian court suspended Belo Monte's operating license for its Amazon hydroelectric dam, one of the world's largest, only weeks before owner Norte Energia SA planned to start up turbines, Brazilian prosecutors said on Thursday. 
AMGN,BRIEF-U.S. Patent office declines Amgen Humira patent challengesU.S. patent office rules against Amgen Humira challengeU.S. patent office rules against Amgen Humira challengeUPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.  UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine. U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.   U.S. patent office rules against Amgen Humira challengeUPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.  UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine. U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.  Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.U.S. patent office rules against Amgen Humira challengeUPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.  UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine. U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.    U.S. patent office rules against Amgen Humira challengeU.S. patent office rules against Amgen Humira challengeUPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.  UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine. U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.   U.S. patent office rules against Amgen Humira challengeUPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.  UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine. U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.  Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.U.S. patent office rules against Amgen Humira challengeUPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.  UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine. U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.   * Says u.s. Patent office denies amgen challenge to review Humira formulation patents  Source text for Eikon:  Further company coverage:    (Reporting By Bill Berkrot)U.S. patent office rules against Amgen Humira challengeU.S. patent office rules against Amgen Humira challengeUPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.  UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine. U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.   U.S. patent office rules against Amgen Humira challengeUPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.  UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine. U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.  Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.U.S. patent office rules against Amgen Humira challengeUPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.  UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine. U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.UPDATE 1-U.S. patent office rules against Amgen Humira challenge Jan 14 U.S. patent officials on Thursday denied petitions by Amgen to review two formulation patents on AbbVie's Humira, a potential setback in Amgen efforts to market a biosimilar version of the world's top-selling prescription medicine.    
AAPL,Nikkei tumbles 2.7 pct, gives up previous day's gains on oil, growth worries TOKYO, Jan 14 Japanese stocks fell on Thursday, giving up most of the previous day's gains as weak oil prices fanned fears about a slowdown in the global economy. 
BAC,MOVES-Bank of America names new co-head of investment banking for Asia Pacific - memo HONG KONG, Jan 14 Bank of America Merrill Lynch  has named Elif Bilgi Zapparoli as its new co-head of corporate and investment banking for the Asia Pacific region, according to an internal memo seen by Reuters on Thursday. 
BBY,Best Buy sales fall 3.6 pct in holiday shopping seasonUPDATE 2-Best Buy lowers sales outlook after holiday sales drop Jan 14 Best Buy Co Inc said it expected its U.S. sales to fall by about 1.5 percent in the current quarter after weak demand for mobile phones during the holiday season, pushing its shares down 6 percent in premarket trading on Thursday.  UPDATE 2-Best Buy lowers sales outlook after holiday sales drop Jan 14 Best Buy Co Inc said it expected its U.S. sales to fall by about 1.5 percent in the current quarter after weak demand for mobile phones during the holiday season, pushing its shares down 6 percent in premarket trading on Thursday. Jan 14 Best Buy Co Inc, the largest U.S. consumer electronics retailer, reported a 3.6 percent fall in sales during the holiday shopping season, mainly due to lower demand for mobile phones.UPDATE 2-Best Buy lowers sales outlook after holiday sales drop Jan 14 Best Buy Co Inc said it expected its U.S. sales to fall by about 1.5 percent in the current quarter after weak demand for mobile phones during the holiday season, pushing its shares down 6 percent in premarket trading on Thursday.  
