AES,UPDATE 4-Exelon to become top US power distributor with Pepco buy * Offers to buy Pepco for $6.83 bln, or $27.25/share in cash 
AET,UPDATE 3-WellPoint's Obamacare business making a profit, so far April 30 WellPoint Inc on Wednesday said that its Obamacare exchange business was sustainable so far, echoing comments from another major insurer last week that these new customers have cost as much as expected, not more. 
AKAM,U.S. high court conflicted over Limelight Networks patent fight WASHINGTON, April 30 The U.S. Supreme Court on Wednesday appeared unsure how to proceed in a dispute over whether Limelight Networks Inc infringed upon patented technology for managing Web images and video held by Akamai Technologies Inc. 
GOOGL,Facebook launches mobile ad network to vie with Google, TwitterSuccess brings sanctions for Putin's judo partnerSuccess brings sanctions for Putin's judo partner MOSCOW Fortune has smiled on judo coach Arkady Rotenberg, bringing his businesses Google-like growth and a key role in staging the Winter Olympics. It has now brought down on him the wrath of the United States government.  Success brings sanctions for Putin's judo partner MOSCOW Fortune has smiled on judo coach Arkady Rotenberg, bringing his businesses Google-like growth and a key role in staging the Winter Olympics. It has now brought down on him the wrath of the United States government. * Sanctioned businessman is Putin's childhood judo partnerSuccess brings sanctions for Putin's judo partner MOSCOW Fortune has smiled on judo coach Arkady Rotenberg, bringing his businesses Google-like growth and a key role in staging the Winter Olympics. It has now brought down on him the wrath of the United States government.   Success brings sanctions for Putin's judo partnerSuccess brings sanctions for Putin's judo partner MOSCOW Fortune has smiled on judo coach Arkady Rotenberg, bringing his businesses Google-like growth and a key role in staging the Winter Olympics. It has now brought down on him the wrath of the United States government.  Success brings sanctions for Putin's judo partner MOSCOW Fortune has smiled on judo coach Arkady Rotenberg, bringing his businesses Google-like growth and a key role in staging the Winter Olympics. It has now brought down on him the wrath of the United States government. * Sanctioned businessman is Putin's childhood judo partnerSuccess brings sanctions for Putin's judo partner MOSCOW Fortune has smiled on judo coach Arkady Rotenberg, bringing his businesses Google-like growth and a key role in staging the Winter Olympics. It has now brought down on him the wrath of the United States government.  SAN FRANCISCO, April 30 Facebook Inc  rolled out a new service that it envisions will distribute ads across a network of mobile applications, opening the door to a new source of revenue for the Internet social network.Success brings sanctions for Putin's judo partnerSuccess brings sanctions for Putin's judo partner MOSCOW Fortune has smiled on judo coach Arkady Rotenberg, bringing his businesses Google-like growth and a key role in staging the Winter Olympics. It has now brought down on him the wrath of the United States government.  Success brings sanctions for Putin's judo partner MOSCOW Fortune has smiled on judo coach Arkady Rotenberg, bringing his businesses Google-like growth and a key role in staging the Winter Olympics. It has now brought down on him the wrath of the United States government. * Sanctioned businessman is Putin's childhood judo partnerSuccess brings sanctions for Putin's judo partner MOSCOW Fortune has smiled on judo coach Arkady Rotenberg, bringing his businesses Google-like growth and a key role in staging the Winter Olympics. It has now brought down on him the wrath of the United States government.   
GOOG,Facebook launches mobile ad network to vie with Google, TwitterSuccess brings sanctions for Putin's judo partnerSuccess brings sanctions for Putin's judo partner MOSCOW Fortune has smiled on judo coach Arkady Rotenberg, bringing his businesses Google-like growth and a key role in staging the Winter Olympics. It has now brought down on him the wrath of the United States government.  Success brings sanctions for Putin's judo partner MOSCOW Fortune has smiled on judo coach Arkady Rotenberg, bringing his businesses Google-like growth and a key role in staging the Winter Olympics. It has now brought down on him the wrath of the United States government. * Sanctioned businessman is Putin's childhood judo partnerSuccess brings sanctions for Putin's judo partner MOSCOW Fortune has smiled on judo coach Arkady Rotenberg, bringing his businesses Google-like growth and a key role in staging the Winter Olympics. It has now brought down on him the wrath of the United States government.   Success brings sanctions for Putin's judo partnerSuccess brings sanctions for Putin's judo partner MOSCOW Fortune has smiled on judo coach Arkady Rotenberg, bringing his businesses Google-like growth and a key role in staging the Winter Olympics. It has now brought down on him the wrath of the United States government.  Success brings sanctions for Putin's judo partner MOSCOW Fortune has smiled on judo coach Arkady Rotenberg, bringing his businesses Google-like growth and a key role in staging the Winter Olympics. It has now brought down on him the wrath of the United States government. * Sanctioned businessman is Putin's childhood judo partnerSuccess brings sanctions for Putin's judo partner MOSCOW Fortune has smiled on judo coach Arkady Rotenberg, bringing his businesses Google-like growth and a key role in staging the Winter Olympics. It has now brought down on him the wrath of the United States government.  SAN FRANCISCO, April 30 Facebook Inc  rolled out a new service that it envisions will distribute ads across a network of mobile applications, opening the door to a new source of revenue for the Internet social network.Success brings sanctions for Putin's judo partnerSuccess brings sanctions for Putin's judo partner MOSCOW Fortune has smiled on judo coach Arkady Rotenberg, bringing his businesses Google-like growth and a key role in staging the Winter Olympics. It has now brought down on him the wrath of the United States government.  Success brings sanctions for Putin's judo partner MOSCOW Fortune has smiled on judo coach Arkady Rotenberg, bringing his businesses Google-like growth and a key role in staging the Winter Olympics. It has now brought down on him the wrath of the United States government. * Sanctioned businessman is Putin's childhood judo partnerSuccess brings sanctions for Putin's judo partner MOSCOW Fortune has smiled on judo coach Arkady Rotenberg, bringing his businesses Google-like growth and a key role in staging the Winter Olympics. It has now brought down on him the wrath of the United States government.   
MO,Altria to appeal revival of $10.1 bln verdict that it misled smokersCORRECTED-UPDATE 1-Altria to appeal revived $10.1 bln 'light' cigarette verdictUPDATE 2-Altria to appeal revived $10.1 bln 'light' cigarette verdict (Adds labeling changes, market share, updated stock price, paragraphs 10-11 and 15)  UPDATE 2-Altria to appeal revived $10.1 bln 'light' cigarette verdict (Adds labeling changes, market share, updated stock price, paragraphs 10-11 and 15) (Changes 'its' to 'the' in first paragraph, correcting to show that Philip Morris is a unit of Altria))UPDATE 2-Altria to appeal revived $10.1 bln 'light' cigarette verdict (Adds labeling changes, market share, updated stock price, paragraphs 10-11 and 15)   CORRECTED-UPDATE 1-Altria to appeal revived $10.1 bln 'light' cigarette verdictUPDATE 2-Altria to appeal revived $10.1 bln 'light' cigarette verdict (Adds labeling changes, market share, updated stock price, paragraphs 10-11 and 15)  UPDATE 2-Altria to appeal revived $10.1 bln 'light' cigarette verdict (Adds labeling changes, market share, updated stock price, paragraphs 10-11 and 15) (Changes 'its' to 'the' in first paragraph, correcting to show that Philip Morris is a unit of Altria))UPDATE 2-Altria to appeal revived $10.1 bln 'light' cigarette verdict (Adds labeling changes, market share, updated stock price, paragraphs 10-11 and 15)  April 30 An Illinois state court has reinstated a $10.1 billion verdict against Philip Morris USA in a lawsuit accusing the Altria Group Inc unit of misleading consumers about the risks of smoking "light" cigarettes.  Philip Morris USA said it will appeal immediately.CORRECTED-UPDATE 1-Altria to appeal revived $10.1 bln 'light' cigarette verdictUPDATE 2-Altria to appeal revived $10.1 bln 'light' cigarette verdict (Adds labeling changes, market share, updated stock price, paragraphs 10-11 and 15)  UPDATE 2-Altria to appeal revived $10.1 bln 'light' cigarette verdict (Adds labeling changes, market share, updated stock price, paragraphs 10-11 and 15) (Changes 'its' to 'the' in first paragraph, correcting to show that Philip Morris is a unit of Altria))UPDATE 2-Altria to appeal revived $10.1 bln 'light' cigarette verdict (Adds labeling changes, market share, updated stock price, paragraphs 10-11 and 15)   
ADP,U.S. private sector adds 220,000 jobs in April: ADP NEW YORK U.S. private employers added 220,000 workers in April, the highest amount since November and above analysts' expectations, a report by a payrolls processor showed on Wednesday. | Video  
BA,Ryanair buys five more Boeing 737-800 planes DUBLIN, April 30 Low cost carrier Ryanair  said on Wednesday it had agreed to buy five more Boeing  737-800 aircraft, taking its order book to 180 new Boeing planes worth over $16 billion. 
CBS,BRIEF-CBS CEO says there will not be great financial harm if CBS loses the Aereo case - cnbcBritish media mogul to sell Channel 5 to Viacom for 450 mln stg April 30 British media baron Richard Desmond will announce that he is selling free-to-air TV broadcaster Channel 5 to U.S.-based Viacom Inc for up to 450 million pounds ($760 million), The Guardian reported On Wednesday, without citing sources.  British media mogul to sell Channel 5 to Viacom for 450 mln stg April 30 British media baron Richard Desmond will announce that he is selling free-to-air TV broadcaster Channel 5 to U.S.-based Viacom Inc for up to 450 million pounds ($760 million), The Guardian reported On Wednesday, without citing sources. * Chief says there will not be great financial harm if cbs loses the aereo case - cnbc  Source text for Eikon:  Further company coverage:    (Reporting by Jennifer Saba in New York)British media mogul to sell Channel 5 to Viacom for 450 mln stg April 30 British media baron Richard Desmond will announce that he is selling free-to-air TV broadcaster Channel 5 to U.S.-based Viacom Inc for up to 450 million pounds ($760 million), The Guardian reported On Wednesday, without citing sources.  
CHK,Justice Department ends antitrust probe of Chesapeake dealsUPDATE 1-Justice Department ends antitrust probe of Chesapeake, Encana ATLANTA, April 30 The U.S. Department of Justice has ended a probe of possible antitrust violations by Chesapeake Energy Corp and Encana Corp related to their land-leasing activities in Michigan, the companies said.  UPDATE 1-Justice Department ends antitrust probe of Chesapeake, Encana ATLANTA, April 30 The U.S. Department of Justice has ended a probe of possible antitrust violations by Chesapeake Energy Corp and Encana Corp related to their land-leasing activities in Michigan, the companies said. ATLANTA, April 30 The U.S. Department of Justice has ended a probe of possible antitrust violations by Chesapeake Energy Corp related to the company's land-leasing activities in Michigan, the company said.UPDATE 1-Justice Department ends antitrust probe of Chesapeake, Encana ATLANTA, April 30 The U.S. Department of Justice has ended a probe of possible antitrust violations by Chesapeake Energy Corp and Encana Corp related to their land-leasing activities in Michigan, the companies said.  
CSCO,Cisco Investments commits $150 million to start-up companies SAN FRANCISCO, April 30 Cisco's corporate venture-capital arm said it would deploy $150 million to start-up companies over the next two to three years, accelerating its investments into areas such as Internet-enabled communication between objects. 
CMCSA,Singer Gwen Stefani joins judges panel on NBC's 'The Voice'Singer Gwen Stefani joins judges panel on NBC's 'The Voice'Charter withdraws slate for Time Warner Cable's board April 30 Charter Communications, which lost out to Comcast Corp in a bid to acquire Time Warner Cable Inc, has withdrawn its slate of nominees to Time Warner Cable's board.  Charter withdraws slate for Time Warner Cable's board April 30 Charter Communications, which lost out to Comcast Corp in a bid to acquire Time Warner Cable Inc, has withdrawn its slate of nominees to Time Warner Cable's board. LOS ANGELES Singer Gwen Stefani will be sitting alongside fellow star musicians Pharrell Williams, Adam Levine and Blake Shelton in the forthcoming season of NBC's singing talent competition "The Voice," the Comcast Corp-owned network said on Tuesday.Charter withdraws slate for Time Warner Cable's board April 30 Charter Communications, which lost out to Comcast Corp in a bid to acquire Time Warner Cable Inc, has withdrawn its slate of nominees to Time Warner Cable's board.   Singer Gwen Stefani joins judges panel on NBC's 'The Voice'Charter withdraws slate for Time Warner Cable's board April 30 Charter Communications, which lost out to Comcast Corp in a bid to acquire Time Warner Cable Inc, has withdrawn its slate of nominees to Time Warner Cable's board.  Charter withdraws slate for Time Warner Cable's board April 30 Charter Communications, which lost out to Comcast Corp in a bid to acquire Time Warner Cable Inc, has withdrawn its slate of nominees to Time Warner Cable's board. LOS ANGELES Singer Gwen Stefani will be sitting alongside fellow star musicians Pharrell Williams, Adam Levine and Blake Shelton in the forthcoming season of NBC's singing talent competition "The Voice," the Comcast Corp-owned network said on Tuesday.Charter withdraws slate for Time Warner Cable's board April 30 Charter Communications, which lost out to Comcast Corp in a bid to acquire Time Warner Cable Inc, has withdrawn its slate of nominees to Time Warner Cable's board.  LOS ANGELES, April 29 Singer Gwen Stefani will be sitting alongside fellow star musicians Pharrell Williams, Adam Levine and Blake Shelton in the forthcoming season of NBC's singing talent competition "The Voice," the Comcast Corp-owned  network said on Tuesday.Singer Gwen Stefani joins judges panel on NBC's 'The Voice'Charter withdraws slate for Time Warner Cable's board April 30 Charter Communications, which lost out to Comcast Corp in a bid to acquire Time Warner Cable Inc, has withdrawn its slate of nominees to Time Warner Cable's board.  Charter withdraws slate for Time Warner Cable's board April 30 Charter Communications, which lost out to Comcast Corp in a bid to acquire Time Warner Cable Inc, has withdrawn its slate of nominees to Time Warner Cable's board. LOS ANGELES Singer Gwen Stefani will be sitting alongside fellow star musicians Pharrell Williams, Adam Levine and Blake Shelton in the forthcoming season of NBC's singing talent competition "The Voice," the Comcast Corp-owned network said on Tuesday.Charter withdraws slate for Time Warner Cable's board April 30 Charter Communications, which lost out to Comcast Corp in a bid to acquire Time Warner Cable Inc, has withdrawn its slate of nominees to Time Warner Cable's board.   
DUK,DIARY-U.S. MEETINGS/WEEK AHEADUPDATE 4-Exelon to become top US power distributor with Pepco buy * Offers to buy Pepco for $6.83 bln, or $27.25/share in cash  UPDATE 4-Exelon to become top US power distributor with Pepco buy * Offers to buy Pepco for $6.83 bln, or $27.25/share in cash THOMSON REUTERS, Apr 30,2014 - Corporate Meetings for US companies for Week ahead.         S&P; 500 Earnings - Weekly           S&P; 500 Earnings - Day Ahead        Non S&P; 500 - Weekly               Non S&P; 500 - Day Ahead             ConferenceCall/Webcast - Weekly    ConferenceCall/Webcast - Day        S&P; 500 Earnings - Monthly           Meetings - Day Ahead                Economic Indicators                  Dividends                           Daily earnings hits & misses         Federal ReseUPDATE 4-Exelon to become top US power distributor with Pepco buy * Offers to buy Pepco for $6.83 bln, or $27.25/share in cash  
