AAPL,China's Xiaomi says to more than double smartphone sales in 2014US STOCKS-Wall St dips on first trading day of 2014; techs weighChina's Xiaomi says to more than double smartphone sales in 2014US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013   US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  BEIJING Chinese budget smartphone maker Xiaomi plans to sell 40 million handsets in 2014, more than double the number it sold in 2013, its chairman said on Thursday, reinforcing the company's ambitions to outsell more expensive offerings from Apple Inc and Samsung Electronics Co Ltd.US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013    China's Xiaomi says to more than double smartphone sales in 2014US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013   US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  BEIJING Chinese budget smartphone maker Xiaomi plans to sell 40 million handsets in 2014, more than double the number it sold in 2013, its chairman said on Thursday, reinforcing the company's ambitions to outsell more expensive offerings from Apple Inc and Samsung Electronics Co Ltd.US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013   * Among top decliners are stocks that gained most in 2013China's Xiaomi says to more than double smartphone sales in 2014US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013   US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  BEIJING Chinese budget smartphone maker Xiaomi plans to sell 40 million handsets in 2014, more than double the number it sold in 2013, its chairman said on Thursday, reinforcing the company's ambitions to outsell more expensive offerings from Apple Inc and Samsung Electronics Co Ltd.US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013     US STOCKS-Wall St dips on first trading day of 2014; techs weighChina's Xiaomi says to more than double smartphone sales in 2014US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013   US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  BEIJING Chinese budget smartphone maker Xiaomi plans to sell 40 million handsets in 2014, more than double the number it sold in 2013, its chairman said on Thursday, reinforcing the company's ambitions to outsell more expensive offerings from Apple Inc and Samsung Electronics Co Ltd.US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013    China's Xiaomi says to more than double smartphone sales in 2014US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013   US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  BEIJING Chinese budget smartphone maker Xiaomi plans to sell 40 million handsets in 2014, more than double the number it sold in 2013, its chairman said on Thursday, reinforcing the company's ambitions to outsell more expensive offerings from Apple Inc and Samsung Electronics Co Ltd.US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013   * Among top decliners are stocks that gained most in 2013China's Xiaomi says to more than double smartphone sales in 2014US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013   US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  BEIJING Chinese budget smartphone maker Xiaomi plans to sell 40 million handsets in 2014, more than double the number it sold in 2013, its chairman said on Thursday, reinforcing the company's ambitions to outsell more expensive offerings from Apple Inc and Samsung Electronics Co Ltd.US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013    BEIJING, Jan 2 Chinese budget smartphone maker Xiaomi plans to sell 40 million handsets in 2014, more than double the number it sold in 2013, its chairman said on Thursday, reinforcing the company's ambitions to outsell more expensive offerings from Apple Inc and Samsung Electronics Co Ltd.US STOCKS-Wall St dips on first trading day of 2014; techs weighChina's Xiaomi says to more than double smartphone sales in 2014US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013   US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  BEIJING Chinese budget smartphone maker Xiaomi plans to sell 40 million handsets in 2014, more than double the number it sold in 2013, its chairman said on Thursday, reinforcing the company's ambitions to outsell more expensive offerings from Apple Inc and Samsung Electronics Co Ltd.US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013    China's Xiaomi says to more than double smartphone sales in 2014US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013   US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  BEIJING Chinese budget smartphone maker Xiaomi plans to sell 40 million handsets in 2014, more than double the number it sold in 2013, its chairman said on Thursday, reinforcing the company's ambitions to outsell more expensive offerings from Apple Inc and Samsung Electronics Co Ltd.US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013   * Among top decliners are stocks that gained most in 2013China's Xiaomi says to more than double smartphone sales in 2014US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013   US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  BEIJING Chinese budget smartphone maker Xiaomi plans to sell 40 million handsets in 2014, more than double the number it sold in 2013, its chairman said on Thursday, reinforcing the company's ambitions to outsell more expensive offerings from Apple Inc and Samsung Electronics Co Ltd.US STOCKS-Wall St falls on first trading day of 2014; techs weighUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 * Among top decliners are stocks that gained most in 2013US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013     
BAC,Bank of America Merrill Lynch remains top US municipal underwriterUPDATE 1-BofA Merrill Lynch still top U.S. municipal underwriter WASHINGTON, Jan 2 Bank of America Merrill Lynch  remained the top underwriter in a shrinking U.S. municipal bond market in 2013, while California sold the most debt in the year, Thomson Reuters data released on Thursday showed.  UPDATE 1-BofA Merrill Lynch still top U.S. municipal underwriter WASHINGTON, Jan 2 Bank of America Merrill Lynch  remained the top underwriter in a shrinking U.S. municipal bond market in 2013, while California sold the most debt in the year, Thomson Reuters data released on Thursday showed. WASHINGTON, Jan 2 Bank of America Merrill Lynch remained the top underwriter for U.S. municipal bond deals in 2013, even as debt sales fell 15.1 percent to $311.8 billion from the prior year, according to Thomson Reuters final data released on Thursday.UPDATE 1-BofA Merrill Lynch still top U.S. municipal underwriter WASHINGTON, Jan 2 Bank of America Merrill Lynch  remained the top underwriter in a shrinking U.S. municipal bond market in 2013, while California sold the most debt in the year, Thomson Reuters data released on Thursday showed.  
C,Citigroup paid $250 mln to resolve U.S. mortgage suitUPDATE 1-Citigroup paid $250 mln to resolve U.S. mortgage suit WASHINGTON, Jan 2 Citigroup Inc. paid $250 million to taxpayer-owned Fannie Mae and Freddie Mac  to settle a lawsuit over soured mortgage securities, the regulator of the two housing finance firms said on Thursday.  UPDATE 1-Citigroup paid $250 mln to resolve U.S. mortgage suit WASHINGTON, Jan 2 Citigroup Inc. paid $250 million to taxpayer-owned Fannie Mae and Freddie Mac  to settle a lawsuit over soured mortgage securities, the regulator of the two housing finance firms said on Thursday. WASHINGTON, Jan 2 Citigroup Inc. paid $250 million to taxpayer-owned Fannie Mae and Freddie Mac  to settle a lawsuit over soured mortgage securities, the regulator of the two housing finance firms said on Thursday.UPDATE 1-Citigroup paid $250 mln to resolve U.S. mortgage suit WASHINGTON, Jan 2 Citigroup Inc. paid $250 million to taxpayer-owned Fannie Mae and Freddie Mac  to settle a lawsuit over soured mortgage securities, the regulator of the two housing finance firms said on Thursday.  
GE,UPDATE 1-Citigroup paid $250 mln to resolve U.S. mortgage suit WASHINGTON, Jan 2 Citigroup Inc. paid $250 million to taxpayer-owned Fannie Mae and Freddie Mac  to settle a lawsuit over soured mortgage securities, the regulator of the two housing finance firms said on Thursday. 
GM,UPDATE 2-Fiat strikes $4.35 billion deal to buy rest of ChryslerDEALTALK-Private investors increasingly keen on Ally shares NEW YORK, Jan 2 Demand for Ally Financial's  shares has been ramping up, with investors paying increasingly high prices in recent private transactions that signal the U.S. government could be able to sell its remaining stake in the auto lender this year, sources familiar with the situation said.  DEALTALK-Private investors increasingly keen on Ally shares NEW YORK, Jan 2 Demand for Ally Financial's  shares has been ramping up, with investors paying increasingly high prices in recent private transactions that signal the U.S. government could be able to sell its remaining stake in the auto lender this year, sources familiar with the situation said. * Ends year-long dispute between Fiat and UAW health trustDEALTALK-Private investors increasingly keen on Ally shares NEW YORK, Jan 2 Demand for Ally Financial's  shares has been ramping up, with investors paying increasingly high prices in recent private transactions that signal the U.S. government could be able to sell its remaining stake in the auto lender this year, sources familiar with the situation said.  
JPM,FireEye buys cyber forensics firm Mandiant for about $1 bln BOSTON, Jan 2 Cybersecurity company FireEye Inc , one of last year's hottest IPOs, has acquired Mandiant Corp, the computer forensics specialist best known for unveiling a secretive Chinese military unit believed to be behind a series of hacking attacks on U.S. companies. 
M,Martha Stewart settles legal dispute with Macy'sCORRECTED-UPDATE 2-Martha Stewart, Macy's settle lawsuit over Penney dealUPDATE 3-Martha Stewart, Macy's settle lawsuit over Penney deal * Macy's says deal does not affect lawsuit against Penney  UPDATE 3-Martha Stewart, Macy's settle lawsuit over Penney deal * Macy's says deal does not affect lawsuit against Penney (Corrects paragraph 4 to say that Macy's sued Martha Stewart and J.C. Penney in 2012, not last year)UPDATE 3-Martha Stewart, Macy's settle lawsuit over Penney deal * Macy's says deal does not affect lawsuit against Penney   CORRECTED-UPDATE 2-Martha Stewart, Macy's settle lawsuit over Penney dealUPDATE 3-Martha Stewart, Macy's settle lawsuit over Penney deal * Macy's says deal does not affect lawsuit against Penney  UPDATE 3-Martha Stewart, Macy's settle lawsuit over Penney deal * Macy's says deal does not affect lawsuit against Penney (Corrects paragraph 4 to say that Macy's sued Martha Stewart and J.C. Penney in 2012, not last year)UPDATE 3-Martha Stewart, Macy's settle lawsuit over Penney deal * Macy's says deal does not affect lawsuit against Penney  Jan 2 Martha Stewart Living Omnimedia Inc  said it had settled a legal dispute with retailer Macy's Inc over exclusive rights to its home products.CORRECTED-UPDATE 2-Martha Stewart, Macy's settle lawsuit over Penney dealUPDATE 3-Martha Stewart, Macy's settle lawsuit over Penney deal * Macy's says deal does not affect lawsuit against Penney  UPDATE 3-Martha Stewart, Macy's settle lawsuit over Penney deal * Macy's says deal does not affect lawsuit against Penney (Corrects paragraph 4 to say that Macy's sued Martha Stewart and J.C. Penney in 2012, not last year)UPDATE 3-Martha Stewart, Macy's settle lawsuit over Penney deal * Macy's says deal does not affect lawsuit against Penney   
NWSA,21st Century Fox sells Star China TV stake21st Century Fox sells Star China TV stake 21st Century Fox said on Thursday it would sell its 47 percent stake in Star China TV to the TV channel operator's management and private equity fund China Media Capital.  21st Century Fox sells Star China TV stake 21st Century Fox said on Thursday it would sell its 47 percent stake in Star China TV to the TV channel operator's management and private equity fund China Media Capital. Jan 2 21st Century Fox said on Thursday it would sell its 47 percent stake in Star China TV to the TV channel operator's management and private equity fund China Media Capital.21st Century Fox sells Star China TV stake 21st Century Fox said on Thursday it would sell its 47 percent stake in Star China TV to the TV channel operator's management and private equity fund China Media Capital.  
NWS,21st Century Fox sells Star China TV stake21st Century Fox sells Star China TV stake 21st Century Fox said on Thursday it would sell its 47 percent stake in Star China TV to the TV channel operator's management and private equity fund China Media Capital.  21st Century Fox sells Star China TV stake 21st Century Fox said on Thursday it would sell its 47 percent stake in Star China TV to the TV channel operator's management and private equity fund China Media Capital. Jan 2 21st Century Fox said on Thursday it would sell its 47 percent stake in Star China TV to the TV channel operator's management and private equity fund China Media Capital.21st Century Fox sells Star China TV stake 21st Century Fox said on Thursday it would sell its 47 percent stake in Star China TV to the TV channel operator's management and private equity fund China Media Capital.  
URBN,BRIEF-Urban Outfitters up 3.8 percent after upgradeUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  US STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013 NEW YORK, Jan 2 Urban Outfitters Inc :  * Shares up 3.8 percent in early trading, jefferies upgrades to buyUS STOCKS-Wall St starts 2014 with decline; investors take profits * Among top decliners are stocks that gained most in 2013  
WMT,Wal-Mart recalls donkey product in China after fox meat scandal SHANGHAI, Jan 2 Wal-Mart Stores Inc, the world's largest retailer, has recalled donkey meat sold at some outlets in China after tests showed the product contained the DNA of other animals, the U.S. company said. 
YUM,Wal-Mart recalls donkey product in China after fox meat scandal SHANGHAI, Jan 2 Wal-Mart Stores Inc, the world's largest retailer, has recalled donkey meat sold at some outlets in China after tests showed the product contained the DNA of other animals, the U.S. company said. 
