CSCO,CORRECTED-Big Cisco bet on France offers relief from Air France fiasco PARIS, Oct 8 Still reeling from front page images of shirtless Air France executives fleeing angry workers, the French government got a welcome boost on Thursday for its campaign to attract foreign investment from U.S. tech group Cisco. 
C,Los Angeles drops discrimination lawsuit against CitigroupLos Angeles drops discrimination lawsuit against Citigroup NEW YORK Los Angeles has dropped a lawsuit accusing Citigroup of discriminatory mortgage lending, marking the second time a major bank has escaped claims that it steered the city's minorities into high-cost loans and led to foreclosures and neighborhood blight.  Los Angeles drops discrimination lawsuit against Citigroup NEW YORK Los Angeles has dropped a lawsuit accusing Citigroup of discriminatory mortgage lending, marking the second time a major bank has escaped claims that it steered the city's minorities into high-cost loans and led to foreclosures and neighborhood blight. NEW YORK, Oct 8 Los Angeles has dropped a lawsuit accusing Citigroup of discriminatory mortgage lending, marking the second time a major bank has escaped claims that it steered the city's minorities into high-cost loans and led to foreclosures and neighborhood blight.Los Angeles drops discrimination lawsuit against Citigroup NEW YORK Los Angeles has dropped a lawsuit accusing Citigroup of discriminatory mortgage lending, marking the second time a major bank has escaped claims that it steered the city's minorities into high-cost loans and led to foreclosures and neighborhood blight.  
XOM,UPDATE 2-Oil spills into North Sea at Statfjord field - StatoilOil spills into North Sea at Statfjord field: Statoil OSLO Oil spilled into the North Sea during the loading of a tanker at Norway's Statfjord field on Thursday, operator Statoil said.  Oil spills into North Sea at Statfjord field: Statoil OSLO Oil spilled into the North Sea during the loading of a tanker at Norway's Statfjord field on Thursday, operator Statoil said. * Statoil says has "flexibility" to export oil   (Adds volume of oil spill, quotes, detail)Oil spills into North Sea at Statfjord field: Statoil OSLO Oil spilled into the North Sea during the loading of a tanker at Norway's Statfjord field on Thursday, operator Statoil said.  
FB,UPDATE 2-From sadness to wow, Facebook launches reaction buttons  beyond like SAN FRANCISCO, Oct 8 Like it or not, Facebook Inc's trademark "like" button is set to get more expressive. 
F,UPDATE 4-Fiat Chrysler, U.S. union UAW reach tentative agreement, averting strike * UAW Chrysler Council will meet on Friday to vote on agreement 
FCX,Freeport Indonesia must propose divestment share price to govt by Oct 14 - energy officialFreeport says Indonesia promises approval to operate beyond 2021UPDATE 2-Indonesia assures Freeport that Grasberg mine contract to be extended TORONTO, Oct 8 U.S. energy and mining company Freeport-McMoRan Inc said on Thursday it has been assured by the government of Indonesia that the mining contract for its giant Grasberg copper and gold mine will be extended beyond 2021.  UPDATE 2-Indonesia assures Freeport that Grasberg mine contract to be extended TORONTO, Oct 8 U.S. energy and mining company Freeport-McMoRan Inc said on Thursday it has been assured by the government of Indonesia that the mining contract for its giant Grasberg copper and gold mine will be extended beyond 2021. Oct 8 Energy and mining company Freeport-McMoRan Inc said the government of Indonesia has assured the company's local unit that it will approve the extension of operations beyond 2021.UPDATE 2-Indonesia assures Freeport that Grasberg mine contract to be extended TORONTO, Oct 8 U.S. energy and mining company Freeport-McMoRan Inc said on Thursday it has been assured by the government of Indonesia that the mining contract for its giant Grasberg copper and gold mine will be extended beyond 2021.   Freeport says Indonesia promises approval to operate beyond 2021UPDATE 2-Indonesia assures Freeport that Grasberg mine contract to be extended TORONTO, Oct 8 U.S. energy and mining company Freeport-McMoRan Inc said on Thursday it has been assured by the government of Indonesia that the mining contract for its giant Grasberg copper and gold mine will be extended beyond 2021.  UPDATE 2-Indonesia assures Freeport that Grasberg mine contract to be extended TORONTO, Oct 8 U.S. energy and mining company Freeport-McMoRan Inc said on Thursday it has been assured by the government of Indonesia that the mining contract for its giant Grasberg copper and gold mine will be extended beyond 2021. Oct 8 Energy and mining company Freeport-McMoRan Inc said the government of Indonesia has assured the company's local unit that it will approve the extension of operations beyond 2021.UPDATE 2-Indonesia assures Freeport that Grasberg mine contract to be extended TORONTO, Oct 8 U.S. energy and mining company Freeport-McMoRan Inc said on Thursday it has been assured by the government of Indonesia that the mining contract for its giant Grasberg copper and gold mine will be extended beyond 2021.  JAKARTA, Oct 8 Freeport Indonesia must propose its divestment share price to the government by Oct. 14, an energy and mining ministry official said on Thursday.Freeport says Indonesia promises approval to operate beyond 2021UPDATE 2-Indonesia assures Freeport that Grasberg mine contract to be extended TORONTO, Oct 8 U.S. energy and mining company Freeport-McMoRan Inc said on Thursday it has been assured by the government of Indonesia that the mining contract for its giant Grasberg copper and gold mine will be extended beyond 2021.  UPDATE 2-Indonesia assures Freeport that Grasberg mine contract to be extended TORONTO, Oct 8 U.S. energy and mining company Freeport-McMoRan Inc said on Thursday it has been assured by the government of Indonesia that the mining contract for its giant Grasberg copper and gold mine will be extended beyond 2021. Oct 8 Energy and mining company Freeport-McMoRan Inc said the government of Indonesia has assured the company's local unit that it will approve the extension of operations beyond 2021.UPDATE 2-Indonesia assures Freeport that Grasberg mine contract to be extended TORONTO, Oct 8 U.S. energy and mining company Freeport-McMoRan Inc said on Thursday it has been assured by the government of Indonesia that the mining contract for its giant Grasberg copper and gold mine will be extended beyond 2021.   
GE,GE, Polish PZU suspend talks over Bank BPH sale -sources WARSAW, Oct 8 Polish insurer PZU and U.S. General Electric (GE) suspended talks over the sale of GE's Polish unit Bank BPH, four sources told Reuters on Thursday. 
GS,Copper at risk of sliding below $4,000 - GoldmanOil rally to reverse, price to stay lower for longer: Goldman Sachs Goldman Sachs said on Thursday a current rally in oil prices would probably reverse as it had little fundamental support, and the bank reiterated its expectation that prices will likely remain "lower for longer."  Oil rally to reverse, price to stay lower for longer: Goldman Sachs Goldman Sachs said on Thursday a current rally in oil prices would probably reverse as it had little fundamental support, and the bank reiterated its expectation that prices will likely remain "lower for longer." LONDON, Oct 8 Copper prices are at risk of tumbling below $4,000 a tonne after demand for the metal in top consumer China collapsed this year, according to an analyst from Goldman Sachs, a bank known for its bearish views.Oil rally to reverse, price to stay lower for longer: Goldman Sachs Goldman Sachs said on Thursday a current rally in oil prices would probably reverse as it had little fundamental support, and the bank reiterated its expectation that prices will likely remain "lower for longer."  
LMT,SpaceX raps ULA bid to get U.S. waiver for Russian enginesCORRECTED-UPDATE 3-ULA needs relief on Russian engines before GPS launch bid -CEOSpaceX raps ULA bid to get U.S. waiver for Russian engines WASHINGTON Space Exploration Technologies, or SpaceX, has slammed a bid by United Launch Alliance, a joint venture of Lockheed Martin Corp and Boeing Co, to get a waiver from a U.S. ban on Russian rocket engines for military use.  SpaceX raps ULA bid to get U.S. waiver for Russian engines WASHINGTON Space Exploration Technologies, or SpaceX, has slammed a bid by United Launch Alliance, a joint venture of Lockheed Martin Corp and Boeing Co, to get a waiver from a U.S. ban on Russian rocket engines for military use. CAPE CANAVERAL, Fla./WASHINGTON Oct 2 United Launch Alliance, a joint venture of Lockheed Martin Corp  and Boeing Co, on Friday said it cannot bid in a U.S. Air Force competition to launch a GPS satellite unless it gets some relief from a ban on use of Russian rocket engines.SpaceX raps ULA bid to get U.S. waiver for Russian engines WASHINGTON Space Exploration Technologies, or SpaceX, has slammed a bid by United Launch Alliance, a joint venture of Lockheed Martin Corp and Boeing Co, to get a waiver from a U.S. ban on Russian rocket engines for military use.   CORRECTED-UPDATE 3-ULA needs relief on Russian engines before GPS launch bid -CEOSpaceX raps ULA bid to get U.S. waiver for Russian engines WASHINGTON Space Exploration Technologies, or SpaceX, has slammed a bid by United Launch Alliance, a joint venture of Lockheed Martin Corp and Boeing Co, to get a waiver from a U.S. ban on Russian rocket engines for military use.  SpaceX raps ULA bid to get U.S. waiver for Russian engines WASHINGTON Space Exploration Technologies, or SpaceX, has slammed a bid by United Launch Alliance, a joint venture of Lockheed Martin Corp and Boeing Co, to get a waiver from a U.S. ban on Russian rocket engines for military use. CAPE CANAVERAL, Fla./WASHINGTON Oct 2 United Launch Alliance, a joint venture of Lockheed Martin Corp  and Boeing Co, on Friday said it cannot bid in a U.S. Air Force competition to launch a GPS satellite unless it gets some relief from a ban on use of Russian rocket engines.SpaceX raps ULA bid to get U.S. waiver for Russian engines WASHINGTON Space Exploration Technologies, or SpaceX, has slammed a bid by United Launch Alliance, a joint venture of Lockheed Martin Corp and Boeing Co, to get a waiver from a U.S. ban on Russian rocket engines for military use.  WASHINGTON, Oct 8 Space Exploration Technologies, or SpaceX, has slammed a bid by United Launch Alliance, a joint venture of Lockheed Martin Corp and Boeing Co, to get a waiver from a U.S. ban on Russian rocket engines for military use.CORRECTED-UPDATE 3-ULA needs relief on Russian engines before GPS launch bid -CEOSpaceX raps ULA bid to get U.S. waiver for Russian engines WASHINGTON Space Exploration Technologies, or SpaceX, has slammed a bid by United Launch Alliance, a joint venture of Lockheed Martin Corp and Boeing Co, to get a waiver from a U.S. ban on Russian rocket engines for military use.  SpaceX raps ULA bid to get U.S. waiver for Russian engines WASHINGTON Space Exploration Technologies, or SpaceX, has slammed a bid by United Launch Alliance, a joint venture of Lockheed Martin Corp and Boeing Co, to get a waiver from a U.S. ban on Russian rocket engines for military use. CAPE CANAVERAL, Fla./WASHINGTON Oct 2 United Launch Alliance, a joint venture of Lockheed Martin Corp  and Boeing Co, on Friday said it cannot bid in a U.S. Air Force competition to launch a GPS satellite unless it gets some relief from a ban on use of Russian rocket engines.SpaceX raps ULA bid to get U.S. waiver for Russian engines WASHINGTON Space Exploration Technologies, or SpaceX, has slammed a bid by United Launch Alliance, a joint venture of Lockheed Martin Corp and Boeing Co, to get a waiver from a U.S. ban on Russian rocket engines for military use.   
NFLX,Netflix hikes subscription rate by $1 to $9.99/monthUPDATE 1-Netflix hikes rate for most popular plan by $1.00 Oct 8 Netflix Inc said on Thursday it has increased the subscription rate for some new members by $1.00 a month to $9.99 in the United States, Canada and Latin America.  UPDATE 1-Netflix hikes rate for most popular plan by $1.00 Oct 8 Netflix Inc said on Thursday it has increased the subscription rate for some new members by $1.00 a month to $9.99 in the United States, Canada and Latin America. Oct 8 Netflix Inc on Thursday hiked the subscription rate for its standard plan by $1.00 a month to $9.99 in the United States, the company's website showed.UPDATE 1-Netflix hikes rate for most popular plan by $1.00 Oct 8 Netflix Inc said on Thursday it has increased the subscription rate for some new members by $1.00 a month to $9.99 in the United States, Canada and Latin America.  
PPL,UPDATE 2-Talen Energy to sell three power plants for $1.51 bln * To divest 300-400 MW of generation before end of current qtr 
SBUX,Meal delivery start-up Munchery hires former Starbucks executiveMeal delivery start-up Munchery hires former Starbucks executive LOS ANGELES Meal delivery service Munchery on Thursday said it hired Pascal Rigo, a former Starbucks executive, as its chief customer experience officer.  Meal delivery start-up Munchery hires former Starbucks executive LOS ANGELES Meal delivery service Munchery on Thursday said it hired Pascal Rigo, a former Starbucks executive, as its chief customer experience officer. LOS ANGELES, Oct 8 Meal delivery service Munchery on Thursday said it hired Pascal Rigo, a former Starbucks executive, as its chief customer experience officer.Meal delivery start-up Munchery hires former Starbucks executive LOS ANGELES Meal delivery service Munchery on Thursday said it hired Pascal Rigo, a former Starbucks executive, as its chief customer experience officer.  
TGNA,UPDATE 1-Gannett Co to buy Journal Media for $280 millionGannett Co to buy Journal Media for $280 million Gannett Co Inc, publisher of USA Today, said on Wednesday it will buy Journal Media Group for $280 million.  Gannett Co to buy Journal Media for $280 million Gannett Co Inc, publisher of USA Today, said on Wednesday it will buy Journal Media Group for $280 million. Oct 7 Gannett Co Inc, publisher of USA Today, said on Wednesday it will buy Journal Media Group  for $280 million.Gannett Co to buy Journal Media for $280 million Gannett Co Inc, publisher of USA Today, said on Wednesday it will buy Journal Media Group for $280 million.  
UAL,BRIEF-United to sell tickets for San Francisco-Xian flights SaturdayUnited Airlines raises profit margin forecast for 3rd quarterUPDATE 1-United Airlines raises profit margin forecast for 3rd quarter Oct 8 United Continental Holdings Inc on Thursday said it expects a higher pre-tax profit margin for the just-ended third quarter than it had previously forecast, thanks in part to extra revenue from a credit card agreement for frequent fliers.  UPDATE 1-United Airlines raises profit margin forecast for 3rd quarter Oct 8 United Continental Holdings Inc on Thursday said it expects a higher pre-tax profit margin for the just-ended third quarter than it had previously forecast, thanks in part to extra revenue from a credit card agreement for frequent fliers. Oct 8 United Continental Holdings Inc on Thursday said it expects a higher pre-tax profit margin for the just-ended third quarter than it had previously forecast.UPDATE 1-United Airlines raises profit margin forecast for 3rd quarter Oct 8 United Continental Holdings Inc on Thursday said it expects a higher pre-tax profit margin for the just-ended third quarter than it had previously forecast, thanks in part to extra revenue from a credit card agreement for frequent fliers.   United Airlines raises profit margin forecast for 3rd quarterUPDATE 1-United Airlines raises profit margin forecast for 3rd quarter Oct 8 United Continental Holdings Inc on Thursday said it expects a higher pre-tax profit margin for the just-ended third quarter than it had previously forecast, thanks in part to extra revenue from a credit card agreement for frequent fliers.  UPDATE 1-United Airlines raises profit margin forecast for 3rd quarter Oct 8 United Continental Holdings Inc on Thursday said it expects a higher pre-tax profit margin for the just-ended third quarter than it had previously forecast, thanks in part to extra revenue from a credit card agreement for frequent fliers. Oct 8 United Continental Holdings Inc on Thursday said it expects a higher pre-tax profit margin for the just-ended third quarter than it had previously forecast.UPDATE 1-United Airlines raises profit margin forecast for 3rd quarter Oct 8 United Continental Holdings Inc on Thursday said it expects a higher pre-tax profit margin for the just-ended third quarter than it had previously forecast, thanks in part to extra revenue from a credit card agreement for frequent fliers.  Oct 8 * United Continental Holdings Inc  on Saturday will begin selling tickets for airline industry's first nonstop flights between San Francisco and Xian, China - Brian Znotins, United's vice president of network Further company coverage:    (Reporting By Jeffrey Dastin)United Airlines raises profit margin forecast for 3rd quarterUPDATE 1-United Airlines raises profit margin forecast for 3rd quarter Oct 8 United Continental Holdings Inc on Thursday said it expects a higher pre-tax profit margin for the just-ended third quarter than it had previously forecast, thanks in part to extra revenue from a credit card agreement for frequent fliers.  UPDATE 1-United Airlines raises profit margin forecast for 3rd quarter Oct 8 United Continental Holdings Inc on Thursday said it expects a higher pre-tax profit margin for the just-ended third quarter than it had previously forecast, thanks in part to extra revenue from a credit card agreement for frequent fliers. Oct 8 United Continental Holdings Inc on Thursday said it expects a higher pre-tax profit margin for the just-ended third quarter than it had previously forecast.UPDATE 1-United Airlines raises profit margin forecast for 3rd quarter Oct 8 United Continental Holdings Inc on Thursday said it expects a higher pre-tax profit margin for the just-ended third quarter than it had previously forecast, thanks in part to extra revenue from a credit card agreement for frequent fliers.   
