APA,Apache shares could rise 20 percent - Barron's June 22 Shares in Apache Corp, an independent energy exploration and production company, are lagging behind competitors' and could gain 20 percent to 30 percent, Barron's reported in its June 23 edition. 
BAC,Bank of America expands rewards program for existing customers NEW YORK, June 22 Bank of America Corp  will announce on Monday it will lower the threshold for consumers who qualify for discounts on loans and other benefits as the No. 2 U.S. bank seeks to win more business from existing customers. 
BA,Pentagon confirms U.S. missile defense test hit targetU.S. missile defense system hits target in key testPentagon confirms U.S. missile defense test hit target WASHINGTON The U.S. missile defense system managed by Boeing Co  hit a simulated enemy missile over the Pacific in a critical test on Sunday, the U.S. Defense Department said.  Pentagon confirms U.S. missile defense test hit target WASHINGTON The U.S. missile defense system managed by Boeing Co  hit a simulated enemy missile over the Pacific in a critical test on Sunday, the U.S. Defense Department said. WASHINGTON The U.S. missile defense system managed by Boeing Co on Sunday hit a simulated enemy missile over the Pacific in the first successful intercept test of the program since 2008, the U.S. Defense Department said.Pentagon confirms U.S. missile defense test hit target WASHINGTON The U.S. missile defense system managed by Boeing Co  hit a simulated enemy missile over the Pacific in a critical test on Sunday, the U.S. Defense Department said.   U.S. missile defense system hits target in key testPentagon confirms U.S. missile defense test hit target WASHINGTON The U.S. missile defense system managed by Boeing Co  hit a simulated enemy missile over the Pacific in a critical test on Sunday, the U.S. Defense Department said.  Pentagon confirms U.S. missile defense test hit target WASHINGTON The U.S. missile defense system managed by Boeing Co  hit a simulated enemy missile over the Pacific in a critical test on Sunday, the U.S. Defense Department said. WASHINGTON The U.S. missile defense system managed by Boeing Co on Sunday hit a simulated enemy missile over the Pacific in the first successful intercept test of the program since 2008, the U.S. Defense Department said.Pentagon confirms U.S. missile defense test hit target WASHINGTON The U.S. missile defense system managed by Boeing Co  hit a simulated enemy missile over the Pacific in a critical test on Sunday, the U.S. Defense Department said.  WASHINGTON, June 22 The U.S. missile defense system managed by Boeing Co hit a simulated enemy missile over the Pacific in a critical test on Sunday, the U.S. Defense Department said.U.S. missile defense system hits target in key testPentagon confirms U.S. missile defense test hit target WASHINGTON The U.S. missile defense system managed by Boeing Co  hit a simulated enemy missile over the Pacific in a critical test on Sunday, the U.S. Defense Department said.  Pentagon confirms U.S. missile defense test hit target WASHINGTON The U.S. missile defense system managed by Boeing Co  hit a simulated enemy missile over the Pacific in a critical test on Sunday, the U.S. Defense Department said. WASHINGTON The U.S. missile defense system managed by Boeing Co on Sunday hit a simulated enemy missile over the Pacific in the first successful intercept test of the program since 2008, the U.S. Defense Department said.Pentagon confirms U.S. missile defense test hit target WASHINGTON The U.S. missile defense system managed by Boeing Co  hit a simulated enemy missile over the Pacific in a critical test on Sunday, the U.S. Defense Department said.   
