ABT,UPDATE 4-Abbott to buy Latin American drugmaker CFR in $2.9 bln deal (Adds Chilean antitrust regulator's decision to investigate deal) 
GOOGL,UPDATE 2-Apple, Google settle smartphone patent litigationApple, Google settle smartphone patent litigationEU President hopeful Schulz urges checks on Google's powerItaly investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said. BERLIN, May 17 Martin Schulz, the centre-left's candidate to lead the European Commission after EU parliamentary elections this month, has joined calls for Google's  market dominance to be subject to strict regulation.Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.   EU President hopeful Schulz urges checks on Google's powerItaly investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said. BERLIN, May 17 Martin Schulz, the centre-left's candidate to lead the European Commission after EU parliamentary elections this month, has joined calls for Google's  market dominance to be subject to strict regulation.Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  SAN FRANCISCO Apple Inc and Google Inc's Motorola Mobility unit have agreed to settle all patent litigation between them over smartphones, ending one of the highest-profile lawsuits in technology.EU President hopeful Schulz urges checks on Google's powerItaly investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said. BERLIN, May 17 Martin Schulz, the centre-left's candidate to lead the European Commission after EU parliamentary elections this month, has joined calls for Google's  market dominance to be subject to strict regulation.Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.    Apple, Google settle smartphone patent litigationEU President hopeful Schulz urges checks on Google's powerItaly investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said. BERLIN, May 17 Martin Schulz, the centre-left's candidate to lead the European Commission after EU parliamentary elections this month, has joined calls for Google's  market dominance to be subject to strict regulation.Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.   EU President hopeful Schulz urges checks on Google's powerItaly investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said. BERLIN, May 17 Martin Schulz, the centre-left's candidate to lead the European Commission after EU parliamentary elections this month, has joined calls for Google's  market dominance to be subject to strict regulation.Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  SAN FRANCISCO Apple Inc and Google Inc's Motorola Mobility unit have agreed to settle all patent litigation between them over smartphones, ending one of the highest-profile lawsuits in technology.EU President hopeful Schulz urges checks on Google's powerItaly investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said. BERLIN, May 17 Martin Schulz, the centre-left's candidate to lead the European Commission after EU parliamentary elections this month, has joined calls for Google's  market dominance to be subject to strict regulation.Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.   (Adds additional details about smartphone market, in paragraphs 6-8, 11, 13)Apple, Google settle smartphone patent litigationEU President hopeful Schulz urges checks on Google's powerItaly investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said. BERLIN, May 17 Martin Schulz, the centre-left's candidate to lead the European Commission after EU parliamentary elections this month, has joined calls for Google's  market dominance to be subject to strict regulation.Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.   EU President hopeful Schulz urges checks on Google's powerItaly investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said. BERLIN, May 17 Martin Schulz, the centre-left's candidate to lead the European Commission after EU parliamentary elections this month, has joined calls for Google's  market dominance to be subject to strict regulation.Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  SAN FRANCISCO Apple Inc and Google Inc's Motorola Mobility unit have agreed to settle all patent litigation between them over smartphones, ending one of the highest-profile lawsuits in technology.EU President hopeful Schulz urges checks on Google's powerItaly investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said. BERLIN, May 17 Martin Schulz, the centre-left's candidate to lead the European Commission after EU parliamentary elections this month, has joined calls for Google's  market dominance to be subject to strict regulation.Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.    
GOOG,UPDATE 2-Apple, Google settle smartphone patent litigationApple, Google settle smartphone patent litigationEU President hopeful Schulz urges checks on Google's powerItaly investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said. BERLIN, May 17 Martin Schulz, the centre-left's candidate to lead the European Commission after EU parliamentary elections this month, has joined calls for Google's  market dominance to be subject to strict regulation.Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.   EU President hopeful Schulz urges checks on Google's powerItaly investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said. BERLIN, May 17 Martin Schulz, the centre-left's candidate to lead the European Commission after EU parliamentary elections this month, has joined calls for Google's  market dominance to be subject to strict regulation.Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  SAN FRANCISCO Apple Inc and Google Inc's Motorola Mobility unit have agreed to settle all patent litigation between them over smartphones, ending one of the highest-profile lawsuits in technology.EU President hopeful Schulz urges checks on Google's powerItaly investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said. BERLIN, May 17 Martin Schulz, the centre-left's candidate to lead the European Commission after EU parliamentary elections this month, has joined calls for Google's  market dominance to be subject to strict regulation.Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.    Apple, Google settle smartphone patent litigationEU President hopeful Schulz urges checks on Google's powerItaly investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said. BERLIN, May 17 Martin Schulz, the centre-left's candidate to lead the European Commission after EU parliamentary elections this month, has joined calls for Google's  market dominance to be subject to strict regulation.Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.   EU President hopeful Schulz urges checks on Google's powerItaly investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said. BERLIN, May 17 Martin Schulz, the centre-left's candidate to lead the European Commission after EU parliamentary elections this month, has joined calls for Google's  market dominance to be subject to strict regulation.Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  SAN FRANCISCO Apple Inc and Google Inc's Motorola Mobility unit have agreed to settle all patent litigation between them over smartphones, ending one of the highest-profile lawsuits in technology.EU President hopeful Schulz urges checks on Google's powerItaly investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said. BERLIN, May 17 Martin Schulz, the centre-left's candidate to lead the European Commission after EU parliamentary elections this month, has joined calls for Google's  market dominance to be subject to strict regulation.Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.   (Adds additional details about smartphone market, in paragraphs 6-8, 11, 13)Apple, Google settle smartphone patent litigationEU President hopeful Schulz urges checks on Google's powerItaly investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said. BERLIN, May 17 Martin Schulz, the centre-left's candidate to lead the European Commission after EU parliamentary elections this month, has joined calls for Google's  market dominance to be subject to strict regulation.Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.   EU President hopeful Schulz urges checks on Google's powerItaly investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said. BERLIN, May 17 Martin Schulz, the centre-left's candidate to lead the European Commission after EU parliamentary elections this month, has joined calls for Google's  market dominance to be subject to strict regulation.Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  SAN FRANCISCO Apple Inc and Google Inc's Motorola Mobility unit have agreed to settle all patent litigation between them over smartphones, ending one of the highest-profile lawsuits in technology.EU President hopeful Schulz urges checks on Google's powerItaly investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.  Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said. BERLIN, May 17 Martin Schulz, the centre-left's candidate to lead the European Commission after EU parliamentary elections this month, has joined calls for Google's  market dominance to be subject to strict regulation.Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said.    
AMZN,Italy investigates mobile app practices at Apple, Google, Amazon MILAN, May 17 U.S. tech giants Apple, Google and Amazon and French game developer Gameloft are under investigation in Italy for alleged unfair commercial practices, the country's antitrust and competition authority said. 
