AAPL,Hon Hai's Apple pie under threat from Pegatron TAIPEI Hon Hai Precision Industry Co Ltd , the world's largest electronics contract manufacturer, faces growing competition from cross-town rival Pegatron Corp , a company that is just a quarter of its size by revenue. | Video  
BCR,C R Bard to pay $48 mln to settle kickback allegations, DOJ says May 13 Medical device maker C.R. Bard Inc  will pay about $48.3 million to resolve allegations it made illegal payments to hospitals and physicians to entice them to buy its radiation treatment for prostate cancer, the Justice Department said. 
FCX,Plains CEO urges shareholders to back Freeport deal May 13 The chief executive of Plains Exploration & Production Co urged shareholders on Monday to vote in favor of Freeport McMoRan Copper & Gold Inc's proposed takeover of the energy company. 
GM,GM unveils data center in Detroit suburbUPDATE 1-GM says new data centers will improve vehicles, margins WARREN, Mich., May 13 General Motors Co  said it is investing $546 million in two new Michigan data centers in hopes it will free up millions of dollars to boost vehicle quality more quickly.  UPDATE 1-GM says new data centers will improve vehicles, margins WARREN, Mich., May 13 General Motors Co  said it is investing $546 million in two new Michigan data centers in hopes it will free up millions of dollars to boost vehicle quality more quickly. May 13 General Motors Co unveiled a $288 million data center in the Detroit suburb of Warren on Monday it says will save the company millions of dollars in product development, manufacturing, marketing, and sales.UPDATE 1-GM says new data centers will improve vehicles, margins WARREN, Mich., May 13 General Motors Co  said it is investing $546 million in two new Michigan data centers in hopes it will free up millions of dollars to boost vehicle quality more quickly.  
GS,Goldman Sachs invests $20mln in Indian medical device makerUPDATE 1-Glass Lewis: Goldman shareholders should vote no on compensation NEW YORK, May 13 Goldman Sachs Group Inc  shareholders should vote against the Wall Street bank's executive compensation proposal because the board has "failed to link pay with performance," proxy advisory firm Glass Lewis said in a report on Monday.  UPDATE 1-Glass Lewis: Goldman shareholders should vote no on compensation NEW YORK, May 13 Goldman Sachs Group Inc  shareholders should vote against the Wall Street bank's executive compensation proposal because the board has "failed to link pay with performance," proxy advisory firm Glass Lewis said in a report on Monday. HONG KONG, May 13 Goldman Sachs is investing $20 million in Indian medical device maker BPL Medical Technologies, a unit of BPL Ltd, the bank's second investment in India this month.UPDATE 1-Glass Lewis: Goldman shareholders should vote no on compensation NEW YORK, May 13 Goldman Sachs Group Inc  shareholders should vote against the Wall Street bank's executive compensation proposal because the board has "failed to link pay with performance," proxy advisory firm Glass Lewis said in a report on Monday.  
