ACN,Fowler stunned by Garcia concession on 17-foot puttOosthuizen cruises, McDowell again Houdini-likeAiling Oosthuizen goes out in last eight at Dove Mountain South Africa's Louis Oosthuizen had been one of the standout players at this week's WGC-Accenture Match Play Championship but was ousted in the quarter-finals on Saturday after struggling with an ailing back.  Ailing Oosthuizen goes out in last eight at Dove Mountain South Africa's Louis Oosthuizen had been one of the standout players at this week's WGC-Accenture Match Play Championship but was ousted in the quarter-finals on Saturday after struggling with an ailing back. South African Louis Oosthuizen coasted in sizzling style while Americans Jim Furyk and Rickie Fowler both staged thrilling comebacks to reach the WGC-Accenture Match Play Championship quarter-finals in Marana, Arizona on Friday.Ailing Oosthuizen goes out in last eight at Dove Mountain South Africa's Louis Oosthuizen had been one of the standout players at this week's WGC-Accenture Match Play Championship but was ousted in the quarter-finals on Saturday after struggling with an ailing back.   Oosthuizen cruises, McDowell again Houdini-likeAiling Oosthuizen goes out in last eight at Dove Mountain South Africa's Louis Oosthuizen had been one of the standout players at this week's WGC-Accenture Match Play Championship but was ousted in the quarter-finals on Saturday after struggling with an ailing back.  Ailing Oosthuizen goes out in last eight at Dove Mountain South Africa's Louis Oosthuizen had been one of the standout players at this week's WGC-Accenture Match Play Championship but was ousted in the quarter-finals on Saturday after struggling with an ailing back. South African Louis Oosthuizen coasted in sizzling style while Americans Jim Furyk and Rickie Fowler both staged thrilling comebacks to reach the WGC-Accenture Match Play Championship quarter-finals in Marana, Arizona on Friday.Ailing Oosthuizen goes out in last eight at Dove Mountain South Africa's Louis Oosthuizen had been one of the standout players at this week's WGC-Accenture Match Play Championship but was ousted in the quarter-finals on Saturday after struggling with an ailing back.  Sergio Garcia was ousted by American Rickie Fowler in the third round of the WGC-Accenture Match Play Championship on Friday in a match that will be remembered for a surprise concession by the Spaniard on the seventh hole.Oosthuizen cruises, McDowell again Houdini-likeAiling Oosthuizen goes out in last eight at Dove Mountain South Africa's Louis Oosthuizen had been one of the standout players at this week's WGC-Accenture Match Play Championship but was ousted in the quarter-finals on Saturday after struggling with an ailing back.  Ailing Oosthuizen goes out in last eight at Dove Mountain South Africa's Louis Oosthuizen had been one of the standout players at this week's WGC-Accenture Match Play Championship but was ousted in the quarter-finals on Saturday after struggling with an ailing back. South African Louis Oosthuizen coasted in sizzling style while Americans Jim Furyk and Rickie Fowler both staged thrilling comebacks to reach the WGC-Accenture Match Play Championship quarter-finals in Marana, Arizona on Friday.Ailing Oosthuizen goes out in last eight at Dove Mountain South Africa's Louis Oosthuizen had been one of the standout players at this week's WGC-Accenture Match Play Championship but was ousted in the quarter-finals on Saturday after struggling with an ailing back.   
AAPL,Apple says security flaw could allow hackers to beat iPhone encryptionUPDATE 1-Apple security flaw could allow hackers to beat encryptionApple security flaw could allow hackers to beat encryptionApple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers.  Apple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers. SAN FRANCISCO A major flaw in Apple Inc software for mobile devices could allow hackers to intercept email and other communications that are meant to be encrypted, the company said on Friday, and experts said Mac computers were even more exposed.Apple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers.   Apple security flaw could allow hackers to beat encryptionApple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers.  Apple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers. SAN FRANCISCO A major flaw in Apple Inc software for mobile devices could allow hackers to intercept email and other communications that are meant to be encrypted, the company said on Friday, and experts said Mac computers were even more exposed.Apple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers.  SAN FRANCISCO, Feb 21 A major flaw in Apple Inc  software for mobile devices could allow hackers to intercept email and other communications that are meant to be encrypted, the company said on Friday, and experts said Mac computers were even more exposed.Apple security flaw could allow hackers to beat encryptionApple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers.  Apple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers. SAN FRANCISCO A major flaw in Apple Inc software for mobile devices could allow hackers to intercept email and other communications that are meant to be encrypted, the company said on Friday, and experts said Mac computers were even more exposed.Apple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers.    UPDATE 1-Apple security flaw could allow hackers to beat encryptionApple security flaw could allow hackers to beat encryptionApple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers.  Apple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers. SAN FRANCISCO A major flaw in Apple Inc software for mobile devices could allow hackers to intercept email and other communications that are meant to be encrypted, the company said on Friday, and experts said Mac computers were even more exposed.Apple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers.   Apple security flaw could allow hackers to beat encryptionApple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers.  Apple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers. SAN FRANCISCO A major flaw in Apple Inc software for mobile devices could allow hackers to intercept email and other communications that are meant to be encrypted, the company said on Friday, and experts said Mac computers were even more exposed.Apple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers.  SAN FRANCISCO, Feb 21 A major flaw in Apple Inc  software for mobile devices could allow hackers to intercept email and other communications that are meant to be encrypted, the company said on Friday, and experts said Mac computers were even more exposed.Apple security flaw could allow hackers to beat encryptionApple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers.  Apple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers. SAN FRANCISCO A major flaw in Apple Inc software for mobile devices could allow hackers to intercept email and other communications that are meant to be encrypted, the company said on Friday, and experts said Mac computers were even more exposed.Apple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers.   SAN FRANCISCO, Feb 21 A major flaw in Apple Inc  software for mobile devices could allow hackers to intercept email and other communications that are meant to be encrypted, the company said in a Friday afternoon announcement.UPDATE 1-Apple security flaw could allow hackers to beat encryptionApple security flaw could allow hackers to beat encryptionApple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers.  Apple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers. SAN FRANCISCO A major flaw in Apple Inc software for mobile devices could allow hackers to intercept email and other communications that are meant to be encrypted, the company said on Friday, and experts said Mac computers were even more exposed.Apple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers.   Apple security flaw could allow hackers to beat encryptionApple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers.  Apple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers. SAN FRANCISCO A major flaw in Apple Inc software for mobile devices could allow hackers to intercept email and other communications that are meant to be encrypted, the company said on Friday, and experts said Mac computers were even more exposed.Apple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers.  SAN FRANCISCO, Feb 21 A major flaw in Apple Inc  software for mobile devices could allow hackers to intercept email and other communications that are meant to be encrypted, the company said on Friday, and experts said Mac computers were even more exposed.Apple security flaw could allow hackers to beat encryptionApple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers.  Apple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers. SAN FRANCISCO A major flaw in Apple Inc software for mobile devices could allow hackers to intercept email and other communications that are meant to be encrypted, the company said on Friday, and experts said Mac computers were even more exposed.Apple promises fix "very soon" for Macs with failed encryption SAN FRANCISCO, Feb 22 Apple Inc said on Saturday it would issue a software update "very soon" to cut off the ability of spies and hackers to grab email, financial information and other sensitive data from Mac computers.    
BA,CORRECTED-UPDATE 2-Australia to buy eight Boeing Poseidon spy planes for $3.6 blnUPDATE 3-Australia to buy eight Boeing Poseidon spy planes for $3.6 bln * First P-8As due in 2017, all 8 fully operational by 2021  UPDATE 3-Australia to buy eight Boeing Poseidon spy planes for $3.6 bln * First P-8As due in 2017, all 8 fully operational by 2021 (Corrects number of Neptunes India has ordered in paragraph 13)UPDATE 3-Australia to buy eight Boeing Poseidon spy planes for $3.6 bln * First P-8As due in 2017, all 8 fully operational by 2021  
DISCA,Discovery in talks with BSkyB over possible Channel 5 bid -FT Feb 21 John Malone-backed Discovery Communications Inc is in talks with British Sky Broadcasting Group Plc over a joint bid for Britain's free-to-air Channel 5, the Financial Times reported on Friday. 
DISCK,Discovery in talks with BSkyB over possible Channel 5 bid -FT Feb 21 John Malone-backed Discovery Communications Inc is in talks with British Sky Broadcasting Group Plc over a joint bid for Britain's free-to-air Channel 5, the Financial Times reported on Friday. 
FB,REFILE-Facebook's new acquisition WhatsApp messaging app downUPDATE 1-Facebook's big buy, WhatsApp messaging app, back up after outage WASHINGTON, Feb 22 WhatsApp, the rapidly expanding mobile messaging app,     suffered an outage for more than three hours on Saturday, frustrating users just days after its acquisition by Facebook for $19 billion.  UPDATE 1-Facebook's big buy, WhatsApp messaging app, back up after outage WASHINGTON, Feb 22 WhatsApp, the rapidly expanding mobile messaging app,     suffered an outage for more than three hours on Saturday, frustrating users just days after its acquisition by Facebook for $19 billion. CHICAGO, Feb 22 Users of WhatsApp reported on Saturday that the rapidly expanding mobile messaging app was down, just days after its acquisition by Facebook for $19 billion.UPDATE 1-Facebook's big buy, WhatsApp messaging app, back up after outage WASHINGTON, Feb 22 WhatsApp, the rapidly expanding mobile messaging app,     suffered an outage for more than three hours on Saturday, frustrating users just days after its acquisition by Facebook for $19 billion.  
MSFT,Microsoft to cut manufacturer price for Windows by 70 pct -Bloomberg CHICAGO, Feb 22 Microsoft Corp is reducing the price of Windows 8.1 for manufacturers of low-cost computers and tablets by 70 percent to compete with cheaper products like Google Inc's Chromebooks, Bloomberg News reported on Saturday, citing sources familiar with the program. 
UTX,UPDATE 2-Turkey signs $3.5 bln deal for Sikorsky helicopters Feb 21 Turkey signed a deal worth $3.5 billion on Friday to buy helicopters from United Technologies Corp's  Sikorsky Aircraft unit, finalizing an order originally agreed upon in 2011, the prime minister said. 
