ACN,China anti-trust regulator conducts new raids on Microsoft and partner Accenture BEIJING, Aug 6 A Chinese anti-trust regulator conducted new raids on Microsoft Corp and partner in China Accenture PLC, the agency said on its website on Wednesday, after saying last week Microsoft is under investigation for anti-trust violations. 
AGN,Shareholder adviser ISS backs Ackman call for Allergan meetingTop Fidelity fund managers frowned on Valeant amid Botox bidTop Fidelity fund managers frowned on Valeant amid Botox bidUPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International.  UPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International. BOSTON Two of Fidelity Investments' top stockpickers unloaded most of their holdings in Valeant Pharmaceuticals Inc after the drugmaker in April unveiled its bid for Botox maker Allergan Inc in what is one of 2014's most contentious takeovers.UPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International.   Top Fidelity fund managers frowned on Valeant amid Botox bidUPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International.  UPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International. BOSTON Two of Fidelity Investments' top stockpickers unloaded most of their holdings in Valeant Pharmaceuticals Inc after the drugmaker in April unveiled its bid for Botox maker Allergan Inc in what is one of 2014's most contentious takeovers.UPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International.  BOSTON, Aug 6 Two of Fidelity Investments' top stockpickers unloaded most of their holdings in Valeant Pharmaceuticals Inc after the drugmaker in April unveiled its bid for Botox maker Allergan Inc in what is one of 2014's most contentious takeovers.Top Fidelity fund managers frowned on Valeant amid Botox bidUPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International.  UPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International. BOSTON Two of Fidelity Investments' top stockpickers unloaded most of their holdings in Valeant Pharmaceuticals Inc after the drugmaker in April unveiled its bid for Botox maker Allergan Inc in what is one of 2014's most contentious takeovers.UPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International.    Top Fidelity fund managers frowned on Valeant amid Botox bidTop Fidelity fund managers frowned on Valeant amid Botox bidUPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International.  UPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International. BOSTON Two of Fidelity Investments' top stockpickers unloaded most of their holdings in Valeant Pharmaceuticals Inc after the drugmaker in April unveiled its bid for Botox maker Allergan Inc in what is one of 2014's most contentious takeovers.UPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International.   Top Fidelity fund managers frowned on Valeant amid Botox bidUPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International.  UPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International. BOSTON Two of Fidelity Investments' top stockpickers unloaded most of their holdings in Valeant Pharmaceuticals Inc after the drugmaker in April unveiled its bid for Botox maker Allergan Inc in what is one of 2014's most contentious takeovers.UPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International.  BOSTON, Aug 6 Two of Fidelity Investments' top stockpickers unloaded most of their holdings in Valeant Pharmaceuticals Inc after the drugmaker in April unveiled its bid for Botox maker Allergan Inc in what is one of 2014's most contentious takeovers.Top Fidelity fund managers frowned on Valeant amid Botox bidUPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International.  UPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International. BOSTON Two of Fidelity Investments' top stockpickers unloaded most of their holdings in Valeant Pharmaceuticals Inc after the drugmaker in April unveiled its bid for Botox maker Allergan Inc in what is one of 2014's most contentious takeovers.UPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International.   Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the Botox-maker's board and increase the chances of a takeover by Valeant Pharmaceuticals International.Top Fidelity fund managers frowned on Valeant amid Botox bidTop Fidelity fund managers frowned on Valeant amid Botox bidUPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International.  UPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International. BOSTON Two of Fidelity Investments' top stockpickers unloaded most of their holdings in Valeant Pharmaceuticals Inc after the drugmaker in April unveiled its bid for Botox maker Allergan Inc in what is one of 2014's most contentious takeovers.UPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International.   Top Fidelity fund managers frowned on Valeant amid Botox bidUPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International.  UPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International. BOSTON Two of Fidelity Investments' top stockpickers unloaded most of their holdings in Valeant Pharmaceuticals Inc after the drugmaker in April unveiled its bid for Botox maker Allergan Inc in what is one of 2014's most contentious takeovers.UPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International.  BOSTON, Aug 6 Two of Fidelity Investments' top stockpickers unloaded most of their holdings in Valeant Pharmaceuticals Inc after the drugmaker in April unveiled its bid for Botox maker Allergan Inc in what is one of 2014's most contentious takeovers.Top Fidelity fund managers frowned on Valeant amid Botox bidUPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International.  UPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International. BOSTON Two of Fidelity Investments' top stockpickers unloaded most of their holdings in Valeant Pharmaceuticals Inc after the drugmaker in April unveiled its bid for Botox maker Allergan Inc in what is one of 2014's most contentious takeovers.UPDATE 1-Shareholder adviser ISS backs Ackman call for Allergan meeting Aug 6 Institutional Shareholder Services (ISS) is backing activist investor Bill Ackman's call for a special meeting of Allergan Inc investors that could topple the company's board and increase the chances of a takeover by Valeant Pharmaceuticals International.    
GOOGL,Hong Kong court rules tycoon can sue Google for defamationHong Kong court rules tycoon can sue Google for defamationIsrael's Perion lowers 2014 outlook, looks to shift to mobile JERUSALEM, Aug 6 Israel-based Perion Network  posted on Wednesday higher quarterly earnings, but lowered its 2014 outlook after Google dented revenue prospects by unexpectedly altering its browser policy.  Israel's Perion lowers 2014 outlook, looks to shift to mobile JERUSALEM, Aug 6 Israel-based Perion Network  posted on Wednesday higher quarterly earnings, but lowered its 2014 outlook after Google dented revenue prospects by unexpectedly altering its browser policy. BEIJING A Hong Kong court has ruled that a local tycoon can sue Google Inc for defamation because searches for his name on Google suggest adding the word 'triad', Hong Kong's notorious organized crime groups.Israel's Perion lowers 2014 outlook, looks to shift to mobile JERUSALEM, Aug 6 Israel-based Perion Network  posted on Wednesday higher quarterly earnings, but lowered its 2014 outlook after Google dented revenue prospects by unexpectedly altering its browser policy.   Hong Kong court rules tycoon can sue Google for defamationIsrael's Perion lowers 2014 outlook, looks to shift to mobile JERUSALEM, Aug 6 Israel-based Perion Network  posted on Wednesday higher quarterly earnings, but lowered its 2014 outlook after Google dented revenue prospects by unexpectedly altering its browser policy.  Israel's Perion lowers 2014 outlook, looks to shift to mobile JERUSALEM, Aug 6 Israel-based Perion Network  posted on Wednesday higher quarterly earnings, but lowered its 2014 outlook after Google dented revenue prospects by unexpectedly altering its browser policy. BEIJING A Hong Kong court has ruled that a local tycoon can sue Google Inc for defamation because searches for his name on Google suggest adding the word 'triad', Hong Kong's notorious organized crime groups.Israel's Perion lowers 2014 outlook, looks to shift to mobile JERUSALEM, Aug 6 Israel-based Perion Network  posted on Wednesday higher quarterly earnings, but lowered its 2014 outlook after Google dented revenue prospects by unexpectedly altering its browser policy.  BEIJING, Aug 6 A Hong Kong court has ruled that a local tycoon can sue Google Inc for defamation because searches for his name on Google suggest adding the word 'triad', Hong Kong's notorious organised crime groups.Hong Kong court rules tycoon can sue Google for defamationIsrael's Perion lowers 2014 outlook, looks to shift to mobile JERUSALEM, Aug 6 Israel-based Perion Network  posted on Wednesday higher quarterly earnings, but lowered its 2014 outlook after Google dented revenue prospects by unexpectedly altering its browser policy.  Israel's Perion lowers 2014 outlook, looks to shift to mobile JERUSALEM, Aug 6 Israel-based Perion Network  posted on Wednesday higher quarterly earnings, but lowered its 2014 outlook after Google dented revenue prospects by unexpectedly altering its browser policy. BEIJING A Hong Kong court has ruled that a local tycoon can sue Google Inc for defamation because searches for his name on Google suggest adding the word 'triad', Hong Kong's notorious organized crime groups.Israel's Perion lowers 2014 outlook, looks to shift to mobile JERUSALEM, Aug 6 Israel-based Perion Network  posted on Wednesday higher quarterly earnings, but lowered its 2014 outlook after Google dented revenue prospects by unexpectedly altering its browser policy.   
GOOG,Hong Kong court rules tycoon can sue Google for defamationHong Kong court rules tycoon can sue Google for defamationIsrael's Perion lowers 2014 outlook, looks to shift to mobile JERUSALEM, Aug 6 Israel-based Perion Network  posted on Wednesday higher quarterly earnings, but lowered its 2014 outlook after Google dented revenue prospects by unexpectedly altering its browser policy.  Israel's Perion lowers 2014 outlook, looks to shift to mobile JERUSALEM, Aug 6 Israel-based Perion Network  posted on Wednesday higher quarterly earnings, but lowered its 2014 outlook after Google dented revenue prospects by unexpectedly altering its browser policy. BEIJING A Hong Kong court has ruled that a local tycoon can sue Google Inc for defamation because searches for his name on Google suggest adding the word 'triad', Hong Kong's notorious organized crime groups.Israel's Perion lowers 2014 outlook, looks to shift to mobile JERUSALEM, Aug 6 Israel-based Perion Network  posted on Wednesday higher quarterly earnings, but lowered its 2014 outlook after Google dented revenue prospects by unexpectedly altering its browser policy.   Hong Kong court rules tycoon can sue Google for defamationIsrael's Perion lowers 2014 outlook, looks to shift to mobile JERUSALEM, Aug 6 Israel-based Perion Network  posted on Wednesday higher quarterly earnings, but lowered its 2014 outlook after Google dented revenue prospects by unexpectedly altering its browser policy.  Israel's Perion lowers 2014 outlook, looks to shift to mobile JERUSALEM, Aug 6 Israel-based Perion Network  posted on Wednesday higher quarterly earnings, but lowered its 2014 outlook after Google dented revenue prospects by unexpectedly altering its browser policy. BEIJING A Hong Kong court has ruled that a local tycoon can sue Google Inc for defamation because searches for his name on Google suggest adding the word 'triad', Hong Kong's notorious organized crime groups.Israel's Perion lowers 2014 outlook, looks to shift to mobile JERUSALEM, Aug 6 Israel-based Perion Network  posted on Wednesday higher quarterly earnings, but lowered its 2014 outlook after Google dented revenue prospects by unexpectedly altering its browser policy.  BEIJING, Aug 6 A Hong Kong court has ruled that a local tycoon can sue Google Inc for defamation because searches for his name on Google suggest adding the word 'triad', Hong Kong's notorious organised crime groups.Hong Kong court rules tycoon can sue Google for defamationIsrael's Perion lowers 2014 outlook, looks to shift to mobile JERUSALEM, Aug 6 Israel-based Perion Network  posted on Wednesday higher quarterly earnings, but lowered its 2014 outlook after Google dented revenue prospects by unexpectedly altering its browser policy.  Israel's Perion lowers 2014 outlook, looks to shift to mobile JERUSALEM, Aug 6 Israel-based Perion Network  posted on Wednesday higher quarterly earnings, but lowered its 2014 outlook after Google dented revenue prospects by unexpectedly altering its browser policy. BEIJING A Hong Kong court has ruled that a local tycoon can sue Google Inc for defamation because searches for his name on Google suggest adding the word 'triad', Hong Kong's notorious organized crime groups.Israel's Perion lowers 2014 outlook, looks to shift to mobile JERUSALEM, Aug 6 Israel-based Perion Network  posted on Wednesday higher quarterly earnings, but lowered its 2014 outlook after Google dented revenue prospects by unexpectedly altering its browser policy.   
AAPL,Samsung Elec, Apple agree to drop patent lawsuits outside U.S. - Samsung saysChina bans Apple products from government purchases - BloombergChina bans Apple products from government purchases: BloombergUPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries  UPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries BEIJING China has prohibited government agencies from purchasing Apple Inc hardware products due to security concerns, Bloomberg News reported on Wednesday, citing government officials familiar with the matter.UPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries   China bans Apple products from government purchases: BloombergUPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries  UPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries BEIJING China has prohibited government agencies from purchasing Apple Inc hardware products due to security concerns, Bloomberg News reported on Wednesday, citing government officials familiar with the matter.UPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries  BEIJING, Aug 6 China has prohibited government agencies from purchasing Apple Inc hardware products due to security concerns, Bloomberg News reported on Wednesday, citing government officials familiar with the matter.China bans Apple products from government purchases: BloombergUPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries  UPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries BEIJING China has prohibited government agencies from purchasing Apple Inc hardware products due to security concerns, Bloomberg News reported on Wednesday, citing government officials familiar with the matter.UPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries    China bans Apple products from government purchases - BloombergChina bans Apple products from government purchases: BloombergUPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries  UPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries BEIJING China has prohibited government agencies from purchasing Apple Inc hardware products due to security concerns, Bloomberg News reported on Wednesday, citing government officials familiar with the matter.UPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries   China bans Apple products from government purchases: BloombergUPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries  UPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries BEIJING China has prohibited government agencies from purchasing Apple Inc hardware products due to security concerns, Bloomberg News reported on Wednesday, citing government officials familiar with the matter.UPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries  BEIJING, Aug 6 China has prohibited government agencies from purchasing Apple Inc hardware products due to security concerns, Bloomberg News reported on Wednesday, citing government officials familiar with the matter.China bans Apple products from government purchases: BloombergUPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries  UPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries BEIJING China has prohibited government agencies from purchasing Apple Inc hardware products due to security concerns, Bloomberg News reported on Wednesday, citing government officials familiar with the matter.UPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries   SEOUL, Aug 6 Samsung Electronics Co Ltd  and Apple Inc agreed to withdraw patent lawsuits outside the United States, a Samsung spokesman said on Wednesday.China bans Apple products from government purchases - BloombergChina bans Apple products from government purchases: BloombergUPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries  UPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries BEIJING China has prohibited government agencies from purchasing Apple Inc hardware products due to security concerns, Bloomberg News reported on Wednesday, citing government officials familiar with the matter.UPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries   China bans Apple products from government purchases: BloombergUPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries  UPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries BEIJING China has prohibited government agencies from purchasing Apple Inc hardware products due to security concerns, Bloomberg News reported on Wednesday, citing government officials familiar with the matter.UPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries  BEIJING, Aug 6 China has prohibited government agencies from purchasing Apple Inc hardware products due to security concerns, Bloomberg News reported on Wednesday, citing government officials familiar with the matter.China bans Apple products from government purchases: BloombergUPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries  UPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries BEIJING China has prohibited government agencies from purchasing Apple Inc hardware products due to security concerns, Bloomberg News reported on Wednesday, citing government officials familiar with the matter.UPDATE 3-Samsung Elec, Apple call end to patents war outside U.S. * Samsung Elec says patent disputes dropped in 9 countries    
BAC,Fed does not object to Bank of America capital planBofA raises dividend to 5 cents per share Aug 6 Bank of America Corp said it would increase its quarterly dividend to 5 cents per shares from 1 cent per share, its first dividend increase in seven years.  BofA raises dividend to 5 cents per share Aug 6 Bank of America Corp said it would increase its quarterly dividend to 5 cents per shares from 1 cent per share, its first dividend increase in seven years. WASHINGTON, Aug 6 The U.S. Federal Reserve said on Wednesday it had approved a resubmitted capital plan from Bank of America, part of an annual stress test of banks' financial robustness.BofA raises dividend to 5 cents per share Aug 6 Bank of America Corp said it would increase its quarterly dividend to 5 cents per shares from 1 cent per share, its first dividend increase in seven years.  
