GOOGL,Google to make driverless cars an Alphabet company in 2016 - BbgUPDATE 1-Google to make driverless cars an Alphabet company in 2016-Bbg Dec 16 Google plans to make its self-driving cars unit, which will offer rides for hire, a stand-alone business under its parent company Alphabet Inc next year, Bloomberg reported.  UPDATE 1-Google to make driverless cars an Alphabet company in 2016-Bbg Dec 16 Google plans to make its self-driving cars unit, which will offer rides for hire, a stand-alone business under its parent company Alphabet Inc next year, Bloomberg reported. Dec 16 Google plans to make its self-driving cars unit, which will offer rides for hire, a stand-alone business under its parent company, Alphabet Inc, next year, Bloomberg reported.UPDATE 1-Google to make driverless cars an Alphabet company in 2016-Bbg Dec 16 Google plans to make its self-driving cars unit, which will offer rides for hire, a stand-alone business under its parent company Alphabet Inc next year, Bloomberg reported.  
GOOG,Google to make driverless cars an Alphabet company in 2016 - BbgUPDATE 1-Google to make driverless cars an Alphabet company in 2016-Bbg Dec 16 Google plans to make its self-driving cars unit, which will offer rides for hire, a stand-alone business under its parent company Alphabet Inc next year, Bloomberg reported.  UPDATE 1-Google to make driverless cars an Alphabet company in 2016-Bbg Dec 16 Google plans to make its self-driving cars unit, which will offer rides for hire, a stand-alone business under its parent company Alphabet Inc next year, Bloomberg reported. Dec 16 Google plans to make its self-driving cars unit, which will offer rides for hire, a stand-alone business under its parent company, Alphabet Inc, next year, Bloomberg reported.UPDATE 1-Google to make driverless cars an Alphabet company in 2016-Bbg Dec 16 Google plans to make its self-driving cars unit, which will offer rides for hire, a stand-alone business under its parent company Alphabet Inc next year, Bloomberg reported.  
AAPL,UPDATE 1-Australia banks agree Android Pay deal, Apple Pay still frozen outAustralia banks agree Android Pay deal, Apple Pay still frozen outApple's stock dips as concerns mount about iPhone shipmentsApple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.  Apple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought. SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.Apple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.   Apple's stock dips as concerns mount about iPhone shipmentsApple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.  Apple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought. SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.Apple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.  SYDNEY Big Australian banks have agreed to accept payments made on mobile devices using Google Inc's  Android Pay, leaving Apple Inc's  rival Apple Pay system out in the cold as the tech giant struggles to coax lenders to accept its terms.Apple's stock dips as concerns mount about iPhone shipmentsApple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.  Apple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought. SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.Apple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.    Australia banks agree Android Pay deal, Apple Pay still frozen outApple's stock dips as concerns mount about iPhone shipmentsApple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.  Apple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought. SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.Apple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.   Apple's stock dips as concerns mount about iPhone shipmentsApple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.  Apple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought. SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.Apple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.  SYDNEY Big Australian banks have agreed to accept payments made on mobile devices using Google Inc's  Android Pay, leaving Apple Inc's  rival Apple Pay system out in the cold as the tech giant struggles to coax lenders to accept its terms.Apple's stock dips as concerns mount about iPhone shipmentsApple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.  Apple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought. SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.Apple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.   * Apple, banks fail to agree so far on fees - sources   (Recasts, adds analysts' comment)Australia banks agree Android Pay deal, Apple Pay still frozen outApple's stock dips as concerns mount about iPhone shipmentsApple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.  Apple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought. SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.Apple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.   Apple's stock dips as concerns mount about iPhone shipmentsApple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.  Apple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought. SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.Apple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.  SYDNEY Big Australian banks have agreed to accept payments made on mobile devices using Google Inc's  Android Pay, leaving Apple Inc's  rival Apple Pay system out in the cold as the tech giant struggles to coax lenders to accept its terms.Apple's stock dips as concerns mount about iPhone shipmentsApple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.  Apple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought. SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.Apple's stock dips as concerns mount about iPhone shipments SAN FRANCISCO Shares of Apple  dipped on Wednesday on growing expectations that the consumer technology company may sell fewer iPhones next year than previously thought.    
BLK,BlackRock's Rieder sees 2 U.S. rate hikes in 2016BlackRock, Pimco among group to begin clearing credit swaps NEW YORK, Dec 16 A group of 24 investment management firms, including BlackRock Inc, Pimco and Eaton Vance, will begin clearing certain credit default swaps in an effort to revive a flagging part of the market used to hedge risk, several trade groups said on Wednesday.  BlackRock, Pimco among group to begin clearing credit swaps NEW YORK, Dec 16 A group of 24 investment management firms, including BlackRock Inc, Pimco and Eaton Vance, will begin clearing certain credit default swaps in an effort to revive a flagging part of the market used to hedge risk, several trade groups said on Wednesday. NEW YORK, Dec 16 The U.S. Federal Reserve will likely raise interest rates twice in 2016 following the first rate hike in nearly a decade on Wednesday, said a top bond manager at BlackRock, the world's biggest asset manager.BlackRock, Pimco among group to begin clearing credit swaps NEW YORK, Dec 16 A group of 24 investment management firms, including BlackRock Inc, Pimco and Eaton Vance, will begin clearing certain credit default swaps in an effort to revive a flagging part of the market used to hedge risk, several trade groups said on Wednesday.  
BA,Boeing says China Postal Airlines orders 10 737-800 converted freighters SINGAPORE, Dec 16 U.S. aircraft maker Boeing Co  has signed a deal to supply 10 737-800 passengers jets converted into freighters to cargo carrier China Postal Airlines. 
CVX,Gibraltar court awards Chevron $28 mln in damagesUPDATE 1-Gibraltar court awards Chevron $28 mln in damages Dec 16 Chevron Corp won $28 million in damages after Gibraltar's highest court ruled against a company that was set up to receive and distribute funds resulting from a judgment against Chevron in Ecuador.  UPDATE 1-Gibraltar court awards Chevron $28 mln in damages Dec 16 Chevron Corp won $28 million in damages after Gibraltar's highest court ruled against a company that was set up to receive and distribute funds resulting from a judgment against Chevron in Ecuador. Dec 16 Chevron Corp won $28 million in damages after Gibraltar's highest court ruled against a company that was set up to receive and distribute funds resulting from a judgment against Chevron in Ecuador.UPDATE 1-Gibraltar court awards Chevron $28 mln in damages Dec 16 Chevron Corp won $28 million in damages after Gibraltar's highest court ruled against a company that was set up to receive and distribute funds resulting from a judgment against Chevron in Ecuador.  
CSCO,Tesla rival NextEV hires former Cisco tech chief Padmasree Warrior Dec 16 Chinese electric car company NextEV has hired Cisco Systems Inc's former tech head, Padmasree Warrior, as its chief development officer and the chief executive of its U.S. unit. 
