DUK,Duke Energy fined over $100 mln for environmental violationsDuke Energy fined over $100 mln for environmental violations Duke Energy Corp has agreed to pay a fine of about $102 million for environmental violations related to a power plant's coal ash spill into a North Carolina river last year and the company's management of coal ash basins in the state.  Duke Energy fined over $100 mln for environmental violations Duke Energy Corp has agreed to pay a fine of about $102 million for environmental violations related to a power plant's coal ash spill into a North Carolina river last year and the company's management of coal ash basins in the state. Feb 20 Duke Energy Corp has agreed to pay a fine of about $102 million for environmental violations related to a power plant's coal ash spill into a North Carolina river last year and the company's management of coal ash basins in the state.Duke Energy fined over $100 mln for environmental violations Duke Energy Corp has agreed to pay a fine of about $102 million for environmental violations related to a power plant's coal ash spill into a North Carolina river last year and the company's management of coal ash basins in the state.  
LMT,Lockheed Martin to pay $62 mln to settle 401(k) lawsuit Lockheed Martin Corp agreed to pay $62 million to settle a lawsuit in which employees accused the defense contractor of mismanaging their 401(k) retirement plan, court papers made public on Friday show. 
MPC,Shell says no agreement in U.S. refinery strike talksU.S. refinery strike widens to include nation's largest refineryShell says no agreement in U.S. refinery strike talksUPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety.  UPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety. HOUSTON Lead U.S. oil company negotiator Shell Oil Co said face-to-face negotiations on Friday with the United Steelworkers union (USW) failed to yield an agreement to end the 20-day-old U.S. refinery strike.UPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety.   Shell says no agreement in U.S. refinery strike talksUPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety.  UPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety. HOUSTON Lead U.S. oil company negotiator Shell Oil Co said face-to-face negotiations on Friday with the United Steelworkers union (USW) failed to yield an agreement to end the 20-day-old U.S. refinery strike.UPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety.  HOUSTON, Feb 21 The U.S. refinery strike widened as workers at the nation's largest refinery walked off their jobs at 12 a.m. CST (0600 GMT) on Saturday, according to the United Steelworkers union (USW).Shell says no agreement in U.S. refinery strike talksUPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety.  UPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety. HOUSTON Lead U.S. oil company negotiator Shell Oil Co said face-to-face negotiations on Friday with the United Steelworkers union (USW) failed to yield an agreement to end the 20-day-old U.S. refinery strike.UPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety.    U.S. refinery strike widens to include nation's largest refineryShell says no agreement in U.S. refinery strike talksUPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety.  UPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety. HOUSTON Lead U.S. oil company negotiator Shell Oil Co said face-to-face negotiations on Friday with the United Steelworkers union (USW) failed to yield an agreement to end the 20-day-old U.S. refinery strike.UPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety.   Shell says no agreement in U.S. refinery strike talksUPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety.  UPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety. HOUSTON Lead U.S. oil company negotiator Shell Oil Co said face-to-face negotiations on Friday with the United Steelworkers union (USW) failed to yield an agreement to end the 20-day-old U.S. refinery strike.UPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety.  HOUSTON, Feb 21 The U.S. refinery strike widened as workers at the nation's largest refinery walked off their jobs at 12 a.m. CST (0600 GMT) on Saturday, according to the United Steelworkers union (USW).Shell says no agreement in U.S. refinery strike talksUPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety.  UPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety. HOUSTON Lead U.S. oil company negotiator Shell Oil Co said face-to-face negotiations on Friday with the United Steelworkers union (USW) failed to yield an agreement to end the 20-day-old U.S. refinery strike.UPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety.   HOUSTON, Feb 20 Lead U.S. oil company negotiator Shell Oil Co said face-to-face negotiations on Friday with the United Steelworkers union (USW) failed to yield an agreement to end the 20-day-old U.S. refinery strike.U.S. refinery strike widens to include nation's largest refineryShell says no agreement in U.S. refinery strike talksUPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety.  UPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety. HOUSTON Lead U.S. oil company negotiator Shell Oil Co said face-to-face negotiations on Friday with the United Steelworkers union (USW) failed to yield an agreement to end the 20-day-old U.S. refinery strike.UPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety.   Shell says no agreement in U.S. refinery strike talksUPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety.  UPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety. HOUSTON Lead U.S. oil company negotiator Shell Oil Co said face-to-face negotiations on Friday with the United Steelworkers union (USW) failed to yield an agreement to end the 20-day-old U.S. refinery strike.UPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety.  HOUSTON, Feb 21 The U.S. refinery strike widened as workers at the nation's largest refinery walked off their jobs at 12 a.m. CST (0600 GMT) on Saturday, according to the United Steelworkers union (USW).Shell says no agreement in U.S. refinery strike talksUPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety.  UPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety. HOUSTON Lead U.S. oil company negotiator Shell Oil Co said face-to-face negotiations on Friday with the United Steelworkers union (USW) failed to yield an agreement to end the 20-day-old U.S. refinery strike.UPDATE 1-U.S. refinery strike widens to include nation's largest plant HOUSTON, Feb 21 The U.S. refinery strike widened on its 20th day, with workers at the nation's largest refinery walking off jobs and joining picket lines on Saturday as the United Steelworkers union (USW) pushes for a new contract that improves wages and safety.    
