AA,RPT-COLUMN-Alcoa shines a light on China's "fake semis" trade: Andy Home LONDON, July 13 China exported 2.5 million tonnes of unwrought aluminium and aluminium products in the first half of this year. 
AMZN,CORRECTED-Spain's Iberdrola to build 208 MW U.S. wind farm for AmazonUPDATE 1-Amazon hires Iberdrola to build wind farm for cloud dataAmazon hires Iberdrola to build wind farm for cloud dataUS STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses   US STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  MADRID Online store Amazon said it has contracted Spanish utility Iberdrola to build and manage a wind farm in North Carolina, United States, to power its current and future cloud data centers.US STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses    Amazon hires Iberdrola to build wind farm for cloud dataUS STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses   US STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  MADRID Online store Amazon said it has contracted Spanish utility Iberdrola to build and manage a wind farm in North Carolina, United States, to power its current and future cloud data centers.US STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses   MADRID, July 14 Online store Amazon  said it has contracted Spanish utility Iberdrola to build and manage a wind farm in North Carolina, United States, to power its current and future cloud data centres.Amazon hires Iberdrola to build wind farm for cloud dataUS STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses   US STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  MADRID Online store Amazon said it has contracted Spanish utility Iberdrola to build and manage a wind farm in North Carolina, United States, to power its current and future cloud data centers.US STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses     UPDATE 1-Amazon hires Iberdrola to build wind farm for cloud dataAmazon hires Iberdrola to build wind farm for cloud dataUS STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses   US STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  MADRID Online store Amazon said it has contracted Spanish utility Iberdrola to build and manage a wind farm in North Carolina, United States, to power its current and future cloud data centers.US STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses    Amazon hires Iberdrola to build wind farm for cloud dataUS STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses   US STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  MADRID Online store Amazon said it has contracted Spanish utility Iberdrola to build and manage a wind farm in North Carolina, United States, to power its current and future cloud data centers.US STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses   MADRID, July 14 Online store Amazon  said it has contracted Spanish utility Iberdrola to build and manage a wind farm in North Carolina, United States, to power its current and future cloud data centres.Amazon hires Iberdrola to build wind farm for cloud dataUS STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses   US STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  MADRID Online store Amazon said it has contracted Spanish utility Iberdrola to build and manage a wind farm in North Carolina, United States, to power its current and future cloud data centers.US STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses    MADRID, July 14 Online store Amazon has contracted Spanish utility Iberdrola to build and manage a 208 megawatt wind farm in North Carolina, United States, the U.S. company said in a statement.UPDATE 1-Amazon hires Iberdrola to build wind farm for cloud dataAmazon hires Iberdrola to build wind farm for cloud dataUS STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses   US STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  MADRID Online store Amazon said it has contracted Spanish utility Iberdrola to build and manage a wind farm in North Carolina, United States, to power its current and future cloud data centers.US STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses    Amazon hires Iberdrola to build wind farm for cloud dataUS STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses   US STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  MADRID Online store Amazon said it has contracted Spanish utility Iberdrola to build and manage a wind farm in North Carolina, United States, to power its current and future cloud data centers.US STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses   MADRID, July 14 Online store Amazon  said it has contracted Spanish utility Iberdrola to build and manage a wind farm in North Carolina, United States, to power its current and future cloud data centres.Amazon hires Iberdrola to build wind farm for cloud dataUS STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses   US STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  MADRID Online store Amazon said it has contracted Spanish utility Iberdrola to build and manage a wind farm in North Carolina, United States, to power its current and future cloud data centers.US STOCKS-Wall St slightly higher as oil prices recoverUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses  US STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses * JPMorgan profit beats estimates; Wells Fargo revenue missesUS STOCKS-Wall St rises as oil prices recovery boosts energy stocks * JPMorgan profit beats estimates; Wells Fargo revenue misses     
AAPL,Apple Pay launches in Britain, with hiccupsUPDATE 2-Apple Pay launches in Britain as holdout Barclays signs up * Apple Pay says Britain could become its biggest market   (Adds details regarding lower interchange fees banks pay Apple)  UPDATE 2-Apple Pay launches in Britain as holdout Barclays signs up * Apple Pay says Britain could become its biggest market   (Adds details regarding lower interchange fees banks pay Apple) LONDON, July 14 Apple introduced mobile payments in Britain on Tuesday, hoping to make a splash with consumers familiar with using cards for tap-and-go purchases, as resistance from hold-out banks and stores appeared to evaporate.UPDATE 2-Apple Pay launches in Britain as holdout Barclays signs up * Apple Pay says Britain could become its biggest market   (Adds details regarding lower interchange fees banks pay Apple)  
