CSCO,BRIEF-Ericsson says there have not been discussions on merger with Cisco * Has noted the recent speculation in the press and financial markets regarding an interest by Cisco to acquire Ericsson 
STZ,Constellation Brands to buy brewer Ballast Point for $1 blnUPDATE 2-Constellation Brands to buy craft beer brewer Ballast Point * Constellation shares up 1.5 pct in afternoon trading   (Adds Constellation CEO comments, details, shares)  UPDATE 2-Constellation Brands to buy craft beer brewer Ballast Point * Constellation shares up 1.5 pct in afternoon trading   (Adds Constellation CEO comments, details, shares) Nov 16 Brewer Constellation Brands Inc  said it will buy San Diego-based craft beer maker Ballast Point Brewing & Spirits for about $1 billion to compete in the fast-growing craft beer market.UPDATE 2-Constellation Brands to buy craft beer brewer Ballast Point * Constellation shares up 1.5 pct in afternoon trading   (Adds Constellation CEO comments, details, shares)  
GE,Deals of the day- Mergers and acquisitions Nov 16 The following bids, mergers, acquisitions and disposals were reported by 1100 GMT on Monday: 
GILD,Gilead leukemia drug trial unblinded early due to success Nov 16 A late stage trial of a Gilead Sciences  drug in previously treated patients with a particular type of leukemia was unblinded early after independent monitors determined the medicine provided significant benefit in delaying worsening of the disease, the company said on Monday. 
