GOOGL,Apple, Google appeal rejection of $324.5 mln settlement in hiring lawsuitUPDATE 2-Apple, Google appeal rejection of $325 mln hiring settlement SAN FRANCISCO, Sept 4 Four technology companies including Apple and Google blasted a U.S. judge for rejecting a proposed $324.5 million settlement over hiring practices in Silicon Valley and asked an appeals court to intervene, according to a court filing.  UPDATE 2-Apple, Google appeal rejection of $325 mln hiring settlement SAN FRANCISCO, Sept 4 Four technology companies including Apple and Google blasted a U.S. judge for rejecting a proposed $324.5 million settlement over hiring practices in Silicon Valley and asked an appeals court to intervene, according to a court filing. SAN FRANCISCO, Sept 4 Four tech companies including Apple and Google appealed a U.S. judge's rejection of a proposed $324.5 million settlement in a lawsuit over hiring practices in Silicon Valley, according to a court filing from the companies late on Thursday.UPDATE 2-Apple, Google appeal rejection of $325 mln hiring settlement SAN FRANCISCO, Sept 4 Four technology companies including Apple and Google blasted a U.S. judge for rejecting a proposed $324.5 million settlement over hiring practices in Silicon Valley and asked an appeals court to intervene, according to a court filing.  
GOOG,Apple, Google appeal rejection of $324.5 mln settlement in hiring lawsuitUPDATE 2-Apple, Google appeal rejection of $325 mln hiring settlement SAN FRANCISCO, Sept 4 Four technology companies including Apple and Google blasted a U.S. judge for rejecting a proposed $324.5 million settlement over hiring practices in Silicon Valley and asked an appeals court to intervene, according to a court filing.  UPDATE 2-Apple, Google appeal rejection of $325 mln hiring settlement SAN FRANCISCO, Sept 4 Four technology companies including Apple and Google blasted a U.S. judge for rejecting a proposed $324.5 million settlement over hiring practices in Silicon Valley and asked an appeals court to intervene, according to a court filing. SAN FRANCISCO, Sept 4 Four tech companies including Apple and Google appealed a U.S. judge's rejection of a proposed $324.5 million settlement in a lawsuit over hiring practices in Silicon Valley, according to a court filing from the companies late on Thursday.UPDATE 2-Apple, Google appeal rejection of $325 mln hiring settlement SAN FRANCISCO, Sept 4 Four technology companies including Apple and Google blasted a U.S. judge for rejecting a proposed $324.5 million settlement over hiring practices in Silicon Valley and asked an appeals court to intervene, according to a court filing.  
AMZN,Building a giant? Rocket bets big on new online marketsBuilding a giant? Rocket bets big on new online marketsAmazon's retail practices in India come under scrutiny -WSJUPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price)  UPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price) SAN FRANCISCO, Sept 5 Indian regulators are investigating whether Amazon.com Inc may have circumvented restrictions placed on foreign investors by selling directly to domestic consumers, the Wall Street Journal on Friday cited unidentified sources as saying.UPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price)   Amazon's retail practices in India come under scrutiny -WSJUPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price)  UPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price) SAN FRANCISCO, Sept 5 Indian regulators are investigating whether Amazon.com Inc may have circumvented restrictions placed on foreign investors by selling directly to domestic consumers, the Wall Street Journal on Friday cited unidentified sources as saying.UPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price)  SINGAPORE/MOSCOW/BERLIN Germany's Rocket Internet faces daunting logistical challenges and rising local competition from Lagos to Laos as it races to capture customers in emerging markets before e-commerce titans Amazon and Alibaba can catch up.Amazon's retail practices in India come under scrutiny -WSJUPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price)  UPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price) SAN FRANCISCO, Sept 5 Indian regulators are investigating whether Amazon.com Inc may have circumvented restrictions placed on foreign investors by selling directly to domestic consumers, the Wall Street Journal on Friday cited unidentified sources as saying.UPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price)    Building a giant? Rocket bets big on new online marketsAmazon's retail practices in India come under scrutiny -WSJUPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price)  UPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price) SAN FRANCISCO, Sept 5 Indian regulators are investigating whether Amazon.com Inc may have circumvented restrictions placed on foreign investors by selling directly to domestic consumers, the Wall Street Journal on Friday cited unidentified sources as saying.UPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price)   Amazon's retail practices in India come under scrutiny -WSJUPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price)  UPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price) SAN FRANCISCO, Sept 5 Indian regulators are investigating whether Amazon.com Inc may have circumvented restrictions placed on foreign investors by selling directly to domestic consumers, the Wall Street Journal on Friday cited unidentified sources as saying.UPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price)  SINGAPORE/MOSCOW/BERLIN Germany's Rocket Internet faces daunting logistical challenges and rising local competition from Lagos to Laos as it races to capture customers in emerging markets before e-commerce titans Amazon and Alibaba can catch up.Amazon's retail practices in India come under scrutiny -WSJUPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price)  UPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price) SAN FRANCISCO, Sept 5 Indian regulators are investigating whether Amazon.com Inc may have circumvented restrictions placed on foreign investors by selling directly to domestic consumers, the Wall Street Journal on Friday cited unidentified sources as saying.UPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price)   * Its top 8 emerging mkt e-commerce firms had $708 mln 2013 salesBuilding a giant? Rocket bets big on new online marketsAmazon's retail practices in India come under scrutiny -WSJUPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price)  UPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price) SAN FRANCISCO, Sept 5 Indian regulators are investigating whether Amazon.com Inc may have circumvented restrictions placed on foreign investors by selling directly to domestic consumers, the Wall Street Journal on Friday cited unidentified sources as saying.UPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price)   Amazon's retail practices in India come under scrutiny -WSJUPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price)  UPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price) SAN FRANCISCO, Sept 5 Indian regulators are investigating whether Amazon.com Inc may have circumvented restrictions placed on foreign investors by selling directly to domestic consumers, the Wall Street Journal on Friday cited unidentified sources as saying.UPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price)  SINGAPORE/MOSCOW/BERLIN Germany's Rocket Internet faces daunting logistical challenges and rising local competition from Lagos to Laos as it races to capture customers in emerging markets before e-commerce titans Amazon and Alibaba can catch up.Amazon's retail practices in India come under scrutiny -WSJUPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price)  UPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price) SAN FRANCISCO, Sept 5 Indian regulators are investigating whether Amazon.com Inc may have circumvented restrictions placed on foreign investors by selling directly to domestic consumers, the Wall Street Journal on Friday cited unidentified sources as saying.UPDATE 1-Amazon.com's retail practices in India come under scrutiny-WSJ (Adds details on Indian investment, investigation; share price)    
AIG,AIG accuses investment firm, philanthropist of 'life settlements' fraud NEW YORK, Sept 5 An American International Group Inc unit sued a company headed by Philadelphia philanthropist Alan Buerger, accusing it of a $150 million fraud involving life insurance policies sold by elderly individuals in exchange for a quick payment. 
