BK,42,-0.2,0.2,27.76,27.9
VIAB,42,0.5,0.5,58.919998,59.119999
YUM,42,0.5,0.5,64.580002,64.75
AAPL,43,-0.7,0.7,467.209999,467.009995
BAC,43,0,0,12.35,12.17
BLK,43,-0.6,0.6,240.199997,242.520004
BA,43,-0.4,0.4,75.669998,74.779999
BSX,43,0.3,0.3,7.6,7.45
BMY,43,-0.5,0.5,36.490002,36.119999
OMC,43,-0.5,0.5,56.200001,56.700001
QCOM,43,0,0,66.199997,65.449997
STJ,43,0,0,42.75,42.84
TROW,43,-0.9,0.9,74.199997,74.209999
BK,43,0.1,0.1,27.959999,28.17
KO,43,0,0,37.669998,37.209999
WFC,43,-0.5,0.5,35.450001,35.130001
WU,43,0,0,13.93,14.17
YHOO,43,-0.3,0.3,21.15,21.15
ADBE,44,0,0,38.700001,38.610001
AMZN,44,-0.3,0.3,267.369995,269.23999
AAPL,44,0,0,464.520004,466.590012
AMAT,44,-0.4,0.4,13.86,13.89
BAC,44,0.4,0.4,12.09,12.13
BBY,44,0.7,0.7,15.05,15.71
BLK,44,-0.7,0.7,242.369995,245.570007
BA,44,0.2,0.2,74.690002,74.93
CCL,44,0,0,37.029999,37.349998
CTL,44,-0.1,0.1,33.970001,32.27
CVX,44,0,0,115.160004,115.709999
CSCO,44,0,0,20.879999,20.99
C,44,0,0,43.830002,44.32
CMCSA,44,-0.8,0.8,40.389999,40.34
DE,44,-0.5,0.5,90.459999,90.57
DAL,44,0,0,14.6,14.24
DPS,44,-0.8,2.5,42.709999,42.799999
DUK,44,0.2,0.2,68.019997,68.0
EOG,44,-0.6,0.6,138.070007,133.330002
XOM,44,0.7,0.7,88.339996,88.519997
FB,44,0.2,0.2,28.02,28.5
GE,44,-0.8,0.8,23.25,23.41
GM,44,0.1,0.1,28.74,27.75
GS,44,0.5,0.5,153.839996,155.929993
HES,44,-0.2,0.2,67.760002,68.349998
JNJ,44,-0.2,0.2,75.5,75.809998
JPM,44,-0.4,0.4,48.400002,49.220001
LM,44,0.3,0.3,27.83,27.84
MA,44,-0.8,0.8,516.150017,522.159996
MET,44,0,0,37.040001,36.689999
MSFT,44,-0.8,0.8,27.92,28.040001
MDLZ,44,-0.4,0.4,26.690001,26.57
MS,44,-0.7,0.7,23.530001,23.83
NTAP,44,-0.4,0.4,34.990002,35.860001
NVDA,44,-0.4,0.4,12.2,12.73
TWX,44,0,0,52.64,53.629995
V,44,-0.8,0.8,154.600006,155.979996
WFC,44,-0.3,0.3,35.02,35.209999
WU,44,-0.2,0.2,14.34,14.14
WFM,44,-0.2,0.2,89.699997,87.5
APA,45,-0.1,0.1,80.080002,76.849998
AAPL,45,-0.4,0.4,468.849983,460.160011
AMAT,45,-0.3,0.3,13.83,13.74
T,45,0,0,35.32,35.360001
BLK,45,-0.2,0.2,246.75,242.949997
BA,45,0,0,75.260002,75.029999
BWA,45,0,0,75.209999,76.110001
CAH,45,-0.1,0.1,46.049999,46.700001
CCL,45,-0.4,0.4,37.200001,36.919998
SCHW,45,0,0,16.959999,16.9
CVX,45,0.6,0.6,115.5,114.959999
CSCO,45,0,0,20.940001,20.99
COH,45,-0.6,0.6,48.360001,48.400002
STZ,45,0.1,0.1,43.200001,43.389999
COST,45,-0.7,2.2,101.790001,102.169998
DAL,45,0,0,14.37,14.45
DISCA,45,-0.8,0.8,71.160001,70.299998
DISCK,45,-0.8,0.8,63.259998,63.009998
EBAY,45,0.1,0.1,56.809999,56.699997
F,45,0,0,13.14,13.02
GM,45,-0.7,0.7,27.59,27.76
JPM,45,-0.3,0.3,49.349998,48.880001
MRK,45,-0.9,8.2,41.459999,41.419998
MET,45,0,0,36.950001,36.439999
TAP,45,-0.6,0.6,44.080002,43.529999
MCO,45,-0.7,0.7,46.16,46.799999
MS,45,-0.1,0.1,23.879999,23.870001
NFLX,45,-0.8,0.8,188.570004,189.509998
NVDA,45,-0.3,0.3,12.7,12.73
PEP,45,0,0,72.489998,73.68
PFE,45,-0.5,0.5,27.15,27.290001
RL,45,0.8,0.8,175.820007,176.070007
REGN,45,-0.6,6,168.0,164.929993
KO,45,-0.4,0.4,36.939999,37.419998
DIS,45,-0.4,0.4,55.049999,55.610001
TIF,45,-0.7,2.2,63.790001,64.779999
TRIP,45,0.2,0.2,43.599998,44.419998
ULTA,45,0.5,0.5,88.32,87.959999
BA,49,0.4,0.4,74.989998,74.650002
CCL,49,-0.5,0.5,36.650002,36.509998
NKE,49,0,0,54.889999,54.470001
RTN,49,0.5,0.5,54.029999,54.290001
ACN,50,0.4,0.4,75.400002,75.0
AAPL,50,-0.2,0.2,457.689995,448.850006
BAC,50,0,0,12.18,11.8
BA,50,-0.2,0.2,75.639999,74.779999
CBS,50,-0.1,0.1,44.75,43.82
